1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1175495--set
1175495--set,117549570198--public
11--ClassDeclaration,1169492--ON3_8
11--ClassDeclaration,1179676--MethodDeclaration
1179676--MethodDeclaration,117967650487--set
117967650487--set,11796765048730638--public
117967650487--set,11796765048760015--static
1179676--MethodDeclaration,117967630885--BasicType
117967630885--BasicType,11796763088584238--int
1179676--MethodDeclaration,117967663852--matrixMultiplication
1179676--MethodDeclaration,117967636827--FormalParameter
117967636827--FormalParameter,11796763682710586--BasicType
11796763682710586--BasicType,1179676368271058651949--int
117967636827--FormalParameter,11796763682764747--matrix1
1179676--MethodDeclaration,117967648082--FormalParameter
117967648082--FormalParameter,11796764808244226--BasicType
11796764808244226--BasicType,1179676480824422683277--int
117967648082--FormalParameter,11796764808246614--rows1
1179676--MethodDeclaration,117967641556--FormalParameter
117967641556--FormalParameter,11796764155685027--BasicType
11796764155685027--BasicType,1179676415568502778798--int
117967641556--FormalParameter,11796764155673756--cols1
1179676--MethodDeclaration,11796767804--FormalParameter
11796767804--FormalParameter,117967678042397--BasicType
117967678042397--BasicType,11796767804239722437--int
11796767804--FormalParameter,117967678045966--matrix2
1179676--MethodDeclaration,117967674803--FormalParameter
117967674803--FormalParameter,11796767480321823--BasicType
11796767480321823--BasicType,1179676748032182345571--int
117967674803--FormalParameter,11796767480334083--rows2
1179676--MethodDeclaration,117967639720--FormalParameter
117967639720--FormalParameter,1179676397207890--BasicType
1179676397207890--BasicType,117967639720789041686--int
117967639720--FormalParameter,11796763972033219--cols2
1179676--MethodDeclaration,117967644171--Exception
1179676--MethodDeclaration,117967672743--IfStatement
117967672743--IfStatement,11796767274342994--BinaryOperation
11796767274342994--BinaryOperation,1179676727434299431596--!=
11796767274342994--BinaryOperation,1179676727434299496187--MemberReference
1179676727434299496187--MemberReference,117967672743429949618757718--cols1
11796767274342994--BinaryOperation,1179676727434299461160--MemberReference
1179676727434299461160--MemberReference,117967672743429946116019971--rows2
117967672743--IfStatement,11796767274390555--BlockStatement
11796767274390555--BlockStatement,1179676727439055538941--ThrowStatement
1179676727439055538941--ThrowStatement,11796767274390555389417252--ClassCreator
11796767274390555389417252--ClassCreator,1179676727439055538941725216120--ReferenceType
1179676727439055538941725216120--ReferenceType,11796767274390555389417252161208439--Exception
11796767274390555389417252--ClassCreator,1179676727439055538941725289300--Literal
1179676727439055538941725289300--Literal,117967672743905553894172528930014239--"Invalid matrix given."
1179676--MethodDeclaration,117967694189--LocalVariableDeclaration
117967694189--LocalVariableDeclaration,11796769418954984--BasicType
11796769418954984--BasicType,1179676941895498452742--int
117967694189--LocalVariableDeclaration,11796769418968717--VariableDeclarator
11796769418968717--VariableDeclarator,1179676941896871721168--resultMatrix
11796769418968717--VariableDeclarator,1179676941896871738031--ArrayCreator
1179676941896871738031--ArrayCreator,117967694189687173803191517--BasicType
117967694189687173803191517--BasicType,11796769418968717380319151751266--int
1179676941896871738031--ArrayCreator,117967694189687173803148798--MemberReference
117967694189687173803148798--MemberReference,11796769418968717380314879872892--rows1
1179676941896871738031--ArrayCreator,117967694189687173803188955--MemberReference
117967694189687173803188955--MemberReference,1179676941896871738031889551992--cols2
1179676--MethodDeclaration,117967635214--ForStatement
117967635214--ForStatement,1179676352146121--ForControl
1179676352146121--ForControl,117967635214612123573--VariableDeclaration
117967635214612123573--VariableDeclaration,11796763521461212357387517--BasicType
11796763521461212357387517--BasicType,117967635214612123573875176512--int
117967635214612123573--VariableDeclaration,1179676352146121235736895--VariableDeclarator
1179676352146121235736895--VariableDeclarator,117967635214612123573689566001--i
