1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1174474--sq32
11--ClassDeclaration,1190834--FieldDeclaration
1190834--FieldDeclaration,11908342805--set
11908342805--set,1190834280521108--static
1190834--FieldDeclaration,119083464708--BasicType
119083464708--BasicType,11908346470831893--int
1190834--FieldDeclaration,119083442602--VariableDeclarator
119083442602--VariableDeclarator,1190834426023832--arr
119083442602--VariableDeclarator,11908344260266310--ArrayCreator
11908344260266310--ArrayCreator,1190834426026631079566--BasicType
1190834426026631079566--BasicType,119083442602663107956691477--int
11908344260266310--ArrayCreator,1190834426026631099263--ArrayInitializer
1190834426026631099263--ArrayInitializer,119083442602663109926381157--Literal
119083442602663109926381157--Literal,11908344260266310992638115756166--1
1190834426026631099263--ArrayInitializer,119083442602663109926334465--Literal
119083442602663109926334465--Literal,11908344260266310992633446570096--20
1190834426026631099263--ArrayInitializer,119083442602663109926316203--Literal
119083442602663109926316203--Literal,1190834426026631099263162032763--6
1190834426026631099263--ArrayInitializer,119083442602663109926311785--Literal
119083442602663109926311785--Literal,11908344260266310992631178588682--4
1190834426026631099263--ArrayInitializer,119083442602663109926339092--Literal
119083442602663109926339092--Literal,11908344260266310992633909296024--5
11--ClassDeclaration,1191598--MethodDeclaration
1191598--MethodDeclaration,119159874094--set
119159874094--set,11915987409490225--static
1191598--MethodDeclaration,119159875337--BasicType
119159875337--BasicType,11915987533712254--int
1191598--MethodDeclaration,119159864709--getInvCount
1191598--MethodDeclaration,119159894228--FormalParameter
119159894228--FormalParameter,11915989422858880--BasicType
11915989422858880--BasicType,1191598942285888071411--int
119159894228--FormalParameter,11915989422841828--n
1191598--MethodDeclaration,119159888009--LocalVariableDeclaration
119159888009--LocalVariableDeclaration,11915988800956876--BasicType
11915988800956876--BasicType,1191598880095687670737--int
119159888009--LocalVariableDeclaration,11915988800931408--VariableDeclarator
11915988800931408--VariableDeclarator,1191598880093140864841--inv_count
11915988800931408--VariableDeclarator,1191598880093140877865--Literal
1191598880093140877865--Literal,119159888009314087786591393--0
1191598--MethodDeclaration,119159810402--ForStatement
119159810402--ForStatement,11915981040291717--ForControl
11915981040291717--ForControl,1191598104029171742365--VariableDeclaration
1191598104029171742365--VariableDeclaration,119159810402917174236571453--BasicType
119159810402917174236571453--BasicType,11915981040291717423657145339866--int
1191598104029171742365--VariableDeclaration,119159810402917174236520978--VariableDeclarator
119159810402917174236520978--VariableDeclarator,11915981040291717423652097847920--i
119159810402917174236520978--VariableDeclarator,11915981040291717423652097837942--Literal
11915981040291717423652097837942--Literal,1191598104029171742365209783794236842--0
11915981040291717--ForControl,119159810402917173603--BinaryOperation
119159810402917173603--BinaryOperation,11915981040291717360338450--<
119159810402917173603--BinaryOperation,11915981040291717360313--MemberReference
11915981040291717360313--MemberReference,1191598104029171736031393902--i
119159810402917173603--BinaryOperation,11915981040291717360371625--BinaryOperation
11915981040291717360371625--BinaryOperation,1191598104029171736037162567390---
11915981040291717360371625--BinaryOperation,1191598104029171736037162556843--MemberReference
1191598104029171736037162556843--MemberReference,119159810402917173603716255684390503--n
11915981040291717360371625--BinaryOperation,119159810402917173603716257869--Literal
119159810402917173603716257869--Literal,11915981040291717360371625786992749--1
11915981040291717--ForControl,1191598104029171752827--MemberReference
1191598104029171752827--MemberReference,119159810402917175282737753--++
1191598104029171752827--MemberReference,119159810402917175282734665--i
119159810402--ForStatement,11915981040296512--ForStatement
11915981040296512--ForStatement,1191598104029651215187--ForControl
1191598104029651215187--ForControl,119159810402965121518735563--VariableDeclaration
119159810402965121518735563--VariableDeclaration,11915981040296512151873556311198--BasicType
