1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,119408--sq30
11--ClassDeclaration,1171983--MethodDeclaration
1171983--MethodDeclaration,117198385297--set
117198385297--set,11719838529770026--static
1171983--MethodDeclaration,117198362164--BasicType
117198362164--BasicType,11719836216430975--int
1171983--MethodDeclaration,117198320604--findMinDiff
1171983--MethodDeclaration,117198387161--FormalParameter
117198387161--FormalParameter,11719838716127286--BasicType
11719838716127286--BasicType,1171983871612728694628--int
117198387161--FormalParameter,117198387161242--arr
1171983--MethodDeclaration,117198353457--FormalParameter
117198353457--FormalParameter,11719835345751157--BasicType
11719835345751157--BasicType,1171983534575115724122--int
117198353457--FormalParameter,11719835345716450--n
1171983--MethodDeclaration,11719837086--LocalVariableDeclaration
11719837086--LocalVariableDeclaration,1171983708678479--BasicType
1171983708678479--BasicType,117198370867847993347--int
11719837086--LocalVariableDeclaration,1171983708634282--VariableDeclarator
1171983708634282--VariableDeclarator,117198370863428291998--diff
1171983708634282--VariableDeclarator,117198370863428222474--MemberReference
117198370863428222474--MemberReference,11719837086342822247423627--Integer
117198370863428222474--MemberReference,11719837086342822247463433--MAX_VALUE
1171983--MethodDeclaration,117198368541--ForStatement
117198368541--ForStatement,11719836854138675--ForControl
11719836854138675--ForControl,1171983685413867540826--VariableDeclaration
1171983685413867540826--VariableDeclaration,11719836854138675408267001--BasicType
11719836854138675408267001--BasicType,1171983685413867540826700163209--int
1171983685413867540826--VariableDeclaration,117198368541386754082624097--VariableDeclarator
117198368541386754082624097--VariableDeclarator,11719836854138675408262409717061--i
117198368541386754082624097--VariableDeclarator,11719836854138675408262409742499--Literal
11719836854138675408262409742499--Literal,1171983685413867540826240974249917524--0
11719836854138675--ForControl,117198368541386755498--BinaryOperation
117198368541386755498--BinaryOperation,11719836854138675549897563--<
117198368541386755498--BinaryOperation,11719836854138675549836199--MemberReference
11719836854138675549836199--MemberReference,1171983685413867554983619911838--i
117198368541386755498--BinaryOperation,11719836854138675549896254--BinaryOperation
11719836854138675549896254--BinaryOperation,1171983685413867554989625480085---
11719836854138675549896254--BinaryOperation,1171983685413867554989625449149--MemberReference
1171983685413867554989625449149--MemberReference,11719836854138675549896254491498423--n
11719836854138675549896254--BinaryOperation,117198368541386755498962543433--Literal
117198368541386755498962543433--Literal,11719836854138675549896254343324601--1
11719836854138675--ForControl,1171983685413867585878--MemberReference
1171983685413867585878--MemberReference,117198368541386758587873372--++
1171983685413867585878--MemberReference,117198368541386758587857664--i
117198368541--ForStatement,11719836854145493--ForStatement
11719836854145493--ForStatement,1171983685414549380021--ForControl
1171983685414549380021--ForControl,117198368541454938002162760--VariableDeclaration
117198368541454938002162760--VariableDeclaration,11719836854145493800216276072954--BasicType
11719836854145493800216276072954--BasicType,1171983685414549380021627607295452845--int
117198368541454938002162760--VariableDeclaration,11719836854145493800216276071990--VariableDeclarator
11719836854145493800216276071990--VariableDeclarator,1171983685414549380021627607199010400--j
