1--CompilationUnit,11--Import
11--Import,1139592--java.io
11--Import,1196909--bool
1--CompilationUnit,12--ClassDeclaration
12--ClassDeclaration,1223150--sq62
12--ClassDeclaration,1240715--MethodDeclaration
1240715--MethodDeclaration,12407154229--set
12407154229--set,1240715422954958--static
1240715--MethodDeclaration,124071548191--findMajority
1240715--MethodDeclaration,124071521176--FormalParameter
124071521176--FormalParameter,12407152117637216--BasicType
12407152117637216--BasicType,1240715211763721639441--int
124071521176--FormalParameter,12407152117673848--arr
1240715--MethodDeclaration,124071513532--FormalParameter
124071513532--FormalParameter,12407151353281872--BasicType
12407151353281872--BasicType,1240715135328187262807--int
124071513532--FormalParameter,12407151353248706--n
1240715--MethodDeclaration,124071540373--LocalVariableDeclaration
124071540373--LocalVariableDeclaration,12407154037321837--BasicType
12407154037321837--BasicType,1240715403732183785315--int
124071540373--LocalVariableDeclaration,12407154037331125--VariableDeclarator
12407154037331125--VariableDeclarator,1240715403733112515522--maxCount
12407154037331125--VariableDeclarator,1240715403733112514464--Literal
1240715403733112514464--Literal,124071540373311251446428583--0
1240715--MethodDeclaration,124071561239--LocalVariableDeclaration
124071561239--LocalVariableDeclaration,12407156123934525--BasicType
12407156123934525--BasicType,1240715612393452525853--int
124071561239--LocalVariableDeclaration,12407156123969620--VariableDeclarator
12407156123969620--VariableDeclarator,1240715612396962044319--index
12407156123969620--VariableDeclarator,1240715612396962039727--Literal
1240715612396962039727--Literal,124071561239696203972748390---
1240715612396962039727--Literal,124071561239696203972761991--1
1240715--MethodDeclaration,124071593420--ForStatement
124071593420--ForStatement,1240715934206740--ForControl
1240715934206740--ForControl,124071593420674070510--VariableDeclaration
124071593420674070510--VariableDeclaration,12407159342067407051059911--BasicType
12407159342067407051059911--BasicType,1240715934206740705105991169619--int
124071593420674070510--VariableDeclaration,12407159342067407051088373--VariableDeclarator
12407159342067407051088373--VariableDeclarator,1240715934206740705108837388073--i
12407159342067407051088373--VariableDeclarator,1240715934206740705108837373305--Literal
1240715934206740705108837373305--Literal,124071593420674070510883737330565411--0
1240715934206740--ForControl,124071593420674042585--BinaryOperation
124071593420674042585--BinaryOperation,12407159342067404258575284--<
124071593420674042585--BinaryOperation,12407159342067404258526536--MemberReference
12407159342067404258526536--MemberReference,1240715934206740425852653636259--i
124071593420674042585--BinaryOperation,12407159342067404258531478--MemberReference
12407159342067404258531478--MemberReference,1240715934206740425853147818468--n
1240715934206740--ForControl,124071593420674065322--MemberReference
124071593420674065322--MemberReference,12407159342067406532245248--++
124071593420674065322--MemberReference,12407159342067406532279632--i
124071593420--ForStatement,12407159342090233--BlockStatement
12407159342090233--BlockStatement,1240715934209023314331--LocalVariableDeclaration
1240715934209023314331--LocalVariableDeclaration,124071593420902331433133992--BasicType
124071593420902331433133992--BasicType,1240715934209023314331339928902--int
1240715934209023314331--LocalVariableDeclaration,124071593420902331433112887--VariableDeclarator
124071593420902331433112887--VariableDeclarator,1240715934209023314331128878975--count
124071593420902331433112887--VariableDeclarator,12407159342090233143311288790465--Literal
12407159342090233143311288790465--Literal,1240715934209023314331128879046535395--0
12407159342090233--BlockStatement,1240715934209023374565--ForStatement
1240715934209023374565--ForStatement,124071593420902337456537398--ForControl
124071593420902337456537398--ForControl,12407159342090233745653739895566--VariableDeclaration
12407159342090233745653739895566--VariableDeclaration,124071593420902337456537398955663119--BasicType
124071593420902337456537398955663119--BasicType,12407159342090233745653739895566311968319--int
12407159342090233745653739895566--VariableDeclaration,1240715934209023374565373989556610679--VariableDeclarator
1240715934209023374565373989556610679--VariableDeclarator,124071593420902337456537398955661067949294--j
1240715934209023374565373989556610679--VariableDeclarator,124071593420902337456537398955661067941287--Literal
124071593420902337456537398955661067941287--Literal,12407159342090233745653739895566106794128720309--0
124071593420902337456537398--ForControl,12407159342090233745653739812050--BinaryOperation
12407159342090233745653739812050--BinaryOperation,124071593420902337456537398120501409--<
12407159342090233745653739812050--BinaryOperation,1240715934209023374565373981205011159--MemberReference
1240715934209023374565373981205011159--MemberReference,124071593420902337456537398120501115917016--j
12407159342090233745653739812050--BinaryOperation,1240715934209023374565373981205019489--MemberReference
1240715934209023374565373981205019489--MemberReference,124071593420902337456537398120501948928800--n
124071593420902337456537398--ForControl,12407159342090233745653739829699--MemberReference
12407159342090233745653739829699--MemberReference,1240715934209023374565373982969910328--++
12407159342090233745653739829699--MemberReference,1240715934209023374565373982969993946--j
1240715934209023374565--ForStatement,124071593420902337456536188--BlockStatement
124071593420902337456536188--BlockStatement,12407159342090233745653618899223--IfStatement
12407159342090233745653618899223--IfStatement,1240715934209023374565361889922385061--BinaryOperation
1240715934209023374565361889922385061--BinaryOperation,124071593420902337456536188992238506188168--==
1240715934209023374565361889922385061--BinaryOperation,124071593420902337456536188992238506198713--MemberReference
124071593420902337456536188992238506198713--MemberReference,12407159342090233745653618899223850619871391899--ArraySelector
12407159342090233745653618899223850619871391899--ArraySelector,1240715934209023374565361889922385061987139189941211--MemberReference
1240715934209023374565361889922385061987139189941211--MemberReference,12407159342090233745653618899223850619871391899412114587--i
124071593420902337456536188992238506198713--MemberReference,12407159342090233745653618899223850619871386090--arr
1240715934209023374565361889922385061--BinaryOperation,124071593420902337456536188992238506136847--MemberReference
124071593420902337456536188992238506136847--MemberReference,12407159342090233745653618899223850613684734699--ArraySelector
12407159342090233745653618899223850613684734699--ArraySelector,1240715934209023374565361889922385061368473469928797--MemberReference
1240715934209023374565361889922385061368473469928797--MemberReference,124071593420902337456536188992238506136847346992879792915--j
124071593420902337456536188992238506136847--MemberReference,12407159342090233745653618899223850613684782707--arr
12407159342090233745653618899223--IfStatement,1240715934209023374565361889922398248--StatementExpression
1240715934209023374565361889922398248--StatementExpression,124071593420902337456536188992239824876976--MemberReference
124071593420902337456536188992239824876976--MemberReference,12407159342090233745653618899223982487697629433--++
124071593420902337456536188992239824876976--MemberReference,12407159342090233745653618899223982487697654323--count
12407159342090233--BlockStatement,1240715934209023392427--IfStatement
1240715934209023392427--IfStatement,124071593420902339242779069--BinaryOperation
124071593420902339242779069--BinaryOperation,12407159342090233924277906929386-->
124071593420902339242779069--BinaryOperation,1240715934209023392427790696858--MemberReference
1240715934209023392427790696858--MemberReference,124071593420902339242779069685865839--count
