1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1179401--sq24
11--ClassDeclaration,1111017--MethodDeclaration
1111017--MethodDeclaration,111101745257--set
111101745257--set,11110174525721290--static
1111017--MethodDeclaration,111101779424--diagonalSumPerfectSquare
1111017--MethodDeclaration,111101745781--FormalParameter
111101745781--FormalParameter,11110174578149320--BasicType
11110174578149320--BasicType,1111017457814932089709--int
111101745781--FormalParameter,11110174578147383--arr
1111017--MethodDeclaration,111101719048--FormalParameter
111101719048--FormalParameter,11110171904847747--BasicType
11110171904847747--BasicType,1111017190484774786247--int
111101719048--FormalParameter,11110171904817503--N
1111017--MethodDeclaration,11110174991--ForStatement
11110174991--ForStatement,1111017499154065--ForControl
1111017499154065--ForControl,111101749915406590114--VariableDeclaration
111101749915406590114--VariableDeclaration,11110174991540659011459934--BasicType
11110174991540659011459934--BasicType,1111017499154065901145993444214--int
111101749915406590114--VariableDeclaration,11110174991540659011426415--VariableDeclarator
11110174991540659011426415--VariableDeclarator,1111017499154065901142641594049--i
11110174991540659011426415--VariableDeclarator,1111017499154065901142641511441--Literal
1111017499154065901142641511441--Literal,111101749915406590114264151144148693--0
1111017499154065--ForControl,111101749915406531533--BinaryOperation
111101749915406531533--BinaryOperation,11110174991540653153363925--<
111101749915406531533--BinaryOperation,11110174991540653153346286--MemberReference
11110174991540653153346286--MemberReference,1111017499154065315334628667934--i
111101749915406531533--BinaryOperation,11110174991540653153318577--MemberReference
11110174991540653153318577--MemberReference,1111017499154065315331857773043--N
1111017499154065--ForControl,111101749915406513003--MemberReference
111101749915406513003--MemberReference,11110174991540651300391235--++
111101749915406513003--MemberReference,11110174991540651300397268--i
11110174991--ForStatement,1111017499193582--BlockStatement
1111017499193582--BlockStatement,111101749919358271752--ForStatement
111101749919358271752--ForStatement,11110174991935827175264070--ForControl
11110174991935827175264070--ForControl,111101749919358271752640708096--VariableDeclaration
111101749919358271752640708096--VariableDeclaration,11110174991935827175264070809694237--BasicType
11110174991935827175264070809694237--BasicType,1111017499193582717526407080969423783526--int
111101749919358271752640708096--VariableDeclaration,11110174991935827175264070809650648--VariableDeclarator
11110174991935827175264070809650648--VariableDeclarator,1111017499193582717526407080965064826627--j
11110174991935827175264070809650648--VariableDeclarator,1111017499193582717526407080965064840378--Literal
1111017499193582717526407080965064840378--Literal,111101749919358271752640708096506484037827510--0
11110174991935827175264070--ForControl,1111017499193582717526407053010--BinaryOperation
1111017499193582717526407053010--BinaryOperation,111101749919358271752640705301018863--<
1111017499193582717526407053010--BinaryOperation,111101749919358271752640705301067291--MemberReference
111101749919358271752640705301067291--MemberReference,11110174991935827175264070530106729126641--j
1111017499193582717526407053010--BinaryOperation,111101749919358271752640705301065975--MemberReference
111101749919358271752640705301065975--MemberReference,11110174991935827175264070530106597595731--N
11110174991935827175264070--ForControl,1111017499193582717526407039995--MemberReference
1111017499193582717526407039995--MemberReference,111101749919358271752640703999539373--++
1111017499193582717526407039995--MemberReference,111101749919358271752640703999548127--j
111101749919358271752--ForStatement,11110174991935827175263419--BlockStatement
11110174991935827175263419--BlockStatement,1111017499193582717526341973235--StatementExpression
1111017499193582717526341973235--StatementExpression,111101749919358271752634197323573313--MethodInvocation
111101749919358271752634197323573313--MethodInvocation,11110174991935827175263419732357331328388--System.out
111101749919358271752634197323573313--MethodInvocation,1111017499193582717526341973235733131573--BinaryOperation
1111017499193582717526341973235733131573--BinaryOperation,111101749919358271752634197323573313157342563--+
1111017499193582717526341973235733131573--BinaryOperation,111101749919358271752634197323573313157335908--MemberReference
111101749919358271752634197323573313157335908--MemberReference,11110174991935827175263419732357331315733590869632--ArraySelector
11110174991935827175263419732357331315733590869632--ArraySelector,1111017499193582717526341973235733131573359086963253327--BinaryOperation
1111017499193582717526341973235733131573359086963253327--BinaryOperation,111101749919358271752634197323573313157335908696325332714226--%
1111017499193582717526341973235733131573359086963253327--BinaryOperation,111101749919358271752634197323573313157335908696325332749304--BinaryOperation
111101749919358271752634197323573313157335908696325332749304--BinaryOperation,11110174991935827175263419732357331315733590869632533274930425316--+
111101749919358271752634197323573313157335908696325332749304--BinaryOperation,11110174991935827175263419732357331315733590869632533274930479056--MemberReference
11110174991935827175263419732357331315733590869632533274930479056--MemberReference,1111017499193582717526341973235733131573359086963253327493047905696728--j
111101749919358271752634197323573313157335908696325332749304--BinaryOperation,11110174991935827175263419732357331315733590869632533274930486761--MemberReference
11110174991935827175263419732357331315733590869632533274930486761--MemberReference,1111017499193582717526341973235733131573359086963253327493048676149088--i
1111017499193582717526341973235733131573359086963253327--BinaryOperation,111101749919358271752634197323573313157335908696325332730741--Literal
111101749919358271752634197323573313157335908696325332730741--Literal,11110174991935827175263419732357331315733590869632533273074143895--7
111101749919358271752634197323573313157335908--MemberReference,11110174991935827175263419732357331315733590846187--arr
1111017499193582717526341973235733131573--BinaryOperation,111101749919358271752634197323573313157384608--Literal
111101749919358271752634197323573313157384608--Literal,1111017499193582717526341973235733131573846083529--" "
111101749919358271752634197323573313--MethodInvocation,11110174991935827175263419732357331389608--print
1111017499193582--BlockStatement,111101749919358238932--StatementExpression
111101749919358238932--StatementExpression,11110174991935823893228600--MethodInvocation
11110174991935823893228600--MethodInvocation,1111017499193582389322860037860--System.out
11110174991935823893228600--MethodInvocation,1111017499193582389322860063814--println
11--ClassDeclaration,1114427--MethodDeclaration
1114427--MethodDeclaration,111442794973--set
111442794973--set,11144279497374118--public
111442794973--set,11144279497377217--static
1114427--MethodDeclaration,111442728531--main
1114427--MethodDeclaration,111442763629--FormalParameter
111442763629--FormalParameter,11144276362993980--ReferenceType
11144276362993980--ReferenceType,1114427636299398067904--String
111442763629--FormalParameter,11144276362938590--srgs
1114427--MethodDeclaration,111442752467--LocalVariableDeclaration
111442752467--LocalVariableDeclaration,11144275246747594--BasicType
11144275246747594--BasicType,1114427524674759482395--int
111442752467--LocalVariableDeclaration,11144275246746938--VariableDeclarator
11144275246746938--VariableDeclarator,1114427524674693833462--N
11144275246746938--VariableDeclarator,1114427524674693885713--Literal
1114427524674693885713--Literal,111442752467469388571337899--7
1114427--MethodDeclaration,111442778270--LocalVariableDeclaration
111442778270--LocalVariableDeclaration,11144277827089293--BasicType
11144277827089293--BasicType,1114427782708929312197--int
111442778270--LocalVariableDeclaration,11144277827064821--VariableDeclarator
11144277827064821--VariableDeclarator,1114427782706482186929--arr
11144277827064821--VariableDeclarator,1114427782706482143842--ArrayCreator
1114427782706482143842--ArrayCreator,111442778270648214384221537--BasicType
111442778270648214384221537--BasicType,11144277827064821438422153767471--int
1114427782706482143842--ArrayCreator,111442778270648214384257348--MemberReference
111442778270648214384257348--MemberReference,11144277827064821438425734885167--N
1114427--MethodDeclaration,111442759759--ForStatement
111442759759--ForStatement,11144275975940811--ForControl
11144275975940811--ForControl,1114427597594081179084--VariableDeclaration
1114427597594081179084--VariableDeclaration,111442759759408117908443387--BasicType
111442759759408117908443387--BasicType,11144275975940811790844338798307--int
1114427597594081179084--VariableDeclaration,111442759759408117908411944--VariableDeclarator
111442759759408117908411944--VariableDeclarator,11144275975940811790841194447745--i
111442759759408117908411944--VariableDeclarator,11144275975940811790841194480698--Literal
11144275975940811790841194480698--Literal,1114427597594081179084119448069852365--0
11144275975940811--ForControl,1114427597594081140388--BinaryOperation
1114427597594081140388--BinaryOperation,111442759759408114038874160--<
1114427597594081140388--BinaryOperation,111442759759408114038841236--MemberReference
111442759759408114038841236--MemberReference,11144275975940811403884123648065--i
1114427597594081140388--BinaryOperation,111442759759408114038868480--MemberReference
111442759759408114038868480--MemberReference,11144275975940811403886848038951--N
11144275975940811--ForControl,1114427597594081141402--MemberReference
1114427597594081141402--MemberReference,111442759759408114140235287--++
1114427597594081141402--MemberReference,111442759759408114140271600--i
111442759759--ForStatement,11144275975951267--BlockStatement
11144275975951267--BlockStatement,1114427597595126720110--StatementExpression
1114427597595126720110--StatementExpression,111442759759512672011052488--Assignment
111442759759512672011052488--Assignment,11144275975951267201105248866445--MemberReference
11144275975951267201105248866445--MemberReference,1114427597595126720110524886644576204--ArraySelector
1114427597595126720110524886644576204--ArraySelector,111442759759512672011052488664457620442609--MemberReference
111442759759512672011052488664457620442609--MemberReference,1114427597595126720110524886644576204426098505--i
11144275975951267201105248866445--MemberReference,111442759759512672011052488664456381--arr
111442759759512672011052488--Assignment,11144275975951267201105248814386--BinaryOperation
11144275975951267201105248814386--BinaryOperation,1114427597595126720110524881438659848--+
11144275975951267201105248814386--BinaryOperation,1114427597595126720110524881438698060--MemberReference
1114427597595126720110524881438698060--MemberReference,1114427597595126720110524881438698060483--i
11144275975951267201105248814386--BinaryOperation,1114427597595126720110524881438679371--Literal
1114427597595126720110524881438679371--Literal,111442759759512672011052488143867937151881--1
111442759759512672011052488--Assignment,11144275975951267201105248818029--=
1114427--MethodDeclaration,111442792488--StatementExpression
111442792488--StatementExpression,11144279248868559--MethodInvocation
11144279248868559--MethodInvocation,1114427924886855970876--MemberReference
1114427924886855970876--MemberReference,11144279248868559708761231--arr
11144279248868559--MethodInvocation,1114427924886855978370--MemberReference
1114427924886855978370--MemberReference,111442792488685597837051349--N
11144279248868559--MethodInvocation,1114427924886855915372--diagonalSumPerfectSquare
