1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1185376--sq28
11--ClassDeclaration,1163821--MethodDeclaration
1163821--MethodDeclaration,116382159508--set
116382159508--set,11638215950860760--static
1163821--MethodDeclaration,116382183267--BasicType
116382183267--BasicType,11638218326716311--int
1163821--MethodDeclaration,116382126771--maxSumIS
1163821--MethodDeclaration,116382139681--FormalParameter
116382139681--FormalParameter,11638213968161162--BasicType
11638213968161162--BasicType,1163821396816116257170--int
116382139681--FormalParameter,11638213968139266--arr
1163821--MethodDeclaration,116382121711--FormalParameter
116382121711--FormalParameter,11638212171172304--BasicType
11638212171172304--BasicType,1163821217117230456459--int
116382121711--FormalParameter,11638212171120870--n
1163821--MethodDeclaration,116382167995--LocalVariableDeclaration
116382167995--LocalVariableDeclaration,11638216799563810--BasicType
11638216799563810--BasicType,1163821679956381097802--int
116382167995--LocalVariableDeclaration,11638216799596977--VariableDeclarator
11638216799596977--VariableDeclarator,1163821679959697777409--i
116382167995--LocalVariableDeclaration,11638216799517382--VariableDeclarator
11638216799517382--VariableDeclarator,1163821679951738228144--j
116382167995--LocalVariableDeclaration,11638216799529921--VariableDeclarator
11638216799529921--VariableDeclarator,1163821679952992175823--max
11638216799529921--VariableDeclarator,1163821679952992154570--Literal
1163821679952992154570--Literal,116382167995299215457062309--0
1163821--MethodDeclaration,116382172108--LocalVariableDeclaration
116382172108--LocalVariableDeclaration,11638217210865703--BasicType
11638217210865703--BasicType,1163821721086570353244--int
116382172108--LocalVariableDeclaration,11638217210884252--VariableDeclarator
11638217210884252--VariableDeclarator,1163821721088425255701--msis
11638217210884252--VariableDeclarator,1163821721088425268987--ArrayCreator
1163821721088425268987--ArrayCreator,11638217210884252689873927--BasicType
11638217210884252689873927--BasicType,1163821721088425268987392785414--int
1163821721088425268987--ArrayCreator,116382172108842526898777909--MemberReference
116382172108842526898777909--MemberReference,11638217210884252689877790932426--n
1163821--MethodDeclaration,116382181284--ForStatement
116382181284--ForStatement,11638218128460357--ForControl
11638218128460357--ForControl,1163821812846035779947--Assignment
1163821812846035779947--Assignment,116382181284603577994798340--MemberReference
116382181284603577994798340--MemberReference,11638218128460357799479834024887--i
1163821812846035779947--Assignment,116382181284603577994789198--Literal
116382181284603577994789198--Literal,11638218128460357799478919857354--0
1163821812846035779947--Assignment,116382181284603577994760535--=
11638218128460357--ForControl,1163821812846035732617--BinaryOperation
1163821812846035732617--BinaryOperation,116382181284603573261768742--<
1163821812846035732617--BinaryOperation,116382181284603573261797608--MemberReference
116382181284603573261797608--MemberReference,11638218128460357326179760847092--i
1163821812846035732617--BinaryOperation,116382181284603573261747152--MemberReference
116382181284603573261747152--MemberReference,11638218128460357326174715272501--n
11638218128460357--ForControl,116382181284603573140--MemberReference
116382181284603573140--MemberReference,11638218128460357314013192--++
116382181284603573140--MemberReference,11638218128460357314039828--i
116382181284--ForStatement,11638218128436408--StatementExpression
11638218128436408--StatementExpression,1163821812843640824144--Assignment
1163821812843640824144--Assignment,116382181284364082414470157--MemberReference
116382181284364082414470157--MemberReference,11638218128436408241447015779284--ArraySelector
11638218128436408241447015779284--ArraySelector,116382181284364082414470157792848552--MemberReference
116382181284364082414470157792848552--MemberReference,1163821812843640824144701577928485523747--i
116382181284364082414470157--MemberReference,11638218128436408241447015729591--msis
1163821812843640824144--Assignment,116382181284364082414446685--MemberReference
116382181284364082414446685--MemberReference,11638218128436408241444668592116--ArraySelector
11638218128436408241444668592116--ArraySelector,1163821812843640824144466859211668180--MemberReference
1163821812843640824144466859211668180--MemberReference,116382181284364082414446685921166818098233--i
116382181284364082414446685--MemberReference,11638218128436408241444668527339--arr
1163821812843640824144--Assignment,116382181284364082414448423--=
1163821--MethodDeclaration,116382171200--ForStatement
116382171200--ForStatement,11638217120093315--ForControl
11638217120093315--ForControl,1163821712009331511812--Assignment
