1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1111612--sq42
11--ClassDeclaration,1185049--MethodDeclaration
1185049--MethodDeclaration,118504982637--BasicType
118504982637--BasicType,1185049826374748--int
1185049--MethodDeclaration,118504941425--equilibrium
1185049--MethodDeclaration,11850495268--FormalParameter
11850495268--FormalParameter,1185049526864695--BasicType
1185049526864695--BasicType,118504952686469540398--int
11850495268--FormalParameter,1185049526849543--arr
1185049--MethodDeclaration,118504944064--FormalParameter
118504944064--FormalParameter,1185049440646934--BasicType
1185049440646934--BasicType,11850494406469346308--int
118504944064--FormalParameter,11850494406481677--n
1185049--MethodDeclaration,118504970295--LocalVariableDeclaration
118504970295--LocalVariableDeclaration,11850497029592811--BasicType
11850497029592811--BasicType,1185049702959281144919--int
118504970295--LocalVariableDeclaration,11850497029545469--VariableDeclarator
11850497029545469--VariableDeclarator,1185049702954546979556--i
118504970295--LocalVariableDeclaration,11850497029575877--VariableDeclarator
11850497029575877--VariableDeclarator,1185049702957587799971--j
1185049--MethodDeclaration,118504912005--LocalVariableDeclaration
118504912005--LocalVariableDeclaration,11850491200585127--BasicType
11850491200585127--BasicType,11850491200585127687--int
118504912005--LocalVariableDeclaration,11850491200529602--VariableDeclarator
11850491200529602--VariableDeclarator,1185049120052960299454--leftsum
118504912005--LocalVariableDeclaration,11850491200587456--VariableDeclarator
11850491200587456--VariableDeclarator,1185049120058745630269--rightsum
1185049--MethodDeclaration,118504937958--ForStatement
118504937958--ForStatement,11850493795897549--ForControl
11850493795897549--ForControl,1185049379589754934876--Assignment
1185049379589754934876--Assignment,118504937958975493487681206--MemberReference
118504937958975493487681206--MemberReference,1185049379589754934876812061129--i
1185049379589754934876--Assignment,118504937958975493487639495--Literal
118504937958975493487639495--Literal,11850493795897549348763949541196--0
1185049379589754934876--Assignment,118504937958975493487670037--=
11850493795897549--ForControl,1185049379589754926761--BinaryOperation
1185049379589754926761--BinaryOperation,118504937958975492676180707--<
1185049379589754926761--BinaryOperation,118504937958975492676179839--MemberReference
118504937958975492676179839--MemberReference,11850493795897549267617983987600--i
1185049379589754926761--BinaryOperation,118504937958975492676111901--MemberReference
118504937958975492676111901--MemberReference,11850493795897549267611190158376--n
11850493795897549--ForControl,1185049379589754954654--MemberReference
1185049379589754954654--MemberReference,118504937958975495465443761--++
1185049379589754954654--MemberReference,118504937958975495465473372--i
118504937958--ForStatement,11850493795884565--BlockStatement
11850493795884565--BlockStatement,1185049379588456541763--StatementExpression
1185049379588456541763--StatementExpression,118504937958845654176373910--Assignment
118504937958845654176373910--Assignment,11850493795884565417637391041803--MemberReference
11850493795884565417637391041803--MemberReference,1185049379588456541763739104180390213--leftsum
118504937958845654176373910--Assignment,11850493795884565417637391049587--Literal
11850493795884565417637391049587--Literal,1185049379588456541763739104958711700--0
118504937958845654176373910--Assignment,11850493795884565417637391048997--=
11850493795884565--BlockStatement,1185049379588456560274--ForStatement
1185049379588456560274--ForStatement,118504937958845656027494983--ForControl
118504937958845656027494983--ForControl,11850493795884565602749498342956--Assignment
11850493795884565602749498342956--Assignment,1185049379588456560274949834295680670--MemberReference
1185049379588456560274949834295680670--MemberReference,118504937958845656027494983429568067068989--j
11850493795884565602749498342956--Assignment,118504937958845656027494983429562964--Literal
118504937958845656027494983429562964--Literal,11850493795884565602749498342956296438228--0
11850493795884565602749498342956--Assignment,1185049379588456560274949834295682375--=
118504937958845656027494983--ForControl,11850493795884565602749498383279--BinaryOperation
11850493795884565602749498383279--BinaryOperation,1185049379588456560274949838327927682--<
11850493795884565602749498383279--BinaryOperation,1185049379588456560274949838327934417--MemberReference
1185049379588456560274949838327934417--MemberReference,118504937958845656027494983832793441751604--j
11850493795884565602749498383279--BinaryOperation,1185049379588456560274949838327939069--MemberReference
1185049379588456560274949838327939069--MemberReference,118504937958845656027494983832793906921957--i
118504937958845656027494983--ForControl,11850493795884565602749498389550--MemberReference
11850493795884565602749498389550--MemberReference,1185049379588456560274949838955068239--++
11850493795884565602749498389550--MemberReference,1185049379588456560274949838955079437--j
1185049379588456560274--ForStatement,118504937958845656027497144--StatementExpression
118504937958845656027497144--StatementExpression,1185049379588456560274971442604--Assignment
1185049379588456560274971442604--Assignment,118504937958845656027497144260432373--MemberReference
118504937958845656027497144260432373--MemberReference,11850493795884565602749714426043237342629--leftsum
1185049379588456560274971442604--Assignment,1185049379588456560274971442604677--MemberReference
1185049379588456560274971442604677--MemberReference,118504937958845656027497144260467726558--ArraySelector
118504937958845656027497144260467726558--ArraySelector,11850493795884565602749714426046772655895182--MemberReference
11850493795884565602749714426046772655895182--MemberReference,1185049379588456560274971442604677265589518257130--j
1185049379588456560274971442604677--MemberReference,118504937958845656027497144260467786223--arr
1185049379588456560274971442604--Assignment,118504937958845656027497144260454646--+=
11850493795884565--BlockStatement,1185049379588456593660--StatementExpression
1185049379588456593660--StatementExpression,118504937958845659366026118--Assignment
118504937958845659366026118--Assignment,11850493795884565936602611823728--MemberReference
11850493795884565936602611823728--MemberReference,1185049379588456593660261182372891626--rightsum
118504937958845659366026118--Assignment,11850493795884565936602611861945--Literal
11850493795884565936602611861945--Literal,1185049379588456593660261186194564326--0
118504937958845659366026118--Assignment,11850493795884565936602611866071--=
11850493795884565--BlockStatement,1185049379588456535718--ForStatement
1185049379588456535718--ForStatement,118504937958845653571866671--ForControl
118504937958845653571866671--ForControl,11850493795884565357186667182697--Assignment
11850493795884565357186667182697--Assignment,1185049379588456535718666718269721944--MemberReference
1185049379588456535718666718269721944--MemberReference,118504937958845653571866671826972194419636--j
11850493795884565357186667182697--Assignment,1185049379588456535718666718269785702--BinaryOperation
1185049379588456535718666718269785702--BinaryOperation,118504937958845653571866671826978570264193--+
1185049379588456535718666718269785702--BinaryOperation,118504937958845653571866671826978570275119--MemberReference
118504937958845653571866671826978570275119--MemberReference,11850493795884565357186667182697857027511984467--i
1185049379588456535718666718269785702--BinaryOperation,11850493795884565357186667182697857029761--Literal
11850493795884565357186667182697857029761--Literal,1185049379588456535718666718269785702976114587--1
11850493795884565357186667182697--Assignment,1185049379588456535718666718269760697--=
118504937958845653571866671--ForControl,11850493795884565357186667143269--BinaryOperation
11850493795884565357186667143269--BinaryOperation,1185049379588456535718666714326958095--<
11850493795884565357186667143269--BinaryOperation,1185049379588456535718666714326915059--MemberReference
1185049379588456535718666714326915059--MemberReference,118504937958845653571866671432691505966065--j
11850493795884565357186667143269--BinaryOperation,1185049379588456535718666714326928013--MemberReference
1185049379588456535718666714326928013--MemberReference,118504937958845653571866671432692801335005--n
118504937958845653571866671--ForControl,11850493795884565357186667112892--MemberReference
11850493795884565357186667112892--MemberReference,1185049379588456535718666711289277316--++
11850493795884565357186667112892--MemberReference,1185049379588456535718666711289277370--j
1185049379588456535718--ForStatement,118504937958845653571885769--StatementExpression
118504937958845653571885769--StatementExpression,11850493795884565357188576950345--Assignment
11850493795884565357188576950345--Assignment,1185049379588456535718857695034545111--MemberReference
1185049379588456535718857695034545111--MemberReference,118504937958845653571885769503454511170846--rightsum
11850493795884565357188576950345--Assignment,1185049379588456535718857695034579547--MemberReference
1185049379588456535718857695034579547--MemberReference,11850493795884565357188576950345795473083--ArraySelector
11850493795884565357188576950345795473083--ArraySelector,1185049379588456535718857695034579547308378500--MemberReference
1185049379588456535718857695034579547308378500--MemberReference,118504937958845653571885769503457954730837850031771--j
1185049379588456535718857695034579547--MemberReference,118504937958845653571885769503457954783539--arr
11850493795884565357188576950345--Assignment,1185049379588456535718857695034581241--+=
11850493795884565--BlockStatement,1185049379588456523935--IfStatement
1185049379588456523935--IfStatement,118504937958845652393578634--BinaryOperation
118504937958845652393578634--BinaryOperation,11850493795884565239357863458979--==
118504937958845652393578634--BinaryOperation,11850493795884565239357863446010--MemberReference
11850493795884565239357863446010--MemberReference,118504937958845652393578634460103696--leftsum
118504937958845652393578634--BinaryOperation,11850493795884565239357863436724--MemberReference
11850493795884565239357863436724--MemberReference,1185049379588456523935786343672420306--rightsum
1185049379588456523935--IfStatement,118504937958845652393538873--ReturnStatement
118504937958845652393538873--ReturnStatement,11850493795884565239353887370360--MemberReference
11850493795884565239353887370360--MemberReference,1185049379588456523935388737036060108--i
1185049--MethodDeclaration,118504936343--ReturnStatement
118504936343--ReturnStatement,11850493634386853--Literal
11850493634386853--Literal,1185049363438685311415---
11850493634386853--Literal,1185049363438685360278--1
11--ClassDeclaration,1113587--MethodDeclaration
1113587--MethodDeclaration,111358727869--set
111358727869--set,11135872786915141--public
111358727869--set,11135872786969291--static
1113587--MethodDeclaration,111358746336--main
1113587--MethodDeclaration,111358763--FormalParameter
111358763--FormalParameter,11135876356765--ReferenceType
