1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1166221--sq63
11--ClassDeclaration,1181448--MethodDeclaration
1181448--MethodDeclaration,118144841246--printLeaders
1181448--MethodDeclaration,118144853076--FormalParameter
118144853076--FormalParameter,11814485307648146--BasicType
11814485307648146--BasicType,1181448530764814622094--int
118144853076--FormalParameter,11814485307611836--arr
1181448--MethodDeclaration,118144854105--FormalParameter
118144854105--FormalParameter,11814485410517505--BasicType
11814485410517505--BasicType,118144854105175055273--int
118144854105--FormalParameter,11814485410528464--size
1181448--MethodDeclaration,118144859876--ForStatement
118144859876--ForStatement,11814485987620176--ForControl
11814485987620176--ForControl,1181448598762017622317--VariableDeclaration
1181448598762017622317--VariableDeclaration,118144859876201762231746760--BasicType
118144859876201762231746760--BasicType,11814485987620176223174676073393--int
1181448598762017622317--VariableDeclaration,118144859876201762231772937--VariableDeclarator
118144859876201762231772937--VariableDeclarator,11814485987620176223177293779051--i
118144859876201762231772937--VariableDeclarator,11814485987620176223177293733534--Literal
11814485987620176223177293733534--Literal,1181448598762017622317729373353447549--0
11814485987620176--ForControl,1181448598762017650670--BinaryOperation
1181448598762017650670--BinaryOperation,118144859876201765067072288--<
1181448598762017650670--BinaryOperation,118144859876201765067011342--MemberReference
118144859876201765067011342--MemberReference,11814485987620176506701134237655--i
1181448598762017650670--BinaryOperation,118144859876201765067052540--MemberReference
118144859876201765067052540--MemberReference,11814485987620176506705254056619--size
11814485987620176--ForControl,1181448598762017669004--MemberReference
1181448598762017669004--MemberReference,118144859876201766900456933--++
1181448598762017669004--MemberReference,118144859876201766900459524--i
118144859876--ForStatement,11814485987693214--BlockStatement
11814485987693214--BlockStatement,1181448598769321440516--LocalVariableDeclaration
1181448598769321440516--LocalVariableDeclaration,11814485987693214405162463--BasicType
11814485987693214405162463--BasicType,1181448598769321440516246373551--int
1181448598769321440516--LocalVariableDeclaration,118144859876932144051644137--VariableDeclarator
118144859876932144051644137--VariableDeclarator,11814485987693214405164413795324--j
11814485987693214--BlockStatement,1181448598769321468395--ForStatement
1181448598769321468395--ForStatement,118144859876932146839515018--ForControl
118144859876932146839515018--ForControl,11814485987693214683951501879647--Assignment
11814485987693214683951501879647--Assignment,1181448598769321468395150187964726413--MemberReference
1181448598769321468395150187964726413--MemberReference,118144859876932146839515018796472641395968--j
11814485987693214683951501879647--Assignment,1181448598769321468395150187964790366--BinaryOperation
1181448598769321468395150187964790366--BinaryOperation,118144859876932146839515018796479036640492--+
1181448598769321468395150187964790366--BinaryOperation,118144859876932146839515018796479036698145--MemberReference
118144859876932146839515018796479036698145--MemberReference,11814485987693214683951501879647903669814552767--i
1181448598769321468395150187964790366--BinaryOperation,118144859876932146839515018796479036652311--Literal
118144859876932146839515018796479036652311--Literal,11814485987693214683951501879647903665231130231--1
11814485987693214683951501879647--Assignment,1181448598769321468395150187964723507--=
118144859876932146839515018--ForControl,11814485987693214683951501884797--BinaryOperation
11814485987693214683951501884797--BinaryOperation,1181448598769321468395150188479740098--<
11814485987693214683951501884797--BinaryOperation,1181448598769321468395150188479757319--MemberReference
1181448598769321468395150188479757319--MemberReference,118144859876932146839515018847975731964276--j
11814485987693214683951501884797--BinaryOperation,1181448598769321468395150188479738645--MemberReference
1181448598769321468395150188479738645--MemberReference,118144859876932146839515018847973864562428--size
118144859876932146839515018--ForControl,11814485987693214683951501832351--MemberReference
11814485987693214683951501832351--MemberReference,1181448598769321468395150183235157317--++
11814485987693214683951501832351--MemberReference,1181448598769321468395150183235190309--j
1181448598769321468395--ForStatement,118144859876932146839588647--BlockStatement
118144859876932146839588647--BlockStatement,11814485987693214683958864735699--IfStatement
11814485987693214683958864735699--IfStatement,1181448598769321468395886473569919037--BinaryOperation
1181448598769321468395886473569919037--BinaryOperation,118144859876932146839588647356991903744382--<=
1181448598769321468395886473569919037--BinaryOperation,118144859876932146839588647356991903786612--MemberReference
118144859876932146839588647356991903786612--MemberReference,11814485987693214683958864735699190378661268159--ArraySelector
11814485987693214683958864735699190378661268159--ArraySelector,118144859876932146839588647356991903786612681596806--MemberReference
118144859876932146839588647356991903786612681596806--MemberReference,11814485987693214683958864735699190378661268159680675341--i
118144859876932146839588647356991903786612--MemberReference,11814485987693214683958864735699190378661266352--arr
1181448598769321468395886473569919037--BinaryOperation,118144859876932146839588647356991903784046--MemberReference
118144859876932146839588647356991903784046--MemberReference,11814485987693214683958864735699190378404669589--ArraySelector
11814485987693214683958864735699190378404669589--ArraySelector,1181448598769321468395886473569919037840466958929025--MemberReference
1181448598769321468395886473569919037840466958929025--MemberReference,118144859876932146839588647356991903784046695892902592339--j
118144859876932146839588647356991903784046--MemberReference,1181448598769321468395886473569919037840469464--arr
11814485987693214683958864735699--IfStatement,1181448598769321468395886473569993652--BreakStatement
11814485987693214--BlockStatement,1181448598769321448131--IfStatement
1181448598769321448131--IfStatement,118144859876932144813169604--BinaryOperation
118144859876932144813169604--BinaryOperation,11814485987693214481316960423414--==
118144859876932144813169604--BinaryOperation,11814485987693214481316960420891--MemberReference
11814485987693214481316960420891--MemberReference,1181448598769321448131696042089128270--j
118144859876932144813169604--BinaryOperation,11814485987693214481316960434552--MemberReference
11814485987693214481316960434552--MemberReference,1181448598769321448131696043455260856--size
1181448598769321448131--IfStatement,118144859876932144813183633--StatementExpression
118144859876932144813183633--StatementExpression,11814485987693214481318363336879--MethodInvocation
11814485987693214481318363336879--MethodInvocation,1181448598769321448131836333687971688--System.out
