1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1144776--ON_158
11--ClassDeclaration,1145765--MethodDeclaration
1145765--MethodDeclaration,114576571927--BasicType
114576571927--BasicType,1145765719279414--boolean
1145765--MethodDeclaration,114576595122--areConsecutive
1145765--MethodDeclaration,11457652258--FormalParameter
11457652258--FormalParameter,1145765225889905--BasicType
1145765225889905--BasicType,114576522588990547029--int
11457652258--FormalParameter,1145765225814967--arr
1145765--MethodDeclaration,114576510306--FormalParameter
114576510306--FormalParameter,114576510306149--BasicType
114576510306149--BasicType,11457651030614987272--int
114576510306--FormalParameter,11457651030657562--n
1145765--MethodDeclaration,114576537082--IfStatement
114576537082--IfStatement,11457653708261161--BinaryOperation
11457653708261161--BinaryOperation,1145765370826116158897--<
11457653708261161--BinaryOperation,114576537082611614466--MemberReference
114576537082611614466--MemberReference,11457653708261161446655281--n
11457653708261161--BinaryOperation,1145765370826116176936--Literal
1145765370826116176936--Literal,114576537082611617693613352--1
114576537082--IfStatement,11457653708272363--ReturnStatement
11457653708272363--ReturnStatement,1145765370827236339709--Literal
1145765370827236339709--Literal,114576537082723633970988624--false
1145765--MethodDeclaration,114576569876--LocalVariableDeclaration
114576569876--LocalVariableDeclaration,11457656987664355--BasicType
11457656987664355--BasicType,1145765698766435533961--int
114576569876--LocalVariableDeclaration,11457656987661600--VariableDeclarator
11457656987661600--VariableDeclarator,1145765698766160072694--min
11457656987661600--VariableDeclarator,1145765698766160095272--MethodInvocation
1145765698766160095272--MethodInvocation,11457656987661600952725155--MemberReference
11457656987661600952725155--MemberReference,1145765698766160095272515552285--arr
1145765698766160095272--MethodInvocation,114576569876616009527299649--MemberReference
114576569876616009527299649--MemberReference,11457656987661600952729964961072--n
1145765698766160095272--MethodInvocation,114576569876616009527276826--getMin
1145765--MethodDeclaration,114576539190--LocalVariableDeclaration
114576539190--LocalVariableDeclaration,11457653919071118--BasicType
11457653919071118--BasicType,1145765391907111814413--int
114576539190--LocalVariableDeclaration,11457653919081308--VariableDeclarator
11457653919081308--VariableDeclarator,1145765391908130834390--max
11457653919081308--VariableDeclarator,1145765391908130847395--MethodInvocation
1145765391908130847395--MethodInvocation,114576539190813084739575939--MemberReference
114576539190813084739575939--MemberReference,11457653919081308473957593950343--arr
1145765391908130847395--MethodInvocation,114576539190813084739561933--MemberReference
114576539190813084739561933--MemberReference,11457653919081308473956193312084--n
1145765391908130847395--MethodInvocation,114576539190813084739589635--getMax
1145765--MethodDeclaration,114576530445--IfStatement
114576530445--IfStatement,11457653044537715--BinaryOperation
11457653044537715--BinaryOperation,1145765304453771549649--==
11457653044537715--BinaryOperation,1145765304453771571265--BinaryOperation
1145765304453771571265--BinaryOperation,114576530445377157126550232--+
1145765304453771571265--BinaryOperation,114576530445377157126572007--BinaryOperation
114576530445377157126572007--BinaryOperation,11457653044537715712657200741996---
114576530445377157126572007--BinaryOperation,11457653044537715712657200760062--MemberReference
11457653044537715712657200760062--MemberReference,1145765304453771571265720076006265381--max
114576530445377157126572007--BinaryOperation,1145765304453771571265720074083--MemberReference
1145765304453771571265720074083--MemberReference,114576530445377157126572007408319207--min
1145765304453771571265--BinaryOperation,114576530445377157126563330--Literal
114576530445377157126563330--Literal,11457653044537715712656333023917--1
11457653044537715--BinaryOperation,1145765304453771512506--MemberReference
1145765304453771512506--MemberReference,114576530445377151250620857--n
114576530445--IfStatement,1145765304453182--BlockStatement
1145765304453182--BlockStatement,114576530445318287011--LocalVariableDeclaration
114576530445318287011--LocalVariableDeclaration,11457653044531828701171113--BasicType
11457653044531828701171113--BasicType,1145765304453182870117111330728--boolean
114576530445318287011--LocalVariableDeclaration,11457653044531828701151549--VariableDeclarator
11457653044531828701151549--VariableDeclarator,1145765304453182870115154953844--visited
11457653044531828701151549--VariableDeclarator,1145765304453182870115154972962--ArrayCreator
1145765304453182870115154972962--ArrayCreator,114576530445318287011515497296256771--BasicType
114576530445318287011515497296256771--BasicType,11457653044531828701151549729625677176412--boolean
1145765304453182870115154972962--ArrayCreator,114576530445318287011515497296234319--MemberReference
114576530445318287011515497296234319--MemberReference,11457653044531828701151549729623431987773--n
1145765304453182--BlockStatement,114576530445318261603--LocalVariableDeclaration
114576530445318261603--LocalVariableDeclaration,11457653044531826160355750--BasicType
11457653044531826160355750--BasicType,114576530445318261603557505528--int
114576530445318261603--LocalVariableDeclaration,11457653044531826160371452--VariableDeclarator
11457653044531826160371452--VariableDeclarator,114576530445318261603714521181--i
1145765304453182--BlockStatement,114576530445318265927--ForStatement
114576530445318265927--ForStatement,11457653044531826592758258--ForControl
11457653044531826592758258--ForControl,1145765304453182659275825886569--Assignment
1145765304453182659275825886569--Assignment,114576530445318265927582588656973114--MemberReference
114576530445318265927582588656973114--MemberReference,11457653044531826592758258865697311470196--i
1145765304453182659275825886569--Assignment,114576530445318265927582588656918138--Literal
114576530445318265927582588656918138--Literal,11457653044531826592758258865691813851807--0
1145765304453182659275825886569--Assignment,114576530445318265927582588656946452--=
11457653044531826592758258--ForControl,1145765304453182659275825854314--BinaryOperation
1145765304453182659275825854314--BinaryOperation,114576530445318265927582585431462790--<
1145765304453182659275825854314--BinaryOperation,11457653044531826592758258543147631--MemberReference
11457653044531826592758258543147631--MemberReference,1145765304453182659275825854314763189854--i
1145765304453182659275825854314--BinaryOperation,114576530445318265927582585431491718--MemberReference
114576530445318265927582585431491718--MemberReference,11457653044531826592758258543149171834632--n
11457653044531826592758258--ForControl,1145765304453182659275825828808--MemberReference
1145765304453182659275825828808--MemberReference,114576530445318265927582582880873258--++
1145765304453182659275825828808--MemberReference,114576530445318265927582582880829776--i
114576530445318265927--ForStatement,11457653044531826592787390--BlockStatement
11457653044531826592787390--BlockStatement,1145765304453182659278739044886--IfStatement
1145765304453182659278739044886--IfStatement,114576530445318265927873904488658965--BinaryOperation
114576530445318265927873904488658965--BinaryOperation,11457653044531826592787390448865896554052--!=
114576530445318265927873904488658965--BinaryOperation,11457653044531826592787390448865896535778--MemberReference
11457653044531826592787390448865896535778--MemberReference,1145765304453182659278739044886589653577869948--ArraySelector
