1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1161424--ON_90
11--ClassDeclaration,1140166--MethodDeclaration
1140166--MethodDeclaration,114016679420--set
114016679420--set,11401667942057695--static
1140166--MethodDeclaration,114016672352--initializeDiffArray
1140166--MethodDeclaration,114016616743--FormalParameter
114016616743--FormalParameter,11401661674372629--BasicType
11401661674372629--BasicType,1140166167437262921768--int
114016616743--FormalParameter,11401661674366553--A
1140166--MethodDeclaration,114016638089--FormalParameter
114016638089--FormalParameter,11401663808927907--BasicType
11401663808927907--BasicType,1140166380892790736813--int
114016638089--FormalParameter,1140166380892115--D
1140166--MethodDeclaration,114016687478--LocalVariableDeclaration
114016687478--LocalVariableDeclaration,11401668747810906--BasicType
11401668747810906--BasicType,1140166874781090696536--int
114016687478--LocalVariableDeclaration,11401668747828860--VariableDeclarator
11401668747828860--VariableDeclarator,1140166874782886051140--n
11401668747828860--VariableDeclarator,1140166874782886081497--MemberReference
1140166874782886081497--MemberReference,114016687478288608149714055--A
1140166874782886081497--MemberReference,114016687478288608149713023--length
1140166--MethodDeclaration,114016643781--StatementExpression
114016643781--StatementExpression,11401664378118684--Assignment
11401664378118684--Assignment,1140166437811868480913--MemberReference
1140166437811868480913--MemberReference,114016643781186848091368098--ArraySelector
114016643781186848091368098--ArraySelector,11401664378118684809136809862401--Literal
11401664378118684809136809862401--Literal,1140166437811868480913680986240149192--0
1140166437811868480913--MemberReference,114016643781186848091333837--D
11401664378118684--Assignment,1140166437811868420691--MemberReference
1140166437811868420691--MemberReference,114016643781186842069149760--ArraySelector
114016643781186842069149760--ArraySelector,11401664378118684206914976074485--Literal
11401664378118684206914976074485--Literal,1140166437811868420691497607448586629--0
1140166437811868420691--MemberReference,114016643781186842069133355--A
11401664378118684--Assignment,1140166437811868441357--=
1140166--MethodDeclaration,114016616557--StatementExpression
114016616557--StatementExpression,11401661655788895--Assignment
11401661655788895--Assignment,1140166165578889562100--MemberReference
1140166165578889562100--MemberReference,114016616557888956210054576--ArraySelector
114016616557888956210054576--ArraySelector,11401661655788895621005457669890--MemberReference
11401661655788895621005457669890--MemberReference,1140166165578889562100545766989021064--n
1140166165578889562100--MemberReference,114016616557888956210089441--D
11401661655788895--Assignment,1140166165578889567569--Literal
1140166165578889567569--Literal,114016616557888956756925029--0
11401661655788895--Assignment,1140166165578889584510--=
1140166--MethodDeclaration,114016699875--ForStatement
114016699875--ForStatement,11401669987571920--ForControl
