1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1195753--ON_122
11--ClassDeclaration,117525--MethodDeclaration
117525--MethodDeclaration,11752534655--set
11752534655--set,1175253465532548--static
117525--MethodDeclaration,11752597746--BasicType
11752597746--BasicType,1175259774626324--int
117525--MethodDeclaration,11752549402--insertSorted
117525--MethodDeclaration,11752536709--FormalParameter
11752536709--FormalParameter,1175253670934444--BasicType
1175253670934444--BasicType,117525367093444463953--int
11752536709--FormalParameter,117525367094336--arr
117525--MethodDeclaration,1175258158--FormalParameter
1175258158--FormalParameter,117525815810768--BasicType
117525815810768--BasicType,11752581581076821284--int
1175258158--FormalParameter,117525815838206--n
117525--MethodDeclaration,11752549742--FormalParameter
11752549742--FormalParameter,1175254974294397--BasicType
1175254974294397--BasicType,117525497429439798606--int
11752549742--FormalParameter,117525497429434--key
117525--MethodDeclaration,11752593435--FormalParameter
11752593435--FormalParameter,11752593435927--BasicType
11752593435927--BasicType,1175259343592734684--int
11752593435--FormalParameter,1175259343535684--capacity
117525--MethodDeclaration,11752547034--IfStatement
11752547034--IfStatement,1175254703461924--BinaryOperation
1175254703461924--BinaryOperation,117525470346192487283-->=
1175254703461924--BinaryOperation,117525470346192444751--MemberReference
117525470346192444751--MemberReference,11752547034619244475135402--n
1175254703461924--BinaryOperation,117525470346192416789--MemberReference
117525470346192416789--MemberReference,11752547034619241678945206--capacity
11752547034--IfStatement,1175254703465088--ReturnStatement
1175254703465088--ReturnStatement,117525470346508836732--MemberReference
117525470346508836732--MemberReference,11752547034650883673256175--n
117525--MethodDeclaration,11752532923--LocalVariableDeclaration
11752532923--LocalVariableDeclaration,1175253292385720--BasicType
1175253292385720--BasicType,117525329238572093619--int
11752532923--LocalVariableDeclaration,1175253292313707--VariableDeclarator
1175253292313707--VariableDeclarator,117525329231370711863--i
117525--MethodDeclaration,1175252874--ForStatement
1175252874--ForStatement,11752528745823--ForControl
11752528745823--ForControl,1175252874582345599--Assignment
1175252874582345599--Assignment,117525287458234559943889--MemberReference
117525287458234559943889--MemberReference,11752528745823455994388949885--i
1175252874582345599--Assignment,117525287458234559995295--BinaryOperation
117525287458234559995295--BinaryOperation,11752528745823455999529576089---
117525287458234559995295--BinaryOperation,11752528745823455999529576546--MemberReference
11752528745823455999529576546--MemberReference,1175252874582345599952957654624881--n
117525287458234559995295--BinaryOperation,11752528745823455999529584364--Literal
11752528745823455999529584364--Literal,1175252874582345599952958436440081--1
1175252874582345599--Assignment,117525287458234559922969--=
11752528745823--ForControl,1175252874582388837--BinaryOperation
1175252874582388837--BinaryOperation,117525287458238883774226--&&
1175252874582388837--BinaryOperation,117525287458238883796289--BinaryOperation
117525287458238883796289--BinaryOperation,11752528745823888379628952096-->=
117525287458238883796289--BinaryOperation,1175252874582388837962894681--MemberReference
1175252874582388837962894681--MemberReference,117525287458238883796289468174160--i
117525287458238883796289--BinaryOperation,11752528745823888379628996600--Literal
11752528745823888379628996600--Literal,1175252874582388837962899660010402--0
1175252874582388837--BinaryOperation,117525287458238883781644--BinaryOperation
117525287458238883781644--BinaryOperation,11752528745823888378164480878-->
117525287458238883781644--BinaryOperation,11752528745823888378164479831--MemberReference
11752528745823888378164479831--MemberReference,1175252874582388837816447983112840--ArraySelector
1175252874582388837816447983112840--ArraySelector,11752528745823888378164479831128402320--MemberReference
11752528745823888378164479831128402320--MemberReference,1175252874582388837816447983112840232030535--i
11752528745823888378164479831--MemberReference,1175252874582388837816447983155585--arr
117525287458238883781644--BinaryOperation,11752528745823888378164421223--MemberReference
11752528745823888378164421223--MemberReference,1175252874582388837816442122380575--key
11752528745823--ForControl,1175252874582365827--MemberReference
1175252874582365827--MemberReference,117525287458236582745787----
1175252874582365827--MemberReference,117525287458236582787725--i
1175252874--ForStatement,117525287499420--StatementExpression
117525287499420--StatementExpression,11752528749942031163--Assignment
11752528749942031163--Assignment,117525287499420311638744--MemberReference
117525287499420311638744--MemberReference,11752528749942031163874451399--ArraySelector
11752528749942031163874451399--ArraySelector,1175252874994203116387445139938811--BinaryOperation
1175252874994203116387445139938811--BinaryOperation,117525287499420311638744513993881192296--+
1175252874994203116387445139938811--BinaryOperation,117525287499420311638744513993881135496--MemberReference
117525287499420311638744513993881135496--MemberReference,11752528749942031163874451399388113549654772--i
1175252874994203116387445139938811--BinaryOperation,117525287499420311638744513993881199953--Literal
117525287499420311638744513993881199953--Literal,11752528749942031163874451399388119995319510--1
117525287499420311638744--MemberReference,11752528749942031163874490037--arr
11752528749942031163--Assignment,1175252874994203116377495--MemberReference
1175252874994203116377495--MemberReference,117525287499420311637749563828--ArraySelector
117525287499420311637749563828--ArraySelector,11752528749942031163774956382833882--MemberReference
11752528749942031163774956382833882--MemberReference,1175252874994203116377495638283388236782--i
1175252874994203116377495--MemberReference,117525287499420311637749524450--arr
11752528749942031163--Assignment,1175252874994203116334472--=
117525--MethodDeclaration,11752512121--StatementExpression
11752512121--StatementExpression,1175251212113655--Assignment
1175251212113655--Assignment,117525121211365560897--MemberReference
117525121211365560897--MemberReference,11752512121136556089739334--ArraySelector
11752512121136556089739334--ArraySelector,1175251212113655608973933453072--BinaryOperation
1175251212113655608973933453072--BinaryOperation,117525121211365560897393345307263321--+
1175251212113655608973933453072--BinaryOperation,117525121211365560897393345307273735--MemberReference
117525121211365560897393345307273735--MemberReference,11752512121136556089739334530727373515635--i
1175251212113655608973933453072--BinaryOperation,11752512121136556089739334530723482--Literal
11752512121136556089739334530723482--Literal,117525121211365560897393345307234823089--1
117525121211365560897--MemberReference,11752512121136556089796336--arr
1175251212113655--Assignment,117525121211365546460--MemberReference
117525121211365546460--MemberReference,11752512121136554646047066--key
1175251212113655--Assignment,117525121211365535918--=
117525--MethodDeclaration,11752541012--ReturnStatement
11752541012--ReturnStatement,117525410127519--BinaryOperation
117525410127519--BinaryOperation,11752541012751910930--+
117525410127519--BinaryOperation,11752541012751979030--MemberReference
11752541012751979030--MemberReference,1175254101275197903064509--n
117525410127519--BinaryOperation,11752541012751983160--Literal
11752541012751983160--Literal,1175254101275198316095842--1
11--ClassDeclaration,1181639--MethodDeclaration
1181639--MethodDeclaration,118163967743--set
118163967743--set,11816396774335004--public
118163967743--set,11816396774346660--static
1181639--MethodDeclaration,118163926753--main
1181639--MethodDeclaration,118163930286--FormalParameter
118163930286--FormalParameter,11816393028613913--ReferenceType
11816393028613913--ReferenceType,118163930286139138860--String
118163930286--FormalParameter,11816393028617025--args
1181639--MethodDeclaration,118163939231--LocalVariableDeclaration
118163939231--LocalVariableDeclaration,11816393923199016--BasicType
11816393923199016--BasicType,1181639392319901641824--int
118163939231--LocalVariableDeclaration,11816393923182915--VariableDeclarator
11816393923182915--VariableDeclarator,1181639392318291592828--arr
11816393923182915--VariableDeclarator,1181639392318291572870--ArrayCreator
1181639392318291572870--ArrayCreator,118163939231829157287012560--BasicType
118163939231829157287012560--BasicType,11816393923182915728701256054785--int
1181639392318291572870--ArrayCreator,118163939231829157287066898--Literal
118163939231829157287066898--Literal,118163939231829157287066898578--20
1181639--MethodDeclaration,118163939023--StatementExpression
118163939023--StatementExpression,11816393902371828--Assignment
11816393902371828--Assignment,1181639390237182898865--MemberReference
1181639390237182898865--MemberReference,118163939023718289886564512--ArraySelector
118163939023718289886564512--ArraySelector,11816393902371828988656451243720--Literal
11816393902371828988656451243720--Literal,118163939023718289886564512437201517--0
1181639390237182898865--MemberReference,11816393902371828988655500--arr
11816393902371828--Assignment,118163939023718281781--Literal
118163939023718281781--Literal,11816393902371828178126602--12
11816393902371828--Assignment,1181639390237182867190--=
1181639--MethodDeclaration,118163967850--StatementExpression
118163967850--StatementExpression,1181639678502106--Assignment
1181639678502106--Assignment,118163967850210688983--MemberReference
118163967850210688983--MemberReference,11816396785021068898362783--ArraySelector
11816396785021068898362783--ArraySelector,1181639678502106889836278347206--Literal
1181639678502106889836278347206--Literal,118163967850210688983627834720646554--1
118163967850210688983--MemberReference,1181639678502106889839530--arr
1181639678502106--Assignment,118163967850210614295--Literal
118163967850210614295--Literal,11816396785021061429525356--16
1181639678502106--Assignment,118163967850210659427--=
1181639--MethodDeclaration,118163986242--StatementExpression
118163986242--StatementExpression,11816398624288863--Assignment
11816398624288863--Assignment,1181639862428886398506--MemberReference
1181639862428886398506--MemberReference,118163986242888639850677537--ArraySelector
118163986242888639850677537--ArraySelector,11816398624288863985067753748831--Literal
11816398624288863985067753748831--Literal,1181639862428886398506775374883117010--2
1181639862428886398506--MemberReference,118163986242888639850620149--arr
11816398624288863--Assignment,1181639862428886326228--Literal
1181639862428886326228--Literal,118163986242888632622853815--20
11816398624288863--Assignment,1181639862428886316976--=
1181639--MethodDeclaration,118163961073--StatementExpression
118163961073--StatementExpression,11816396107389850--Assignment
11816396107389850--Assignment,1181639610738985021316--MemberReference
1181639610738985021316--MemberReference,118163961073898502131666090--ArraySelector
118163961073898502131666090--ArraySelector,1181639610738985021316660904089--Literal
1181639610738985021316660904089--Literal,118163961073898502131666090408982219--3
1181639610738985021316--MemberReference,118163961073898502131698708--arr
11816396107389850--Assignment,1181639610738985055382--Literal
1181639610738985055382--Literal,118163961073898505538242395--40
11816396107389850--Assignment,1181639610738985010027--=
1181639--MethodDeclaration,118163945788--StatementExpression
118163945788--StatementExpression,11816394578854753--Assignment
11816394578854753--Assignment,1181639457885475353327--MemberReference
1181639457885475353327--MemberReference,118163945788547535332795843--ArraySelector
118163945788547535332795843--ArraySelector,11816394578854753533279584398022--Literal
11816394578854753533279584398022--Literal,1181639457885475353327958439802252202--4
1181639457885475353327--MemberReference,118163945788547535332760112--arr
11816394578854753--Assignment,1181639457885475364244--Literal
1181639457885475364244--Literal,118163945788547536424438371--50
11816394578854753--Assignment,1181639457885475397206--=
1181639--MethodDeclaration,118163999673--StatementExpression
118163999673--StatementExpression,11816399967376184--Assignment
11816399967376184--Assignment,1181639996737618455328--MemberReference
1181639996737618455328--MemberReference,118163999673761845532822748--ArraySelector
118163999673761845532822748--ArraySelector,1181639996737618455328227482078--Literal
1181639996737618455328227482078--Literal,118163999673761845532822748207831717--5
1181639996737618455328--MemberReference,11816399967376184553288050--arr
11816399967376184--Assignment,1181639996737618469829--Literal
1181639996737618469829--Literal,118163999673761846982959347--70
11816399967376184--Assignment,1181639996737618429317--=
1181639--MethodDeclaration,118163918688--LocalVariableDeclaration
118163918688--LocalVariableDeclaration,11816391868828324--BasicType
11816391868828324--BasicType,1181639186882832438259--int
118163918688--LocalVariableDeclaration,11816391868890276--VariableDeclarator
11816391868890276--VariableDeclarator,1181639186889027619964--capacity
11816391868890276--VariableDeclarator,1181639186889027663778--MemberReference
1181639186889027663778--MemberReference,118163918688902766377814684--arr
1181639186889027663778--MemberReference,118163918688902766377867241--length
1181639--MethodDeclaration,118163996312--LocalVariableDeclaration
118163996312--LocalVariableDeclaration,11816399631211469--BasicType
11816399631211469--BasicType,1181639963121146967510--int
118163996312--LocalVariableDeclaration,11816399631263676--VariableDeclarator
11816399631263676--VariableDeclarator,1181639963126367643101--n
11816399631263676--VariableDeclarator,1181639963126367686170--Literal
1181639963126367686170--Literal,118163996312636768617011143--6
1181639--MethodDeclaration,118163969025--LocalVariableDeclaration
118163969025--LocalVariableDeclaration,11816396902597654--BasicType
11816396902597654--BasicType,1181639690259765447968--int
118163969025--LocalVariableDeclaration,11816396902563176--VariableDeclarator
11816396902563176--VariableDeclarator,1181639690256317689717--key
11816396902563176--VariableDeclarator,1181639690256317627972--Literal
1181639690256317627972--Literal,118163969025631762797283609--26
1181639--MethodDeclaration,118163995621--StatementExpression
118163995621--StatementExpression,11816399562117106--MethodInvocation
11816399562117106--MethodInvocation,1181639956211710640329--System.out
11816399562117106--MethodInvocation,1181639956211710645057--Literal
1181639956211710645057--Literal,118163995621171064505786675--"\nBefore Insertion: "
11816399562117106--MethodInvocation,1181639956211710636078--print
1181639--MethodDeclaration,11816391198--ForStatement
11816391198--ForStatement,1181639119819925--ForControl
1181639119819925--ForControl,118163911981992523638--VariableDeclaration
118163911981992523638--VariableDeclaration,11816391198199252363817937--BasicType
11816391198199252363817937--BasicType,1181639119819925236381793787731--int
118163911981992523638--VariableDeclaration,11816391198199252363891795--VariableDeclarator
11816391198199252363891795--VariableDeclarator,118163911981992523638917958785--i
11816391198199252363891795--VariableDeclarator,1181639119819925236389179537269--Literal
1181639119819925236389179537269--Literal,118163911981992523638917953726988926--0
1181639119819925--ForControl,118163911981992576547--BinaryOperation
118163911981992576547--BinaryOperation,11816391198199257654768674--<
118163911981992576547--BinaryOperation,11816391198199257654767549--MemberReference
11816391198199257654767549--MemberReference,1181639119819925765476754966151--i
118163911981992576547--BinaryOperation,11816391198199257654775669--MemberReference
11816391198199257654775669--MemberReference,1181639119819925765477566919837--n
1181639119819925--ForControl,118163911981992548394--MemberReference
118163911981992548394--MemberReference,11816391198199254839417198--++
118163911981992548394--MemberReference,11816391198199254839452055--i
11816391198--ForStatement,1181639119834199--StatementExpression
1181639119834199--StatementExpression,118163911983419969932--MethodInvocation
118163911983419969932--MethodInvocation,11816391198341996993252336--System.out
118163911983419969932--MethodInvocation,11816391198341996993268763--BinaryOperation
11816391198341996993268763--BinaryOperation,1181639119834199699326876381371--+
11816391198341996993268763--BinaryOperation,1181639119834199699326876321294--MemberReference
1181639119834199699326876321294--MemberReference,118163911983419969932687632129487519--ArraySelector
118163911983419969932687632129487519--ArraySelector,11816391198341996993268763212948751960237--MemberReference
11816391198341996993268763212948751960237--MemberReference,1181639119834199699326876321294875196023712651--i
1181639119834199699326876321294--MemberReference,118163911983419969932687632129453939--arr
11816391198341996993268763--BinaryOperation,1181639119834199699326876389124--Literal
1181639119834199699326876389124--Literal,118163911983419969932687638912481833--" "
118163911983419969932--MethodInvocation,11816391198341996993281821--print
1181639--MethodDeclaration,118163957599--StatementExpression
118163957599--StatementExpression,1181639575998132--Assignment
1181639575998132--Assignment,118163957599813274024--MemberReference
118163957599813274024--MemberReference,11816395759981327402442066--n
1181639575998132--Assignment,118163957599813222722--MethodInvocation
118163957599813222722--MethodInvocation,11816395759981322272258526--MemberReference
11816395759981322272258526--MemberReference,118163957599813222722585261639--arr
118163957599813222722--MethodInvocation,11816395759981322272264961--MemberReference
11816395759981322272264961--MemberReference,1181639575998132227226496185048--n
118163957599813222722--MethodInvocation,11816395759981322272230449--MemberReference
11816395759981322272230449--MemberReference,1181639575998132227223044991629--key
118163957599813222722--MethodInvocation,11816395759981322272243123--MemberReference
11816395759981322272243123--MemberReference,1181639575998132227224312367005--capacity
118163957599813222722--MethodInvocation,11816395759981322272277650--insertSorted
1181639575998132--Assignment,118163957599813218583--=
1181639--MethodDeclaration,118163950066--StatementExpression
118163950066--StatementExpression,11816395006659012--MethodInvocation
11816395006659012--MethodInvocation,1181639500665901248975--System.out
11816395006659012--MethodInvocation,1181639500665901225951--Literal
1181639500665901225951--Literal,118163950066590122595129704--"\nAfter Insertion: "
11816395006659012--MethodInvocation,1181639500665901228615--print
1181639--MethodDeclaration,118163988609--ForStatement
118163988609--ForStatement,11816398860932482--ForControl
11816398860932482--ForControl,1181639886093248219361--VariableDeclaration
1181639886093248219361--VariableDeclaration,118163988609324821936189234--BasicType
118163988609324821936189234--BasicType,11816398860932482193618923443358--int
1181639886093248219361--VariableDeclaration,11816398860932482193612956--VariableDeclarator
11816398860932482193612956--VariableDeclarator,1181639886093248219361295684018--i
11816398860932482193612956--VariableDeclarator,1181639886093248219361295614442--Literal
1181639886093248219361295614442--Literal,118163988609324821936129561444279625--0
11816398860932482--ForControl,1181639886093248275106--BinaryOperation
1181639886093248275106--BinaryOperation,118163988609324827510678946--<
1181639886093248275106--BinaryOperation,118163988609324827510629112--MemberReference
118163988609324827510629112--MemberReference,11816398860932482751062911274090--i
1181639886093248275106--BinaryOperation,118163988609324827510645886--MemberReference
118163988609324827510645886--MemberReference,11816398860932482751064588683553--n
11816398860932482--ForControl,1181639886093248220069--MemberReference
1181639886093248220069--MemberReference,118163988609324822006989953--++
1181639886093248220069--MemberReference,118163988609324822006998009--i
118163988609--ForStatement,11816398860943323--StatementExpression
11816398860943323--StatementExpression,1181639886094332320543--MethodInvocation
1181639886094332320543--MethodInvocation,118163988609433232054320439--System.out
1181639886094332320543--MethodInvocation,118163988609433232054334087--BinaryOperation
118163988609433232054334087--BinaryOperation,11816398860943323205433408794035--+
118163988609433232054334087--BinaryOperation,11816398860943323205433408724291--MemberReference
11816398860943323205433408724291--MemberReference,1181639886094332320543340872429131260--ArraySelector
1181639886094332320543340872429131260--ArraySelector,118163988609433232054334087242913126035025--MemberReference
118163988609433232054334087242913126035025--MemberReference,11816398860943323205433408724291312603502569500--i
11816398860943323205433408724291--MemberReference,1181639886094332320543340872429136454--arr
118163988609433232054334087--BinaryOperation,11816398860943323205433408748919--Literal
11816398860943323205433408748919--Literal,1181639886094332320543340874891960897--" "
1181639886094332320543--MethodInvocation,118163988609433232054386468--print
