1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1192133--ON_54
11--ClassDeclaration,1137142--MethodDeclaration
1137142--MethodDeclaration,113714290264--set
113714290264--set,1137142902642002--public
113714290264--set,11371429026483986--static
1137142--MethodDeclaration,11371426883--swap
1137142--MethodDeclaration,113714244617--FormalParameter
113714244617--FormalParameter,11371424461772879--BasicType
11371424461772879--BasicType,1137142446177287985327--int
113714244617--FormalParameter,11371424461756019--A
1137142--MethodDeclaration,113714266849--FormalParameter
113714266849--FormalParameter,11371426684951729--BasicType
11371426684951729--BasicType,1137142668495172986670--int
113714266849--FormalParameter,11371426684924770--i
1137142--MethodDeclaration,113714282097--FormalParameter
113714282097--FormalParameter,11371428209759771--BasicType
11371428209759771--BasicType,1137142820975977194699--int
113714282097--FormalParameter,11371428209768819--j
1137142--MethodDeclaration,113714230132--LocalVariableDeclaration
113714230132--LocalVariableDeclaration,11371423013251133--BasicType
11371423013251133--BasicType,113714230132511333929--int
113714230132--LocalVariableDeclaration,11371423013222197--VariableDeclarator
11371423013222197--VariableDeclarator,1137142301322219750697--temp
11371423013222197--VariableDeclarator,1137142301322219721134--MemberReference
1137142301322219721134--MemberReference,11371423013222197211349121--ArraySelector
11371423013222197211349121--ArraySelector,1137142301322219721134912198601--MemberReference
1137142301322219721134912198601--MemberReference,113714230132221972113491219860187402--i
1137142301322219721134--MemberReference,113714230132221972113445447--A
1137142--MethodDeclaration,113714217947--StatementExpression
113714217947--StatementExpression,11371421794789991--Assignment
11371421794789991--Assignment,1137142179478999174151--MemberReference
1137142179478999174151--MemberReference,113714217947899917415127522--ArraySelector
113714217947899917415127522--ArraySelector,11371421794789991741512752228417--MemberReference
11371421794789991741512752228417--MemberReference,1137142179478999174151275222841790579--i
1137142179478999174151--MemberReference,113714217947899917415188683--A
11371421794789991--Assignment,1137142179478999152769--MemberReference
1137142179478999152769--MemberReference,11371421794789991527698627--ArraySelector
11371421794789991527698627--ArraySelector,11371421794789991527698627719--MemberReference
11371421794789991527698627719--MemberReference,1137142179478999152769862771995228--j
1137142179478999152769--MemberReference,113714217947899915276930440--A
11371421794789991--Assignment,1137142179478999196530--=
1137142--MethodDeclaration,113714220757--StatementExpression
113714220757--StatementExpression,1137142207579419--Assignment
1137142207579419--Assignment,113714220757941984629--MemberReference
113714220757941984629--MemberReference,11371422075794198462938968--ArraySelector
11371422075794198462938968--ArraySelector,1137142207579419846293896851029--MemberReference
1137142207579419846293896851029--MemberReference,113714220757941984629389685102911480--j
113714220757941984629--MemberReference,11371422075794198462951209--A
1137142207579419--Assignment,113714220757941961211--MemberReference
113714220757941961211--MemberReference,11371422075794196121180958--temp
1137142207579419--Assignment,113714220757941957032--=
11--ClassDeclaration,1177216--MethodDeclaration
1177216--MethodDeclaration,117721640703--set
117721640703--set,11772164070360487--static
1177216--MethodDeclaration,117721697431--shiftAllZeroToLeft
1177216--MethodDeclaration,117721638578--FormalParameter
117721638578--FormalParameter,11772163857874708--BasicType
11772163857874708--BasicType,1177216385787470866900--int
117721638578--FormalParameter,11772163857897248--array
1177216--MethodDeclaration,117721627643--FormalParameter
117721627643--FormalParameter,11772162764343640--BasicType
11772162764343640--BasicType,1177216276434364023772--int
117721627643--FormalParameter,11772162764310098--n
1177216--MethodDeclaration,117721627749--LocalVariableDeclaration
117721627749--LocalVariableDeclaration,1177216277494374--BasicType
1177216277494374--BasicType,117721627749437442872--int
117721627749--LocalVariableDeclaration,11772162774989611--VariableDeclarator
11772162774989611--VariableDeclarator,1177216277498961113220--lastSeenNonZero
11772162774989611--VariableDeclarator,1177216277498961187368--Literal
1177216277498961187368--Literal,117721627749896118736860284--0
1177216--MethodDeclaration,11772164676--ForStatement
11772164676--ForStatement,1177216467670074--ForControl
1177216467670074--ForControl,117721646767007474945--VariableDeclaration
117721646767007474945--VariableDeclaration,11772164676700747494569436--BasicType
11772164676700747494569436--BasicType,117721646767007474945694369968--int
117721646767007474945--VariableDeclaration,1177216467670074749454732--VariableDeclarator
