1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1130258--ON_105
11--ClassDeclaration,1116214--FieldDeclaration
1116214--FieldDeclaration,111621426047--set
111621426047--set,11162142604755258--static
1116214--FieldDeclaration,111621422141--BasicType
111621422141--BasicType,11162142214148458--int
1116214--FieldDeclaration,111621472763--VariableDeclarator
111621472763--VariableDeclarator,1116214727632955--arr1
111621472763--VariableDeclarator,1116214727635943--ArrayCreator
1116214727635943--ArrayCreator,11162147276359435292--BasicType
11162147276359435292--BasicType,1116214727635943529290526--int
1116214727635943--ArrayCreator,11162147276359432768--ArrayInitializer
11162147276359432768--ArrayInitializer,1116214727635943276899782--Literal
1116214727635943276899782--Literal,111621472763594327689978237238--0
11162147276359432768--ArrayInitializer,1116214727635943276855472--Literal
1116214727635943276855472--Literal,111621472763594327685547252102--1
11162147276359432768--ArrayInitializer,1116214727635943276890568--Literal
1116214727635943276890568--Literal,111621472763594327689056851566--0
11162147276359432768--ArrayInitializer,111621472763594327689174--Literal
111621472763594327689174--Literal,1116214727635943276891749627--1
11162147276359432768--ArrayInitializer,1116214727635943276887608--Literal
1116214727635943276887608--Literal,111621472763594327688760853699--1
11162147276359432768--ArrayInitializer,1116214727635943276882201--Literal
1116214727635943276882201--Literal,111621472763594327688220175715--1
11162147276359432768--ArrayInitializer,1116214727635943276839064--Literal
1116214727635943276839064--Literal,111621472763594327683906419770--1
11--ClassDeclaration,116851--FieldDeclaration
116851--FieldDeclaration,11685162975--set
11685162975--set,1168516297523212--static
116851--FieldDeclaration,11685189716--BasicType
11685189716--BasicType,1168518971682200--int
116851--FieldDeclaration,11685160887--VariableDeclarator
11685160887--VariableDeclarator,1168516088738861--arr2
11685160887--VariableDeclarator,1168516088714621--ArrayCreator
1168516088714621--ArrayCreator,116851608871462138821--BasicType
116851608871462138821--BasicType,11685160887146213882151856--int
1168516088714621--ArrayCreator,116851608871462138212--ArrayInitializer
116851608871462138212--ArrayInitializer,11685160887146213821249462--Literal
11685160887146213821249462--Literal,1168516088714621382124946270489--1
116851608871462138212--ArrayInitializer,11685160887146213821264744--Literal
11685160887146213821264744--Literal,1168516088714621382126474469844--1
116851608871462138212--ArrayInitializer,11685160887146213821225685--Literal
11685160887146213821225685--Literal,116851608871462138212256858132--1
116851608871462138212--ArrayInitializer,11685160887146213821240850--Literal
11685160887146213821240850--Literal,1168516088714621382124085082874--1
116851608871462138212--ArrayInitializer,11685160887146213821261496--Literal
11685160887146213821261496--Literal,1168516088714621382126149641177--1
116851608871462138212--ArrayInitializer,11685160887146213821275238--Literal
11685160887146213821275238--Literal,1168516088714621382127523871564--0
116851608871462138212--ArrayInitializer,1168516088714621382124175--Literal
1168516088714621382124175--Literal,11685160887146213821241756967--1
11--ClassDeclaration,1134306--MethodDeclaration
1134306--MethodDeclaration,113430661175--set
113430661175--set,11343066117510000--static
1134306--MethodDeclaration,113430630106--BasicType
113430630106--BasicType,11343063010696974--int
1134306--MethodDeclaration,11343062068--longestCommonSum
1134306--MethodDeclaration,113430671583--FormalParameter
113430671583--FormalParameter,11343067158338467--BasicType
11343067158338467--BasicType,1134306715833846785261--int
113430671583--FormalParameter,11343067158331430--n
1134306--MethodDeclaration,113430616402--LocalVariableDeclaration
113430616402--LocalVariableDeclaration,11343061640219640--BasicType
11343061640219640--BasicType,1134306164021964033780--int
113430616402--LocalVariableDeclaration,11343061640210987--VariableDeclarator
11343061640210987--VariableDeclarator,1134306164021098775365--maxLen
11343061640210987--VariableDeclarator,1134306164021098767272--Literal
1134306164021098767272--Literal,11343061640210987672722468--0
1134306--MethodDeclaration,113430646866--LocalVariableDeclaration
113430646866--LocalVariableDeclaration,1134306468667361--BasicType
1134306468667361--BasicType,113430646866736188056--int
113430646866--LocalVariableDeclaration,11343064686622929--VariableDeclarator
11343064686622929--VariableDeclarator,1134306468662292945257--preSum1
11343064686622929--VariableDeclarator,1134306468662292937765--Literal
1134306468662292937765--Literal,113430646866229293776526981--0
113430646866--LocalVariableDeclaration,11343064686663738--VariableDeclarator
11343064686663738--VariableDeclarator,1134306468666373843001--preSum2
11343064686663738--VariableDeclarator,1134306468666373828874--Literal
1134306468666373828874--Literal,11343064686663738288745506--0
1134306--MethodDeclaration,113430615693--LocalVariableDeclaration
113430615693--LocalVariableDeclaration,1134306156931780--BasicType
1134306156931780--BasicType,113430615693178085499--int
113430615693--LocalVariableDeclaration,11343061569331107--VariableDeclarator
11343061569331107--VariableDeclarator,1134306156933110768019--diff
11343061569331107--VariableDeclarator,1134306156933110788046--ArrayCreator
1134306156933110788046--ArrayCreator,113430615693311078804678918--BasicType
113430615693311078804678918--BasicType,11343061569331107880467891839810--int
1134306156933110788046--ArrayCreator,113430615693311078804610459--BinaryOperation
113430615693311078804610459--BinaryOperation,11343061569331107880461045918245--+
113430615693311078804610459--BinaryOperation,11343061569331107880461045992164--BinaryOperation
11343061569331107880461045992164--BinaryOperation,1134306156933110788046104599216432566--*
11343061569331107880461045992164--BinaryOperation,1134306156933110788046104599216434034--Literal
1134306156933110788046104599216434034--Literal,113430615693311078804610459921643403464205--2
11343061569331107880461045992164--BinaryOperation,1134306156933110788046104599216456800--MemberReference
1134306156933110788046104599216456800--MemberReference,113430615693311078804610459921645680087703--n
113430615693311078804610459--BinaryOperation,11343061569331107880461045996861--Literal
11343061569331107880461045996861--Literal,1134306156933110788046104599686144954--1
1134306--MethodDeclaration,113430637874--ForStatement
113430637874--ForStatement,11343063787491277--ForControl
11343063787491277--ForControl,1134306378749127744255--VariableDeclaration
1134306378749127744255--VariableDeclaration,113430637874912774425528952--BasicType
113430637874912774425528952--BasicType,11343063787491277442552895220035--int
1134306378749127744255--VariableDeclaration,11343063787491277442554632--VariableDeclarator
11343063787491277442554632--VariableDeclarator,1134306378749127744255463277503--i
11343063787491277442554632--VariableDeclarator,1134306378749127744255463267975--Literal
1134306378749127744255463267975--Literal,113430637874912774425546326797514098--0
11343063787491277--ForControl,1134306378749127716875--BinaryOperation
1134306378749127716875--BinaryOperation,113430637874912771687599432--<
1134306378749127716875--BinaryOperation,113430637874912771687519084--MemberReference
113430637874912771687519084--MemberReference,1134306378749127716875190843119--i
1134306378749127716875--BinaryOperation,113430637874912771687597617--MemberReference
113430637874912771687597617--MemberReference,11343063787491277168759761764083--diff
113430637874912771687597617--MemberReference,11343063787491277168759761711216--length
11343063787491277--ForControl,1134306378749127776932--MemberReference
1134306378749127776932--MemberReference,113430637874912777693213814--++
1134306378749127776932--MemberReference,113430637874912777693244016--i
113430637874--ForStatement,11343063787480542--BlockStatement
11343063787480542--BlockStatement,1134306378748054225833--StatementExpression
1134306378748054225833--StatementExpression,113430637874805422583370541--Assignment
113430637874805422583370541--Assignment,11343063787480542258337054141754--MemberReference
11343063787480542258337054141754--MemberReference,1134306378748054225833705414175470105--ArraySelector
1134306378748054225833705414175470105--ArraySelector,113430637874805422583370541417547010525526--MemberReference
113430637874805422583370541417547010525526--MemberReference,11343063787480542258337054141754701052552698338--i
11343063787480542258337054141754--MemberReference,1134306378748054225833705414175468541--diff
113430637874805422583370541--Assignment,11343063787480542258337054153688--Literal
11343063787480542258337054153688--Literal,1134306378748054225833705415368877120---
11343063787480542258337054153688--Literal,1134306378748054225833705415368865820--1
113430637874805422583370541--Assignment,11343063787480542258337054139229--=
1134306--MethodDeclaration,113430661675--ForStatement
113430661675--ForStatement,11343066167525930--ForControl
11343066167525930--ForControl,113430661675259301730--VariableDeclaration
113430661675259301730--VariableDeclaration,11343066167525930173092270--BasicType
11343066167525930173092270--BasicType,1134306616752593017309227018791--int
113430661675259301730--VariableDeclaration,11343066167525930173091273--VariableDeclarator
