1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1125782--ON_104
11--ClassDeclaration,1139138--MethodDeclaration
1139138--MethodDeclaration,113913852822--set
113913852822--set,11391385282227815--static
1139138--MethodDeclaration,113913813120--BasicType
113913813120--BasicType,11391381312098959--int
1139138--MethodDeclaration,113913831841--maxSubArraySum
1139138--MethodDeclaration,113913857951--FormalParameter
113913857951--FormalParameter,11391385795149175--BasicType
11391385795149175--BasicType,1139138579514917547096--int
113913857951--FormalParameter,11391385795114876--a
1139138--MethodDeclaration,113913890766--FormalParameter
113913890766--FormalParameter,11391389076679347--BasicType
11391389076679347--BasicType,113913890766793479424--int
113913890766--FormalParameter,11391389076699484--size
1139138--MethodDeclaration,113913815031--LocalVariableDeclaration
113913815031--LocalVariableDeclaration,11391381503172539--BasicType
11391381503172539--BasicType,1139138150317253954578--int
113913815031--LocalVariableDeclaration,11391381503110871--VariableDeclarator
11391381503110871--VariableDeclarator,1139138150311087115511--max_so_far
11391381503110871--VariableDeclarator,1139138150311087170961--MemberReference
1139138150311087170961--MemberReference,113913815031108717096188942--Integer
1139138150311087170961--MemberReference,113913815031108717096131739--MIN_VALUE
113913815031--LocalVariableDeclaration,1139138150312310--VariableDeclarator
1139138150312310--VariableDeclarator,113913815031231051890--max_ending_here
1139138150312310--VariableDeclarator,113913815031231078796--Literal
113913815031231078796--Literal,11391381503123107879649161--0
113913815031--LocalVariableDeclaration,11391381503138220--VariableDeclarator
11391381503138220--VariableDeclarator,1139138150313822023510--start
11391381503138220--VariableDeclarator,1139138150313822033979--Literal
1139138150313822033979--Literal,113913815031382203397942236--0
113913815031--LocalVariableDeclaration,11391381503194588--VariableDeclarator
11391381503194588--VariableDeclarator,113913815031945881697--end
11391381503194588--VariableDeclarator,1139138150319458854716--Literal
1139138150319458854716--Literal,113913815031945885471679785--0
113913815031--LocalVariableDeclaration,11391381503140847--VariableDeclarator
11391381503140847--VariableDeclarator,1139138150314084740006--s
11391381503140847--VariableDeclarator,1139138150314084796359--Literal
1139138150314084796359--Literal,113913815031408479635926830--0
1139138--MethodDeclaration,113913843964--ForStatement
113913843964--ForStatement,11391384396438379--ForControl
