1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1153767--set
1153767--set,115376778889--public
11--ClassDeclaration,1157824--ON_82
11--ClassDeclaration,1158870--ClassDeclaration
1158870--ClassDeclaration,115887011261--set
115887011261--set,11588701126197529--static
1158870--ClassDeclaration,115887070917--Pair
1158870--ClassDeclaration,11588709419--FieldDeclaration
11588709419--FieldDeclaration,1158870941921947--BasicType
1158870941921947--BasicType,115887094192194789507--int
11588709419--FieldDeclaration,1158870941967123--VariableDeclarator
1158870941967123--VariableDeclarator,115887094196712357562--min
1158870--ClassDeclaration,115887085991--FieldDeclaration
115887085991--FieldDeclaration,11588708599134413--BasicType
11588708599134413--BasicType,1158870859913441383102--int
115887085991--FieldDeclaration,11588708599135234--VariableDeclarator
11588708599135234--VariableDeclarator,1158870859913523423984--max
11--ClassDeclaration,1145877--MethodDeclaration
1145877--MethodDeclaration,114587779688--set
114587779688--set,11458777968863352--static
1145877--MethodDeclaration,114587755684--ReferenceType
114587755684--ReferenceType,11458775568461235--Pair
1145877--MethodDeclaration,11458771966--getMinMax
1145877--MethodDeclaration,114587783201--FormalParameter
114587783201--FormalParameter,1145877832016761--BasicType
1145877832016761--BasicType,1145877832016761661--int
114587783201--FormalParameter,11458778320123183--arr
1145877--MethodDeclaration,114587736858--FormalParameter
114587736858--FormalParameter,11458773685858730--BasicType
11458773685858730--BasicType,1145877368585873078797--int
114587736858--FormalParameter,11458773685813808--low
1145877--MethodDeclaration,114587736425--FormalParameter
114587736425--FormalParameter,11458773642584116--BasicType
11458773642584116--BasicType,1145877364258411682079--int
114587736425--FormalParameter,11458773642559257--high
1145877--MethodDeclaration,114587763448--LocalVariableDeclaration
114587763448--LocalVariableDeclaration,11458776344869956--ReferenceType
11458776344869956--ReferenceType,1145877634486995676394--Pair
114587763448--LocalVariableDeclaration,11458776344888272--VariableDeclarator
11458776344888272--VariableDeclarator,1145877634488827248983--minmax
11458776344888272--VariableDeclarator,1145877634488827293286--ClassCreator
1145877634488827293286--ClassCreator,114587763448882729328619139--ReferenceType
114587763448882729328619139--ReferenceType,11458776344888272932861913931977--Pair
1145877--MethodDeclaration,11458771405--LocalVariableDeclaration
11458771405--LocalVariableDeclaration,1145877140556838--ReferenceType
1145877140556838--ReferenceType,114587714055683840340--Pair
11458771405--LocalVariableDeclaration,1145877140522283--VariableDeclarator
1145877140522283--VariableDeclarator,11458771405222839719--mml
1145877140522283--VariableDeclarator,114587714052228336119--ClassCreator
114587714052228336119--ClassCreator,1145877140522283361196759--ReferenceType
1145877140522283361196759--ReferenceType,114587714052228336119675953313--Pair
1145877--MethodDeclaration,114587794297--LocalVariableDeclaration
114587794297--LocalVariableDeclaration,11458779429744540--ReferenceType
11458779429744540--ReferenceType,1145877942974454063347--Pair
114587794297--LocalVariableDeclaration,11458779429783655--VariableDeclarator
11458779429783655--VariableDeclarator,1145877942978365589950--mmr
11458779429783655--VariableDeclarator,1145877942978365539857--ClassCreator
1145877942978365539857--ClassCreator,114587794297836553985762282--ReferenceType
114587794297836553985762282--ReferenceType,1145877942978365539857622825868--Pair
1145877--MethodDeclaration,114587751843--LocalVariableDeclaration
114587751843--LocalVariableDeclaration,11458775184359077--BasicType
11458775184359077--BasicType,1145877518435907792802--int
114587751843--LocalVariableDeclaration,11458775184353410--VariableDeclarator
11458775184353410--VariableDeclarator,1145877518435341043089--mid
1145877--MethodDeclaration,114587759248--IfStatement
114587759248--IfStatement,11458775924890310--BinaryOperation
11458775924890310--BinaryOperation,1145877592489031042780--==
11458775924890310--BinaryOperation,114587759248903107796--MemberReference
114587759248903107796--MemberReference,1145877592489031077963918--low
11458775924890310--BinaryOperation,1145877592489031061340--MemberReference
1145877592489031061340--MemberReference,114587759248903106134026738--high
114587759248--IfStatement,11458775924823045--BlockStatement
11458775924823045--BlockStatement,1145877592482304524876--StatementExpression
1145877592482304524876--StatementExpression,114587759248230452487692432--Assignment
114587759248230452487692432--Assignment,11458775924823045248769243236935--MemberReference
11458775924823045248769243236935--MemberReference,1145877592482304524876924323693580457--minmax
11458775924823045248769243236935--MemberReference,1145877592482304524876924323693575205--max
114587759248230452487692432--Assignment,11458775924823045248769243282786--MemberReference
11458775924823045248769243282786--MemberReference,1145877592482304524876924328278689861--ArraySelector
1145877592482304524876924328278689861--ArraySelector,114587759248230452487692432827868986158096--MemberReference
114587759248230452487692432827868986158096--MemberReference,11458775924823045248769243282786898615809612109--low
11458775924823045248769243282786--MemberReference,1145877592482304524876924328278615580--arr
114587759248230452487692432--Assignment,11458775924823045248769243252526--=
11458775924823045--BlockStatement,1145877592482304598555--StatementExpression
1145877592482304598555--StatementExpression,114587759248230459855534402--Assignment
114587759248230459855534402--Assignment,11458775924823045985553440233062--MemberReference
11458775924823045985553440233062--MemberReference,1145877592482304598555344023306263435--minmax
11458775924823045985553440233062--MemberReference,1145877592482304598555344023306267404--min
114587759248230459855534402--Assignment,11458775924823045985553440214242--MemberReference
11458775924823045985553440214242--MemberReference,1145877592482304598555344021424259834--ArraySelector
1145877592482304598555344021424259834--ArraySelector,114587759248230459855534402142425983457257--MemberReference
114587759248230459855534402142425983457257--MemberReference,11458775924823045985553440214242598345725726927--low
11458775924823045985553440214242--MemberReference,1145877592482304598555344021424287658--arr
114587759248230459855534402--Assignment,11458775924823045985553440295108--=
11458775924823045--BlockStatement,114587759248230453154--ReturnStatement
114587759248230453154--ReturnStatement,11458775924823045315493551--MemberReference
11458775924823045315493551--MemberReference,1145877592482304531549355140391--minmax
1145877--MethodDeclaration,114587731712--IfStatement
114587731712--IfStatement,11458773171267500--BinaryOperation
11458773171267500--BinaryOperation,1145877317126750085006--==
11458773171267500--BinaryOperation,1145877317126750040450--MemberReference
1145877317126750040450--MemberReference,114587731712675004045070777--high
11458773171267500--BinaryOperation,1145877317126750069143--BinaryOperation
1145877317126750069143--BinaryOperation,114587731712675006914381924--+
1145877317126750069143--BinaryOperation,114587731712675006914368037--MemberReference
114587731712675006914368037--MemberReference,11458773171267500691436803789158--low
1145877317126750069143--BinaryOperation,114587731712675006914339623--Literal
114587731712675006914339623--Literal,11458773171267500691433962333593--1
114587731712--IfStatement,114587731712881--BlockStatement
114587731712881--BlockStatement,11458773171288112721--IfStatement
11458773171288112721--IfStatement,1145877317128811272155018--BinaryOperation
1145877317128811272155018--BinaryOperation,114587731712881127215501869509-->
1145877317128811272155018--BinaryOperation,114587731712881127215501899145--MemberReference
114587731712881127215501899145--MemberReference,11458773171288112721550189914527218--ArraySelector
11458773171288112721550189914527218--ArraySelector,1145877317128811272155018991452721862690--MemberReference
1145877317128811272155018991452721862690--MemberReference,114587731712881127215501899145272186269012412--low
114587731712881127215501899145--MemberReference,11458773171288112721550189914551600--arr
1145877317128811272155018--BinaryOperation,114587731712881127215501849122--MemberReference
114587731712881127215501849122--MemberReference,11458773171288112721550184912287024--ArraySelector
11458773171288112721550184912287024--ArraySelector,1145877317128811272155018491228702456091--MemberReference
1145877317128811272155018491228702456091--MemberReference,114587731712881127215501849122870245609164445--high
114587731712881127215501849122--MemberReference,11458773171288112721550184912280715--arr
11458773171288112721--IfStatement,1145877317128811272183104--BlockStatement
1145877317128811272183104--BlockStatement,114587731712881127218310432966--StatementExpression
114587731712881127218310432966--StatementExpression,11458773171288112721831043296632650--Assignment
11458773171288112721831043296632650--Assignment,1145877317128811272183104329663265081053--MemberReference
1145877317128811272183104329663265081053--MemberReference,114587731712881127218310432966326508105361735--minmax
