1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1145634--ON_94
11--ClassDeclaration,1177868--MethodDeclaration
1177868--MethodDeclaration,117786811636--set
117786811636--set,11778681163643912--static
1177868--MethodDeclaration,117786840242--BasicType
117786840242--BasicType,11778684024211361--int
1177868--MethodDeclaration,117786890251--maxProfit
1177868--MethodDeclaration,11778686740--FormalParameter
11778686740--FormalParameter,117786867409473--BasicType
117786867409473--BasicType,11778686740947344488--int
11778686740--FormalParameter,1177868674079203--price
1177868--MethodDeclaration,117786876320--FormalParameter
117786876320--FormalParameter,11778687632099208--BasicType
11778687632099208--BasicType,1177868763209920857262--int
117786876320--FormalParameter,11778687632033097--n
1177868--MethodDeclaration,117786899574--LocalVariableDeclaration
117786899574--LocalVariableDeclaration,1177868995748705--BasicType
1177868995748705--BasicType,117786899574870550247--int
117786899574--LocalVariableDeclaration,11778689957477373--VariableDeclarator
11778689957477373--VariableDeclarator,1177868995747737339112--profit
11778689957477373--VariableDeclarator,1177868995747737377377--ArrayCreator
1177868995747737377377--ArrayCreator,117786899574773737737721234--BasicType
117786899574773737737721234--BasicType,11778689957477373773772123426279--int
1177868995747737377377--ArrayCreator,117786899574773737737762899--MemberReference
117786899574773737737762899--MemberReference,11778689957477373773776289966052--n
1177868--MethodDeclaration,117786826580--ForStatement
117786826580--ForStatement,1177868265804707--ForControl
1177868265804707--ForControl,117786826580470772070--VariableDeclaration
117786826580470772070--VariableDeclaration,11778682658047077207075823--BasicType
11778682658047077207075823--BasicType,1177868265804707720707582396685--int
117786826580470772070--VariableDeclaration,11778682658047077207051987--VariableDeclarator
11778682658047077207051987--VariableDeclarator,1177868265804707720705198796761--i
11778682658047077207051987--VariableDeclarator,117786826580470772070519877777--Literal
117786826580470772070519877777--Literal,11778682658047077207051987777774421--0
1177868265804707--ForControl,117786826580470755004--BinaryOperation
117786826580470755004--BinaryOperation,11778682658047075500496814--<
117786826580470755004--BinaryOperation,11778682658047075500419300--MemberReference
11778682658047075500419300--MemberReference,1177868265804707550041930063850--i
117786826580470755004--BinaryOperation,11778682658047075500438765--MemberReference
11778682658047075500438765--MemberReference,1177868265804707550043876518239--n
1177868265804707--ForControl,117786826580470793375--MemberReference
117786826580470793375--MemberReference,11778682658047079337558645--++
117786826580470793375--MemberReference,11778682658047079337554468--i
117786826580--ForStatement,11778682658039588--StatementExpression
11778682658039588--StatementExpression,1177868265803958895137--Assignment
1177868265803958895137--Assignment,117786826580395889513799017--MemberReference
117786826580395889513799017--MemberReference,11778682658039588951379901733143--ArraySelector
11778682658039588951379901733143--ArraySelector,1177868265803958895137990173314393260--MemberReference
1177868265803958895137990173314393260--MemberReference,117786826580395889513799017331439326031711--i
117786826580395889513799017--MemberReference,1177868265803958895137990177687--profit
1177868265803958895137--Assignment,117786826580395889513763404--Literal
117786826580395889513763404--Literal,11778682658039588951376340486268--0
1177868265803958895137--Assignment,117786826580395889513798085--=
1177868--MethodDeclaration,117786877997--LocalVariableDeclaration
117786877997--LocalVariableDeclaration,11778687799787045--BasicType
11778687799787045--BasicType,1177868779978704576191--int
117786877997--LocalVariableDeclaration,11778687799764474--VariableDeclarator
11778687799764474--VariableDeclarator,1177868779976447413211--max_price
11778687799764474--VariableDeclarator,1177868779976447478086--MemberReference
1177868779976447478086--MemberReference,117786877997644747808669665--ArraySelector
117786877997644747808669665--ArraySelector,1177868779976447478086696653671--BinaryOperation
1177868779976447478086696653671--BinaryOperation,117786877997644747808669665367146269---
1177868779976447478086696653671--BinaryOperation,117786877997644747808669665367192614--MemberReference
117786877997644747808669665367192614--MemberReference,11778687799764474780866966536719261495336--n
1177868779976447478086696653671--BinaryOperation,117786877997644747808669665367150593--Literal
117786877997644747808669665367150593--Literal,11778687799764474780866966536715059397022--1
1177868779976447478086--MemberReference,11778687799764474780865786--price
1177868--MethodDeclaration,117786819441--ForStatement
