1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1185970--ON_163
11--ClassDeclaration,1150085--FieldDeclaration
1150085--FieldDeclaration,115008514672--ReferenceType
115008514672--ReferenceType,115008514672551--Node
1150085--FieldDeclaration,115008514955--VariableDeclarator
115008514955--VariableDeclarator,11500851495562992--head
11--ClassDeclaration,1132516--ClassDeclaration
1132516--ClassDeclaration,113251625898--Node
1132516--ClassDeclaration,11325161295--FieldDeclaration
11325161295--FieldDeclaration,1132516129559799--BasicType
1132516129559799--BasicType,113251612955979914291--int
11325161295--FieldDeclaration,1132516129542468--VariableDeclarator
1132516129542468--VariableDeclarator,113251612954246828232--data
1132516--ClassDeclaration,113251639328--FieldDeclaration
113251639328--FieldDeclaration,11325163932889004--ReferenceType
11325163932889004--ReferenceType,1132516393288900428653--Node
113251639328--FieldDeclaration,11325163932892789--VariableDeclarator
11325163932892789--VariableDeclarator,1132516393289278963643--next
1132516--ClassDeclaration,113251655998--ConstructorDeclaration
113251655998--ConstructorDeclaration,11325165599861380--Node
113251655998--ConstructorDeclaration,11325165599858965--FormalParameter
11325165599858965--FormalParameter,113251655998589657991--BasicType
113251655998589657991--BasicType,11325165599858965799149652--int
11325165599858965--FormalParameter,1132516559985896543078--d
113251655998--ConstructorDeclaration,11325165599831593--StatementExpression
11325165599831593--StatementExpression,1132516559983159382561--Assignment
1132516559983159382561--Assignment,113251655998315938256115819--MemberReference
113251655998315938256115819--MemberReference,11325165599831593825611581951560--data
1132516559983159382561--Assignment,113251655998315938256123723--MemberReference
113251655998315938256123723--MemberReference,11325165599831593825612372313707--d
1132516559983159382561--Assignment,113251655998315938256145655--=
113251655998--ConstructorDeclaration,11325165599858007--StatementExpression
11325165599858007--StatementExpression,1132516559985800739075--Assignment
1132516559985800739075--Assignment,113251655998580073907526087--MemberReference
113251655998580073907526087--MemberReference,11325165599858007390752608725514--next
1132516559985800739075--Assignment,113251655998580073907563980--Literal
113251655998580073907563980--Literal,11325165599858007390756398081815--null
1132516559985800739075--Assignment,113251655998580073907521538--=
11--ClassDeclaration,1132014--MethodDeclaration
1132014--MethodDeclaration,113201431136--deleteNode
1132014--MethodDeclaration,113201469596--FormalParameter
113201469596--FormalParameter,11320146959654423--BasicType
11320146959654423--BasicType,1132014695965442338714--int
113201469596--FormalParameter,11320146959635099--key
1132014--MethodDeclaration,113201413060--LocalVariableDeclaration
113201413060--LocalVariableDeclaration,11320141306070568--ReferenceType
11320141306070568--ReferenceType,1132014130607056825429--Node
113201413060--LocalVariableDeclaration,11320141306084208--VariableDeclarator
11320141306084208--VariableDeclarator,113201413060842082851--temp
11320141306084208--VariableDeclarator,1132014130608420855864--MemberReference
1132014130608420855864--MemberReference,113201413060842085586472712--head
113201413060--LocalVariableDeclaration,11320141306070305--VariableDeclarator
11320141306070305--VariableDeclarator,1132014130607030556751--prev
11320141306070305--VariableDeclarator,1132014130607030577905--Literal
1132014130607030577905--Literal,11320141306070305779052614--null
1132014--MethodDeclaration,113201493506--IfStatement
113201493506--IfStatement,11320149350662646--BinaryOperation
11320149350662646--BinaryOperation,1132014935066264680045--&&
11320149350662646--BinaryOperation,1132014935066264626339--BinaryOperation
1132014935066264626339--BinaryOperation,113201493506626462633916976--!=
1132014935066264626339--BinaryOperation,113201493506626462633993831--MemberReference
113201493506626462633993831--MemberReference,11320149350662646263399383137241--temp
1132014935066264626339--BinaryOperation,113201493506626462633912583--Literal
113201493506626462633912583--Literal,11320149350662646263391258375185--null
11320149350662646--BinaryOperation,1132014935066264615580--BinaryOperation
1132014935066264615580--BinaryOperation,113201493506626461558059654--==
1132014935066264615580--BinaryOperation,113201493506626461558040921--MemberReference
113201493506626461558040921--MemberReference,11320149350662646155804092125391--temp
113201493506626461558040921--MemberReference,11320149350662646155804092197314--data
1132014935066264615580--BinaryOperation,11320149350662646155807291--MemberReference
11320149350662646155807291--MemberReference,113201493506626461558072914414--key
113201493506--IfStatement,11320149350611986--BlockStatement
11320149350611986--BlockStatement,1132014935061198681864--StatementExpression
1132014935061198681864--StatementExpression,113201493506119868186472571--Assignment
113201493506119868186472571--Assignment,11320149350611986818647257110361--MemberReference
11320149350611986818647257110361--MemberReference,1132014935061198681864725711036120303--head
113201493506119868186472571--Assignment,11320149350611986818647257131414--MemberReference
11320149350611986818647257131414--MemberReference,1132014935061198681864725713141425207--temp
11320149350611986818647257131414--MemberReference,1132014935061198681864725713141476784--next
113201493506119868186472571--Assignment,11320149350611986818647257134662--=
11320149350611986--BlockStatement,1132014935061198653002--ReturnStatement
1132014--MethodDeclaration,113201470882--WhileStatement
113201470882--WhileStatement,11320147088220726--BinaryOperation
11320147088220726--BinaryOperation,1132014708822072694691--&&
11320147088220726--BinaryOperation,1132014708822072667495--BinaryOperation
1132014708822072667495--BinaryOperation,113201470882207266749563458--!=
1132014708822072667495--BinaryOperation,113201470882207266749572970--MemberReference
113201470882207266749572970--MemberReference,11320147088220726674957297049079--temp
1132014708822072667495--BinaryOperation,113201470882207266749544693--Literal
113201470882207266749544693--Literal,11320147088220726674954469357671--null
11320147088220726--BinaryOperation,1132014708822072622761--BinaryOperation
1132014708822072622761--BinaryOperation,113201470882207262276169675--!=
1132014708822072622761--BinaryOperation,113201470882207262276132019--MemberReference
113201470882207262276132019--MemberReference,11320147088220726227613201963157--temp
113201470882207262276132019--MemberReference,11320147088220726227613201937491--data
1132014708822072622761--BinaryOperation,113201470882207262276163288--MemberReference
113201470882207262276163288--MemberReference,11320147088220726227616328842717--key
113201470882--WhileStatement,1132014708822475--BlockStatement
1132014708822475--BlockStatement,113201470882247586493--StatementExpression
113201470882247586493--StatementExpression,11320147088224758649369747--Assignment
11320147088224758649369747--Assignment,1132014708822475864936974725540--MemberReference
1132014708822475864936974725540--MemberReference,113201470882247586493697472554096710--prev
11320147088224758649369747--Assignment,1132014708822475864936974747253--MemberReference
1132014708822475864936974747253--MemberReference,113201470882247586493697474725386404--temp
11320147088224758649369747--Assignment,1132014708822475864936974765360--=
1132014708822475--BlockStatement,11320147088224758110--StatementExpression
11320147088224758110--StatementExpression,1132014708822475811014835--Assignment
