1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1135096--ON_110
11--ClassDeclaration,1163801--MethodDeclaration
1163801--MethodDeclaration,116380110194--set
116380110194--set,11638011019414675--static
1163801--MethodDeclaration,116380156131--segregate0and1
1163801--MethodDeclaration,116380160828--FormalParameter
116380160828--FormalParameter,11638016082876614--BasicType
11638016082876614--BasicType,1163801608287661438736--int
116380160828--FormalParameter,11638016082859247--arr
1163801--MethodDeclaration,116380173998--FormalParameter
116380173998--FormalParameter,11638017399860288--BasicType
11638017399860288--BasicType,1163801739986028884251--int
116380173998--FormalParameter,11638017399883992--n
1163801--MethodDeclaration,116380171842--LocalVariableDeclaration
116380171842--LocalVariableDeclaration,11638017184250375--BasicType
11638017184250375--BasicType,1163801718425037539995--int
116380171842--LocalVariableDeclaration,11638017184237600--VariableDeclarator
11638017184237600--VariableDeclarator,1163801718423760029369--type0
11638017184237600--VariableDeclarator,1163801718423760046795--Literal
1163801718423760046795--Literal,116380171842376004679547241--0
1163801--MethodDeclaration,116380198156--LocalVariableDeclaration
116380198156--LocalVariableDeclaration,11638019815694843--BasicType
11638019815694843--BasicType,1163801981569484317025--int
116380198156--LocalVariableDeclaration,11638019815690479--VariableDeclarator
11638019815690479--VariableDeclarator,1163801981569047957751--type1
11638019815690479--VariableDeclarator,1163801981569047950780--BinaryOperation
1163801981569047950780--BinaryOperation,116380198156904795078085046---
1163801981569047950780--BinaryOperation,116380198156904795078021092--MemberReference
116380198156904795078021092--MemberReference,11638019815690479507802109218417--n
1163801981569047950780--BinaryOperation,116380198156904795078022212--Literal
116380198156904795078022212--Literal,11638019815690479507802221268698--1
1163801--MethodDeclaration,116380187379--WhileStatement
116380187379--WhileStatement,11638018737929043--BinaryOperation
11638018737929043--BinaryOperation,1163801873792904332770--<
11638018737929043--BinaryOperation,1163801873792904357947--MemberReference
1163801873792904357947--MemberReference,116380187379290435794747045--type0
11638018737929043--BinaryOperation,1163801873792904379024--MemberReference
1163801873792904379024--MemberReference,116380187379290437902454536--type1
116380187379--WhileStatement,11638018737980225--BlockStatement
11638018737980225--BlockStatement,1163801873798022576263--IfStatement
1163801873798022576263--IfStatement,116380187379802257626320459--BinaryOperation
116380187379802257626320459--BinaryOperation,11638018737980225762632045941724--==
116380187379802257626320459--BinaryOperation,11638018737980225762632045964412--MemberReference
11638018737980225762632045964412--MemberReference,1163801873798022576263204596441297933--ArraySelector
1163801873798022576263204596441297933--ArraySelector,116380187379802257626320459644129793325706--MemberReference
116380187379802257626320459644129793325706--MemberReference,11638018737980225762632045964412979332570618133--type0
11638018737980225762632045964412--MemberReference,1163801873798022576263204596441231067--arr
116380187379802257626320459--BinaryOperation,11638018737980225762632045986349--Literal
11638018737980225762632045986349--Literal,1163801873798022576263204598634971837--1
1163801873798022576263--IfStatement,116380187379802257626377798--BlockStatement
116380187379802257626377798--BlockStatement,1163801873798022576263777982400--StatementExpression
1163801873798022576263777982400--StatementExpression,116380187379802257626377798240039243--Assignment
116380187379802257626377798240039243--Assignment,11638018737980225762637779824003924321106--MemberReference
11638018737980225762637779824003924321106--MemberReference,1163801873798022576263777982400392432110619071--ArraySelector
1163801873798022576263777982400392432110619071--ArraySelector,116380187379802257626377798240039243211061907198567--MemberReference
116380187379802257626377798240039243211061907198567--MemberReference,11638018737980225762637779824003924321106190719856731426--type0
