1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1196519--ON_150
11--ClassDeclaration,1187881--MethodDeclaration
1187881--MethodDeclaration,118788142787--BasicType
118788142787--BasicType,11878814278764200--int
1187881--MethodDeclaration,118788199303--subArraySum
1187881--MethodDeclaration,118788151185--FormalParameter
118788151185--FormalParameter,11878815118553164--BasicType
11878815118553164--BasicType,1187881511855316425273--int
118788151185--FormalParameter,11878815118514266--arr
1187881--MethodDeclaration,118788168744--FormalParameter
118788168744--FormalParameter,11878816874461202--BasicType
11878816874461202--BasicType,1187881687446120228967--int
118788168744--FormalParameter,11878816874490149--n
1187881--MethodDeclaration,118788147565--FormalParameter
118788147565--FormalParameter,11878814756570864--BasicType
11878814756570864--BasicType,1187881475657086476663--int
118788147565--FormalParameter,11878814756551965--sum
1187881--MethodDeclaration,118788187377--LocalVariableDeclaration
118788187377--LocalVariableDeclaration,11878818737721197--BasicType
11878818737721197--BasicType,1187881873772119765283--int
118788187377--LocalVariableDeclaration,11878818737719771--VariableDeclarator
11878818737719771--VariableDeclarator,1187881873771977176083--currentSum
11878818737719771--VariableDeclarator,1187881873771977132345--MemberReference
1187881873771977132345--MemberReference,118788187377197713234597167--ArraySelector
118788187377197713234597167--ArraySelector,11878818737719771323459716796014--Literal
11878818737719771323459716796014--Literal,1187881873771977132345971679601472836--0
1187881873771977132345--MemberReference,118788187377197713234589045--arr
118788187377--LocalVariableDeclaration,11878818737786118--VariableDeclarator
11878818737786118--VariableDeclarator,1187881873778611884804--start
11878818737786118--VariableDeclarator,1187881873778611853795--Literal
1187881873778611853795--Literal,118788187377861185379591023--0
118788187377--LocalVariableDeclaration,11878818737788606--VariableDeclarator
11878818737788606--VariableDeclarator,1187881873778860673352--i
1187881--MethodDeclaration,118788130446--ForStatement
118788130446--ForStatement,11878813044679409--ForControl
11878813044679409--ForControl,1187881304467940944315--Assignment
1187881304467940944315--Assignment,118788130446794094431589867--MemberReference
118788130446794094431589867--MemberReference,11878813044679409443158986779794--i
1187881304467940944315--Assignment,118788130446794094431548331--Literal
118788130446794094431548331--Literal,11878813044679409443154833117853--1
1187881304467940944315--Assignment,118788130446794094431548829--=
11878813044679409--ForControl,1187881304467940983714--BinaryOperation
1187881304467940983714--BinaryOperation,11878813044679409837145117--<=
