1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1112038--ON_134
11--ClassDeclaration,1162080--MethodDeclaration
1162080--MethodDeclaration,116208084123--set
116208084123--set,11620808412345297--static
1162080--MethodDeclaration,116208083605--BasicType
116208083605--BasicType,11620808360535025--int
1162080--MethodDeclaration,116208074353--equilibrium
1162080--MethodDeclaration,116208076209--FormalParameter
116208076209--FormalParameter,11620807620995463--BasicType
11620807620995463--BasicType,1162080762099546347950--int
116208076209--FormalParameter,11620807620935174--a
1162080--MethodDeclaration,116208088927--FormalParameter
116208088927--FormalParameter,11620808892710817--BasicType
11620808892710817--BasicType,1162080889271081765072--int
116208088927--FormalParameter,11620808892799417--n
1162080--MethodDeclaration,116208054885--IfStatement
116208054885--IfStatement,11620805488545838--BinaryOperation
11620805488545838--BinaryOperation,1162080548854583890406--==
11620805488545838--BinaryOperation,1162080548854583828926--MemberReference
1162080548854583828926--MemberReference,116208054885458382892657542--n
11620805488545838--BinaryOperation,1162080548854583850233--Literal
1162080548854583850233--Literal,116208054885458385023382529--1
116208054885--IfStatement,11620805488589714--ReturnStatement
11620805488589714--ReturnStatement,1162080548858971497080--Literal
1162080548858971497080--Literal,116208054885897149708057834--0
1162080--MethodDeclaration,116208029109--LocalVariableDeclaration
116208029109--LocalVariableDeclaration,1162080291092321--BasicType
1162080291092321--BasicType,116208029109232130891--int
116208029109--LocalVariableDeclaration,11620802910987295--VariableDeclarator
11620802910987295--VariableDeclarator,1162080291098729558266--front
11620802910987295--VariableDeclarator,1162080291098729590280--ArrayCreator
1162080291098729590280--ArrayCreator,116208029109872959028010994--BasicType
116208029109872959028010994--BasicType,11620802910987295902801099443826--int
1162080291098729590280--ArrayCreator,11620802910987295902809827--MemberReference
11620802910987295902809827--MemberReference,1162080291098729590280982726152--n
1162080--MethodDeclaration,1162080406--LocalVariableDeclaration
1162080406--LocalVariableDeclaration,116208040650936--BasicType
116208040650936--BasicType,11620804065093644582--int
1162080406--LocalVariableDeclaration,116208040654908--VariableDeclarator
116208040654908--VariableDeclarator,11620804065490885149--back
116208040654908--VariableDeclarator,11620804065490859707--ArrayCreator
11620804065490859707--ArrayCreator,1162080406549085970711547--BasicType
1162080406549085970711547--BasicType,116208040654908597071154786781--int
11620804065490859707--ArrayCreator,1162080406549085970749659--MemberReference
1162080406549085970749659--MemberReference,116208040654908597074965994287--n
1162080--MethodDeclaration,116208039902--ForStatement
116208039902--ForStatement,11620803990259557--ForControl
11620803990259557--ForControl,1162080399025955764811--VariableDeclaration
1162080399025955764811--VariableDeclaration,116208039902595576481112988--BasicType
116208039902595576481112988--BasicType,1162080399025955764811129887810--int
1162080399025955764811--VariableDeclaration,116208039902595576481111077--VariableDeclarator
116208039902595576481111077--VariableDeclarator,1162080399025955764811110779173--i
116208039902595576481111077--VariableDeclarator,11620803990259557648111107765218--Literal
11620803990259557648111107765218--Literal,1162080399025955764811110776521837707--0
11620803990259557--ForControl,1162080399025955747748--BinaryOperation
1162080399025955747748--BinaryOperation,116208039902595574774834263--<
1162080399025955747748--BinaryOperation,116208039902595574774815493--MemberReference
116208039902595574774815493--MemberReference,11620803990259557477481549368839--i
1162080399025955747748--BinaryOperation,116208039902595574774824033--MemberReference
116208039902595574774824033--MemberReference,11620803990259557477482403362933--n
11620803990259557--ForControl,11620803990259557119--MemberReference
11620803990259557119--MemberReference,1162080399025955711946997--++
11620803990259557119--MemberReference,1162080399025955711975820--i
116208039902--ForStatement,11620803990250147--BlockStatement
11620803990250147--BlockStatement,1162080399025014751414--IfStatement
1162080399025014751414--IfStatement,116208039902501475141452465--BinaryOperation
116208039902501475141452465--BinaryOperation,11620803990250147514145246560817--!=
116208039902501475141452465--BinaryOperation,11620803990250147514145246554743--MemberReference
11620803990250147514145246554743--MemberReference,1162080399025014751414524655474392200--i
116208039902501475141452465--BinaryOperation,11620803990250147514145246523192--Literal
11620803990250147514145246523192--Literal,1162080399025014751414524652319294423--0
1162080399025014751414--IfStatement,116208039902501475141475889--BlockStatement
116208039902501475141475889--BlockStatement,11620803990250147514147588986733--StatementExpression
11620803990250147514147588986733--StatementExpression,1162080399025014751414758898673324087--Assignment
1162080399025014751414758898673324087--Assignment,116208039902501475141475889867332408770572--MemberReference
116208039902501475141475889867332408770572--MemberReference,11620803990250147514147588986733240877057278300--ArraySelector
11620803990250147514147588986733240877057278300--ArraySelector,1162080399025014751414758898673324087705727830026725--MemberReference
1162080399025014751414758898673324087705727830026725--MemberReference,116208039902501475141475889867332408770572783002672575679--i
116208039902501475141475889867332408770572--MemberReference,11620803990250147514147588986733240877057290066--front
1162080399025014751414758898673324087--Assignment,11620803990250147514147588986733240872370--BinaryOperation
11620803990250147514147588986733240872370--BinaryOperation,1162080399025014751414758898673324087237067567--+
11620803990250147514147588986733240872370--BinaryOperation,1162080399025014751414758898673324087237044996--MemberReference
1162080399025014751414758898673324087237044996--MemberReference,116208039902501475141475889867332408723704499677561--ArraySelector
116208039902501475141475889867332408723704499677561--ArraySelector,11620803990250147514147588986733240872370449967756173891--BinaryOperation
11620803990250147514147588986733240872370449967756173891--BinaryOperation,1162080399025014751414758898673324087237044996775617389161308---
11620803990250147514147588986733240872370449967756173891--BinaryOperation,1162080399025014751414758898673324087237044996775617389155000--MemberReference
1162080399025014751414758898673324087237044996775617389155000--MemberReference,116208039902501475141475889867332408723704499677561738915500019254--i
11620803990250147514147588986733240872370449967756173891--BinaryOperation,1162080399025014751414758898673324087237044996775617389115283--Literal
1162080399025014751414758898673324087237044996775617389115283--Literal,116208039902501475141475889867332408723704499677561738911528372321--1
1162080399025014751414758898673324087237044996--MemberReference,116208039902501475141475889867332408723704499652483--front
11620803990250147514147588986733240872370--BinaryOperation,1162080399025014751414758898673324087237035509--MemberReference
1162080399025014751414758898673324087237035509--MemberReference,116208039902501475141475889867332408723703550916674--ArraySelector
116208039902501475141475889867332408723703550916674--ArraySelector,11620803990250147514147588986733240872370355091667499357--MemberReference
11620803990250147514147588986733240872370355091667499357--MemberReference,1162080399025014751414758898673324087237035509166749935765629--i
1162080399025014751414758898673324087237035509--MemberReference,116208039902501475141475889867332408723703550984929--a
1162080399025014751414758898673324087--Assignment,116208039902501475141475889867332408774297--=
1162080399025014751414--IfStatement,116208039902501475141411595--BlockStatement
116208039902501475141411595--BlockStatement,11620803990250147514141159570265--StatementExpression
11620803990250147514141159570265--StatementExpression,1162080399025014751414115957026524995--Assignment
1162080399025014751414115957026524995--Assignment,116208039902501475141411595702652499599349--MemberReference
116208039902501475141411595702652499599349--MemberReference,11620803990250147514141159570265249959934995991--ArraySelector
11620803990250147514141159570265249959934995991--ArraySelector,1162080399025014751414115957026524995993499599135719--MemberReference
1162080399025014751414115957026524995993499599135719--MemberReference,116208039902501475141411595702652499599349959913571925062--i
116208039902501475141411595702652499599349--MemberReference,11620803990250147514141159570265249959934957355--front
1162080399025014751414115957026524995--Assignment,11620803990250147514141159570265249953342--MemberReference
11620803990250147514141159570265249953342--MemberReference,1162080399025014751414115957026524995334230468--ArraySelector
1162080399025014751414115957026524995334230468--ArraySelector,116208039902501475141411595702652499533423046843052--MemberReference
116208039902501475141411595702652499533423046843052--MemberReference,11620803990250147514141159570265249953342304684305220674--i
11620803990250147514141159570265249953342--MemberReference,1162080399025014751414115957026524995334223146--a
1162080399025014751414115957026524995--Assignment,116208039902501475141411595702652499584289--=
1162080--MethodDeclaration,11620807570--ForStatement
11620807570--ForStatement,1162080757034504--ForControl
1162080757034504--ForControl,116208075703450496343--VariableDeclaration
116208075703450496343--VariableDeclaration,11620807570345049634377783--BasicType
11620807570345049634377783--BasicType,1162080757034504963437778379214--int
116208075703450496343--VariableDeclaration,11620807570345049634394662--VariableDeclarator
11620807570345049634394662--VariableDeclarator,116208075703450496343946623315--i
11620807570345049634394662--VariableDeclarator,1162080757034504963439466259949--BinaryOperation
1162080757034504963439466259949--BinaryOperation,11620807570345049634394662599496002---
1162080757034504963439466259949--BinaryOperation,116208075703450496343946625994938881--MemberReference
116208075703450496343946625994938881--MemberReference,11620807570345049634394662599493888176873--n
1162080757034504963439466259949--BinaryOperation,116208075703450496343946625994933819--Literal
116208075703450496343946625994933819--Literal,11620807570345049634394662599493381990487--1
1162080757034504--ForControl,116208075703450438321--BinaryOperation
116208075703450438321--BinaryOperation,11620807570345043832175970-->
116208075703450438321--BinaryOperation,11620807570345043832173763--MemberReference
11620807570345043832173763--MemberReference,1162080757034504383217376385764--i
116208075703450438321--BinaryOperation,11620807570345043832122456--Literal
11620807570345043832122456--Literal,116208075703450438321224565857--0
1162080757034504--ForControl,116208075703450476211--MemberReference
116208075703450476211--MemberReference,11620807570345047621117836----
116208075703450476211--MemberReference,11620807570345047621192931--i
11620807570--ForStatement,1162080757010907--BlockStatement
1162080757010907--BlockStatement,11620807570109071974--IfStatement
11620807570109071974--IfStatement,1162080757010907197453056--BinaryOperation
1162080757010907197453056--BinaryOperation,116208075701090719745305627884--<=
1162080757010907197453056--BinaryOperation,11620807570109071974530563427--MemberReference
11620807570109071974530563427--MemberReference,1162080757010907197453056342719237--i
1162080757010907197453056--BinaryOperation,116208075701090719745305656480--BinaryOperation
116208075701090719745305656480--BinaryOperation,11620807570109071974530565648068316---
116208075701090719745305656480--BinaryOperation,11620807570109071974530565648016690--MemberReference
11620807570109071974530565648016690--MemberReference,116208075701090719745305656480166908367--n
116208075701090719745305656480--BinaryOperation,11620807570109071974530565648025370--Literal
11620807570109071974530565648025370--Literal,1162080757010907197453056564802537061217--2
11620807570109071974--IfStatement,1162080757010907197452862--BlockStatement
1162080757010907197452862--BlockStatement,116208075701090719745286248800--StatementExpression
116208075701090719745286248800--StatementExpression,1162080757010907197452862488009141--Assignment
1162080757010907197452862488009141--Assignment,116208075701090719745286248800914133176--MemberReference
116208075701090719745286248800914133176--MemberReference,11620807570109071974528624880091413317661693--ArraySelector
11620807570109071974528624880091413317661693--ArraySelector,1162080757010907197452862488009141331766169336711--MemberReference
1162080757010907197452862488009141331766169336711--MemberReference,116208075701090719745286248800914133176616933671193080--i
116208075701090719745286248800914133176--MemberReference,11620807570109071974528624880091413317642240--back
1162080757010907197452862488009141--Assignment,116208075701090719745286248800914112489--BinaryOperation
116208075701090719745286248800914112489--BinaryOperation,11620807570109071974528624880091411248969739--+
116208075701090719745286248800914112489--BinaryOperation,11620807570109071974528624880091411248974782--MemberReference
11620807570109071974528624880091411248974782--MemberReference,1162080757010907197452862488009141124897478236910--ArraySelector
1162080757010907197452862488009141124897478236910--ArraySelector,116208075701090719745286248800914112489747823691044796--BinaryOperation
116208075701090719745286248800914112489747823691044796--BinaryOperation,11620807570109071974528624880091411248974782369104479630142--+
116208075701090719745286248800914112489747823691044796--BinaryOperation,11620807570109071974528624880091411248974782369104479661874--MemberReference
11620807570109071974528624880091411248974782369104479661874--MemberReference,11620807570109071974528624880091411248974782369104479661874677--i
116208075701090719745286248800914112489747823691044796--BinaryOperation,11620807570109071974528624880091411248974782369104479623131--Literal
11620807570109071974528624880091411248974782369104479623131--Literal,1162080757010907197452862488009141124897478236910447962313117080--1
11620807570109071974528624880091411248974782--MemberReference,1162080757010907197452862488009141124897478240787--back
116208075701090719745286248800914112489--BinaryOperation,11620807570109071974528624880091411248984425--MemberReference
11620807570109071974528624880091411248984425--MemberReference,1162080757010907197452862488009141124898442574213--ArraySelector
1162080757010907197452862488009141124898442574213--ArraySelector,116208075701090719745286248800914112489844257421340680--MemberReference
116208075701090719745286248800914112489844257421340680--MemberReference,11620807570109071974528624880091411248984425742134068069022--i
11620807570109071974528624880091411248984425--MemberReference,1162080757010907197452862488009141124898442559991--a
1162080757010907197452862488009141--Assignment,11620807570109071974528624880091418255--=
11620807570109071974--IfStatement,1162080757010907197462754--BlockStatement
1162080757010907197462754--BlockStatement,116208075701090719746275456509--StatementExpression
116208075701090719746275456509--StatementExpression,11620807570109071974627545650954795--Assignment
11620807570109071974627545650954795--Assignment,1162080757010907197462754565095479550490--MemberReference
1162080757010907197462754565095479550490--MemberReference,116208075701090719746275456509547955049034781--ArraySelector
116208075701090719746275456509547955049034781--ArraySelector,1162080757010907197462754565095479550490347815364--MemberReference
1162080757010907197462754565095479550490347815364--MemberReference,116208075701090719746275456509547955049034781536467299--i
1162080757010907197462754565095479550490--MemberReference,116208075701090719746275456509547955049076177--back
11620807570109071974627545650954795--Assignment,1162080757010907197462754565095479540765--MemberReference
1162080757010907197462754565095479540765--MemberReference,116208075701090719746275456509547954076535882--ArraySelector
116208075701090719746275456509547954076535882--ArraySelector,11620807570109071974627545650954795407653588212395--MemberReference
11620807570109071974627545650954795407653588212395--MemberReference,1162080757010907197462754565095479540765358821239599724--i
1162080757010907197462754565095479540765--MemberReference,116208075701090719746275456509547954076545591--a
11620807570109071974627545650954795--Assignment,1162080757010907197462754565095479562333--=
1162080--MethodDeclaration,116208062177--ForStatement
116208062177--ForStatement,11620806217728103--ForControl
11620806217728103--ForControl,1162080621772810332355--VariableDeclaration
1162080621772810332355--VariableDeclaration,116208062177281033235512275--BasicType
116208062177281033235512275--BasicType,11620806217728103323551227546127--int
1162080621772810332355--VariableDeclaration,116208062177281033235554844--VariableDeclarator
116208062177281033235554844--VariableDeclarator,11620806217728103323555484486942--i
116208062177281033235554844--VariableDeclarator,11620806217728103323555484439070--Literal
11620806217728103323555484439070--Literal,116208062177281033235554844390706039--0
11620806217728103--ForControl,1162080621772810398253--BinaryOperation
1162080621772810398253--BinaryOperation,116208062177281039825374615--<
1162080621772810398253--BinaryOperation,116208062177281039825362508--MemberReference
116208062177281039825362508--MemberReference,11620806217728103982536250819672--i
1162080621772810398253--BinaryOperation,116208062177281039825325252--MemberReference
116208062177281039825325252--MemberReference,11620806217728103982532525215030--n
11620806217728103--ForControl,116208062177281037810--MemberReference
116208062177281037810--MemberReference,11620806217728103781012237--++
116208062177281037810--MemberReference,11620806217728103781063281--i
116208062177--ForStatement,1162080621776134--BlockStatement
1162080621776134--BlockStatement,11620806217761341355--IfStatement
11620806217761341355--IfStatement,1162080621776134135588492--BinaryOperation
1162080621776134135588492--BinaryOperation,116208062177613413558849231039--==
1162080621776134135588492--BinaryOperation,11620806217761341355884923619--MemberReference
11620806217761341355884923619--MemberReference,1162080621776134135588492361963486--ArraySelector
1162080621776134135588492361963486--ArraySelector,116208062177613413558849236196348614456--MemberReference
116208062177613413558849236196348614456--MemberReference,11620806217761341355884923619634861445615723--i
11620806217761341355884923619--MemberReference,1162080621776134135588492361969352--front
1162080621776134135588492--BinaryOperation,116208062177613413558849229237--MemberReference
116208062177613413558849229237--MemberReference,11620806217761341355884922923735993--ArraySelector
11620806217761341355884922923735993--ArraySelector,1162080621776134135588492292373599337940--MemberReference
1162080621776134135588492292373599337940--MemberReference,116208062177613413558849229237359933794019080--i
116208062177613413558849229237--MemberReference,11620806217761341355884922923778761--back
11620806217761341355--IfStatement,1162080621776134135567041--BlockStatement
1162080621776134135567041--BlockStatement,116208062177613413556704150085--ReturnStatement
116208062177613413556704150085--ReturnStatement,11620806217761341355670415008556046--MemberReference
11620806217761341355670415008556046--MemberReference,1162080621776134135567041500855604680813--i
1162080--MethodDeclaration,116208086371--ReturnStatement
116208086371--ReturnStatement,11620808637146435--Literal
11620808637146435--Literal,1162080863714643535755---
11620808637146435--Literal,116208086371464353512--1
11--ClassDeclaration,1142298--MethodDeclaration
1142298--MethodDeclaration,114229892610--set
114229892610--set,11422989261062074--public
114229892610--set,11422989261028063--static
1142298--MethodDeclaration,114229831474--main
1142298--MethodDeclaration,11422989786--FormalParameter
11422989786--FormalParameter,1142298978696977--ReferenceType
1142298978696977--ReferenceType,114229897869697769882--String
11422989786--FormalParameter,1142298978675907--args
1142298--MethodDeclaration,114229894512--LocalVariableDeclaration
114229894512--LocalVariableDeclaration,11422989451225150--BasicType
11422989451225150--BasicType,114229894512251502083--int
114229894512--LocalVariableDeclaration,1142298945128222--VariableDeclarator
1142298945128222--VariableDeclarator,114229894512822285745--arr
1142298945128222--VariableDeclarator,114229894512822242696--ArrayInitializer
114229894512822242696--ArrayInitializer,11422989451282224269697899--Literal
11422989451282224269697899--Literal,1142298945128222426969789959194---
11422989451282224269697899--Literal,1142298945128222426969789976564--7
114229894512822242696--ArrayInitializer,11422989451282224269699285--Literal
11422989451282224269699285--Literal,114229894512822242696992852916--1
114229894512822242696--ArrayInitializer,11422989451282224269669100--Literal
11422989451282224269669100--Literal,1142298945128222426966910098126--5
114229894512822242696--ArrayInitializer,11422989451282224269646207--Literal
11422989451282224269646207--Literal,1142298945128222426964620756646--2
114229894512822242696--ArrayInitializer,11422989451282224269623600--Literal
11422989451282224269623600--Literal,1142298945128222426962360098397---
11422989451282224269623600--Literal,1142298945128222426962360083172--4
114229894512822242696--ArrayInitializer,11422989451282224269692856--Literal
11422989451282224269692856--Literal,1142298945128222426969285637293--3
114229894512822242696--ArrayInitializer,11422989451282224269633904--Literal
11422989451282224269633904--Literal,1142298945128222426963390452194--0
1142298--MethodDeclaration,114229843231--LocalVariableDeclaration
114229843231--LocalVariableDeclaration,11422984323124717--BasicType
11422984323124717--BasicType,1142298432312471780497--int
114229843231--LocalVariableDeclaration,114229843231309--VariableDeclarator
114229843231309--VariableDeclarator,11422984323130968841--arr_size
114229843231309--VariableDeclarator,11422984323130979158--MemberReference
11422984323130979158--MemberReference,114229843231309791587076--arr
11422984323130979158--MemberReference,1142298432313097915891575--length
1142298--MethodDeclaration,114229846730--StatementExpression
