1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1151251--ON_133
11--ClassDeclaration,1122085--MethodDeclaration
1122085--MethodDeclaration,11220858422--BasicType
11220858422--BasicType,1122085842254475--int
1122085--MethodDeclaration,112208578822--equilibrium
1122085--MethodDeclaration,1122085496--FormalParameter
1122085496--FormalParameter,112208549613196--BasicType
112208549613196--BasicType,11220854961319626674--int
1122085496--FormalParameter,112208549638337--arr
1122085--MethodDeclaration,112208587861--FormalParameter
112208587861--FormalParameter,11220858786162419--BasicType
11220858786162419--BasicType,1122085878616241928896--int
112208587861--FormalParameter,11220858786147979--n
1122085--MethodDeclaration,112208591154--LocalVariableDeclaration
112208591154--LocalVariableDeclaration,11220859115481807--BasicType
11220859115481807--BasicType,1122085911548180779116--int
112208591154--LocalVariableDeclaration,11220859115419166--VariableDeclarator
11220859115419166--VariableDeclarator,112208591154191661184--sum
11220859115419166--VariableDeclarator,1122085911541916675025--Literal
1122085911541916675025--Literal,112208591154191667502553421--0
1122085--MethodDeclaration,112208511350--LocalVariableDeclaration
112208511350--LocalVariableDeclaration,11220851135029086--BasicType
11220851135029086--BasicType,1122085113502908651772--int
112208511350--LocalVariableDeclaration,11220851135064104--VariableDeclarator
11220851135064104--VariableDeclarator,1122085113506410431551--leftsum
11220851135064104--VariableDeclarator,1122085113506410412582--Literal
1122085113506410412582--Literal,112208511350641041258287920--0
1122085--MethodDeclaration,112208575902--ForStatement
112208575902--ForStatement,11220857590290344--ForControl
11220857590290344--ForControl,112208575902903448531--VariableDeclaration
112208575902903448531--VariableDeclaration,11220857590290344853185034--BasicType
11220857590290344853185034--BasicType,1122085759029034485318503457765--int
112208575902903448531--VariableDeclaration,11220857590290344853169333--VariableDeclarator
11220857590290344853169333--VariableDeclarator,1122085759029034485316933354074--i
11220857590290344853169333--VariableDeclarator,1122085759029034485316933372719--Literal
1122085759029034485316933372719--Literal,112208575902903448531693337271916548--0
11220857590290344--ForControl,1122085759029034436151--BinaryOperation
1122085759029034436151--BinaryOperation,112208575902903443615168584--<
1122085759029034436151--BinaryOperation,112208575902903443615119355--MemberReference
112208575902903443615119355--MemberReference,11220857590290344361511935517260--i
1122085759029034436151--BinaryOperation,112208575902903443615166922--MemberReference
112208575902903443615166922--MemberReference,11220857590290344361516692257301--n
11220857590290344--ForControl,1122085759029034474181--MemberReference
1122085759029034474181--MemberReference,112208575902903447418140474--++
1122085759029034474181--MemberReference,112208575902903447418184669--i
112208575902--ForStatement,11220857590235030--StatementExpression
11220857590235030--StatementExpression,1122085759023503089000--Assignment
1122085759023503089000--Assignment,112208575902350308900099746--MemberReference
112208575902350308900099746--MemberReference,11220857590235030890009974623241--sum
1122085759023503089000--Assignment,112208575902350308900048082--MemberReference
112208575902350308900048082--MemberReference,11220857590235030890004808273224--ArraySelector
11220857590235030890004808273224--ArraySelector,1122085759023503089000480827322472654--MemberReference
1122085759023503089000480827322472654--MemberReference,112208575902350308900048082732247265416492--i
112208575902350308900048082--MemberReference,11220857590235030890004808267440--arr
1122085759023503089000--Assignment,112208575902350308900019039--+=
1122085--MethodDeclaration,112208589143--ForStatement
112208589143--ForStatement,11220858914380732--ForControl
11220858914380732--ForControl,1122085891438073272785--VariableDeclaration
1122085891438073272785--VariableDeclaration,112208589143807327278583578--BasicType
112208589143807327278583578--BasicType,11220858914380732727858357863646--int
1122085891438073272785--VariableDeclaration,112208589143807327278597195--VariableDeclarator
112208589143807327278597195--VariableDeclarator,11220858914380732727859719565396--i
112208589143807327278597195--VariableDeclarator,11220858914380732727859719523782--Literal
11220858914380732727859719523782--Literal,1122085891438073272785971952378246457--0
11220858914380732--ForControl,1122085891438073294711--BinaryOperation
1122085891438073294711--BinaryOperation,112208589143807329471177895--<
1122085891438073294711--BinaryOperation,112208589143807329471120681--MemberReference
112208589143807329471120681--MemberReference,11220858914380732947112068148953--i
1122085891438073294711--BinaryOperation,11220858914380732947116619--MemberReference
11220858914380732947116619--MemberReference,1122085891438073294711661954432--n
11220858914380732--ForControl,1122085891438073238677--MemberReference
1122085891438073238677--MemberReference,112208589143807323867778675--++
1122085891438073238677--MemberReference,112208589143807323867750217--i
112208589143--ForStatement,1122085891431597--BlockStatement
1122085891431597--BlockStatement,112208589143159734719--StatementExpression
112208589143159734719--StatementExpression,11220858914315973471931383--Assignment
11220858914315973471931383--Assignment,1122085891431597347193138353467--MemberReference
1122085891431597347193138353467--MemberReference,112208589143159734719313835346723220--sum
11220858914315973471931383--Assignment,1122085891431597347193138389334--MemberReference
1122085891431597347193138389334--MemberReference,112208589143159734719313838933493022--ArraySelector
112208589143159734719313838933493022--ArraySelector,11220858914315973471931383893349302289402--MemberReference
11220858914315973471931383893349302289402--MemberReference,1122085891431597347193138389334930228940285742--i
1122085891431597347193138389334--MemberReference,112208589143159734719313838933429837--arr
11220858914315973471931383--Assignment,1122085891431597347193138336033---=
1122085891431597--BlockStatement,112208589143159786075--IfStatement
112208589143159786075--IfStatement,11220858914315978607574964--BinaryOperation
11220858914315978607574964--BinaryOperation,1122085891431597860757496438887--==
11220858914315978607574964--BinaryOperation,1122085891431597860757496452232--MemberReference
1122085891431597860757496452232--MemberReference,11220858914315978607574964522322181--leftsum
11220858914315978607574964--BinaryOperation,1122085891431597860757496441866--MemberReference
1122085891431597860757496441866--MemberReference,112208589143159786075749644186681317--sum
112208589143159786075--IfStatement,11220858914315978607568365--ReturnStatement
11220858914315978607568365--ReturnStatement,112208589143159786075683659838--MemberReference
112208589143159786075683659838--MemberReference,11220858914315978607568365983875275--i
1122085891431597--BlockStatement,112208589143159713051--StatementExpression
112208589143159713051--StatementExpression,11220858914315971305181068--Assignment
11220858914315971305181068--Assignment,1122085891431597130518106864729--MemberReference
1122085891431597130518106864729--MemberReference,112208589143159713051810686472927197--leftsum
11220858914315971305181068--Assignment,1122085891431597130518106828658--MemberReference
1122085891431597130518106828658--MemberReference,112208589143159713051810682865816879--ArraySelector
112208589143159713051810682865816879--ArraySelector,11220858914315971305181068286581687971430--MemberReference
11220858914315971305181068286581687971430--MemberReference,1122085891431597130518106828658168797143048118--i
1122085891431597130518106828658--MemberReference,112208589143159713051810682865813153--arr
11220858914315971305181068--Assignment,1122085891431597130518106877758--+=
1122085--MethodDeclaration,112208583769--ReturnStatement
112208583769--ReturnStatement,11220858376925350--Literal
11220858376925350--Literal,1122085837692535070531---
11220858376925350--Literal,1122085837692535039247--1
11--ClassDeclaration,1164643--MethodDeclaration
1164643--MethodDeclaration,116464393324--set
116464393324--set,11646439332488275--public
116464393324--set,11646439332441657--static
1164643--MethodDeclaration,116464370228--main
1164643--MethodDeclaration,116464349525--FormalParameter
116464349525--FormalParameter,1164643495252173--ReferenceType
1164643495252173--ReferenceType,116464349525217383158--String
116464349525--FormalParameter,11646434952555574--args
1164643--MethodDeclaration,116464336170--LocalVariableDeclaration
116464336170--LocalVariableDeclaration,11646433617029410--ReferenceType
11646433617029410--ReferenceType,1164643361702941025255--ON_133
116464336170--LocalVariableDeclaration,11646433617020656--VariableDeclarator
11646433617020656--VariableDeclarator,1164643361702065633844--equi
11646433617020656--VariableDeclarator,1164643361702065698736--ClassCreator
1164643361702065698736--ClassCreator,116464336170206569873617851--ReferenceType
116464336170206569873617851--ReferenceType,11646433617020656987361785136223--ON_133
1164643--MethodDeclaration,116464313389--LocalVariableDeclaration
116464313389--LocalVariableDeclaration,1164643133892769--BasicType
1164643133892769--BasicType,116464313389276993416--int
116464313389--LocalVariableDeclaration,11646431338978105--VariableDeclarator
11646431338978105--VariableDeclarator,1164643133897810571021--arr
11646431338978105--VariableDeclarator,11646431338978105313--ArrayInitializer
11646431338978105313--ArrayInitializer,116464313389781053131830--Literal
116464313389781053131830--Literal,11646431338978105313183085451---
116464313389781053131830--Literal,11646431338978105313183051210--7
11646431338978105313--ArrayInitializer,1164643133897810531389433--Literal
1164643133897810531389433--Literal,11646431338978105313894339047--1
11646431338978105313--ArrayInitializer,1164643133897810531327573--Literal
1164643133897810531327573--Literal,116464313389781053132757377090--5
11646431338978105313--ArrayInitializer,1164643133897810531381866--Literal
1164643133897810531381866--Literal,116464313389781053138186638219--2
11646431338978105313--ArrayInitializer,1164643133897810531362622--Literal
1164643133897810531362622--Literal,116464313389781053136262287150---
1164643133897810531362622--Literal,116464313389781053136262248386--4
11646431338978105313--ArrayInitializer,1164643133897810531349951--Literal
1164643133897810531349951--Literal,116464313389781053134995163430--3
11646431338978105313--ArrayInitializer,1164643133897810531398981--Literal
1164643133897810531398981--Literal,116464313389781053139898198553--0
1164643--MethodDeclaration,116464398498--LocalVariableDeclaration
116464398498--LocalVariableDeclaration,11646439849888245--BasicType
11646439849888245--BasicType,1164643984988824526316--int
116464398498--LocalVariableDeclaration,11646439849817408--VariableDeclarator
11646439849817408--VariableDeclarator,1164643984981740874554--arr_size
11646439849817408--VariableDeclarator,1164643984981740897147--MemberReference
1164643984981740897147--MemberReference,116464398498174089714738700--arr
1164643984981740897147--MemberReference,116464398498174089714783542--length
1164643--MethodDeclaration,116464382115--StatementExpression
116464382115--StatementExpression,11646438211592828--MethodInvocation
11646438211592828--MethodInvocation,1164643821159282815754--System.out
11646438211592828--MethodInvocation,1164643821159282812018--BinaryOperation
1164643821159282812018--BinaryOperation,116464382115928281201895660--+
1164643821159282812018--BinaryOperation,116464382115928281201841549--Literal
116464382115928281201841549--Literal,11646438211592828120184154989651--"First equilibrium index is "
1164643821159282812018--BinaryOperation,116464382115928281201849699--MethodInvocation
116464382115928281201849699--MethodInvocation,11646438211592828120184969940861--equi
116464382115928281201849699--MethodInvocation,11646438211592828120184969964997--MemberReference
11646438211592828120184969964997--MemberReference,1164643821159282812018496996499746173--arr
116464382115928281201849699--MethodInvocation,11646438211592828120184969924656--MemberReference
11646438211592828120184969924656--MemberReference,1164643821159282812018496992465667739--arr_size
116464382115928281201849699--MethodInvocation,11646438211592828120184969994004--equilibrium
11646438211592828--MethodInvocation,1164643821159282822222--println
