1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1150177--ON_29
11--ClassDeclaration,1199038--FieldDeclaration
1199038--FieldDeclaration,119903865309--ReferenceType
119903865309--ReferenceType,11990386530991145--Node
1199038--FieldDeclaration,119903857890--VariableDeclarator
119903857890--VariableDeclarator,11990385789052975--head
11--ClassDeclaration,1157125--ClassDeclaration
1157125--ClassDeclaration,115712581322--set
115712581322--set,11571258132290353--public
1157125--ClassDeclaration,11571251767--Node
1157125--ClassDeclaration,115712599550--FieldDeclaration
115712599550--FieldDeclaration,11571259955037851--BasicType
11571259955037851--BasicType,1157125995503785125176--int
115712599550--FieldDeclaration,11571259955098013--VariableDeclarator
11571259955098013--VariableDeclarator,1157125995509801399865--data
1157125--ClassDeclaration,115712529377--FieldDeclaration
115712529377--FieldDeclaration,11571252937761973--ReferenceType
11571252937761973--ReferenceType,1157125293776197333438--Node
115712529377--FieldDeclaration,11571252937725163--VariableDeclarator
11571252937725163--VariableDeclarator,1157125293772516326051--next
1157125--ClassDeclaration,115712538413--ConstructorDeclaration
115712538413--ConstructorDeclaration,11571253841380929--Node
115712538413--ConstructorDeclaration,11571253841330155--FormalParameter
11571253841330155--FormalParameter,1157125384133015520409--BasicType
1157125384133015520409--BasicType,115712538413301552040978119--int
11571253841330155--FormalParameter,1157125384133015554203--d
115712538413--ConstructorDeclaration,11571253841377918--StatementExpression
11571253841377918--StatementExpression,1157125384137791871819--Assignment
1157125384137791871819--Assignment,115712538413779187181976674--MemberReference
115712538413779187181976674--MemberReference,11571253841377918718197667426669--data
1157125384137791871819--Assignment,115712538413779187181917473--MemberReference
115712538413779187181917473--MemberReference,11571253841377918718191747358796--d
1157125384137791871819--Assignment,115712538413779187181980200--=
115712538413--ConstructorDeclaration,11571253841322462--StatementExpression
11571253841322462--StatementExpression,1157125384132246275991--Assignment
1157125384132246275991--Assignment,115712538413224627599132520--MemberReference
115712538413224627599132520--MemberReference,11571253841322462759913252036992--next
1157125384132246275991--Assignment,115712538413224627599190748--Literal
115712538413224627599190748--Literal,11571253841322462759919074872858--null
1157125384132246275991--Assignment,115712538413224627599156656--=
11--ClassDeclaration,1117817--MethodDeclaration
1117817--MethodDeclaration,111781753825--ReferenceType
111781753825--ReferenceType,1117817538259799--Node
1117817--MethodDeclaration,111781777535--leftRotate
1117817--MethodDeclaration,111781768257--FormalParameter
111781768257--FormalParameter,11178176825782872--BasicType
11178176825782872--BasicType,1117817682578287223913--int
111781768257--FormalParameter,11178176825738364--x
1117817--MethodDeclaration,111781729427--FormalParameter
111781729427--FormalParameter,11178172942716286--BasicType
11178172942716286--BasicType,1117817294271628658183--int
111781729427--FormalParameter,11178172942744831--y
1117817--MethodDeclaration,111781784788--LocalVariableDeclaration
111781784788--LocalVariableDeclaration,11178178478820720--ReferenceType
11178178478820720--ReferenceType,1117817847882072019048--Node
111781784788--LocalVariableDeclaration,11178178478897231--VariableDeclarator
11178178478897231--VariableDeclarator,1117817847889723144001--prev
11178178478897231--VariableDeclarator,1117817847889723173688--MethodInvocation
1117817847889723173688--MethodInvocation,111781784788972317368836556--MemberReference
111781784788972317368836556--MemberReference,11178178478897231736883655683730--head
1117817847889723173688--MethodInvocation,111781784788972317368880005--MemberReference
111781784788972317368880005--MemberReference,1117817847889723173688800058881--x
1117817847889723173688--MethodInvocation,11178178478897231736881662--BinaryOperation
