1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,113564--set
113564--set,1135643272--public
11--ClassDeclaration,1164355--ON_32
11--ClassDeclaration,116865--MethodDeclaration
116865--MethodDeclaration,11686561193--set
11686561193--set,1168656119324924--public
11686561193--set,1168656119383244--static
116865--MethodDeclaration,11686532454--BasicType
11686532454--BasicType,1168653245429337--int
116865--MethodDeclaration,11686542574--countRotation
116865--MethodDeclaration,11686519999--FormalParameter
11686519999--FormalParameter,1168651999919210--BasicType
1168651999919210--BasicType,116865199991921029745--int
11686519999--FormalParameter,1168651999975976--arr
116865--MethodDeclaration,1168655953--FormalParameter
1168655953--FormalParameter,116865595311516--BasicType
116865595311516--BasicType,11686559531151612952--int
1168655953--FormalParameter,116865595313173--n
116865--MethodDeclaration,11686552656--ForStatement
11686552656--ForStatement,1168655265669503--ForControl
1168655265669503--ForControl,116865526566950374252--VariableDeclaration
116865526566950374252--VariableDeclaration,11686552656695037425285641--BasicType
11686552656695037425285641--BasicType,1168655265669503742528564129626--int
116865526566950374252--VariableDeclaration,1168655265669503742525023--VariableDeclarator
1168655265669503742525023--VariableDeclarator,116865526566950374252502351309--i
1168655265669503742525023--VariableDeclarator,116865526566950374252502320696--Literal
116865526566950374252502320696--Literal,11686552656695037425250232069645566--1
1168655265669503--ForControl,116865526566950374491--BinaryOperation
116865526566950374491--BinaryOperation,11686552656695037449125641--<
116865526566950374491--BinaryOperation,11686552656695037449198374--MemberReference
11686552656695037449198374--MemberReference,1168655265669503744919837483917--i
116865526566950374491--BinaryOperation,1168655265669503744916705--MemberReference
1168655265669503744916705--MemberReference,11686552656695037449167056552--n
1168655265669503--ForControl,116865526566950367591--MemberReference
116865526566950367591--MemberReference,11686552656695036759138697--++
116865526566950367591--MemberReference,11686552656695036759117282--i
11686552656--ForStatement,1168655265689104--BlockStatement
1168655265689104--BlockStatement,116865526568910490008--IfStatement
116865526568910490008--IfStatement,11686552656891049000842483--BinaryOperation
11686552656891049000842483--BinaryOperation,1168655265689104900084248314033--<
11686552656891049000842483--BinaryOperation,1168655265689104900084248318144--MemberReference
1168655265689104900084248318144--MemberReference,116865526568910490008424831814423040--ArraySelector
116865526568910490008424831814423040--ArraySelector,11686552656891049000842483181442304089250--MemberReference
11686552656891049000842483181442304089250--MemberReference,1168655265689104900084248318144230408925040344--i
1168655265689104900084248318144--MemberReference,116865526568910490008424831814450935--arr
11686552656891049000842483--BinaryOperation,1168655265689104900084248374852--MemberReference
1168655265689104900084248374852--MemberReference,116865526568910490008424837485230089--ArraySelector
116865526568910490008424837485230089--ArraySelector,11686552656891049000842483748523008965507--BinaryOperation
11686552656891049000842483748523008965507--BinaryOperation,1168655265689104900084248374852300896550774843---
11686552656891049000842483748523008965507--BinaryOperation,1168655265689104900084248374852300896550738630--MemberReference
1168655265689104900084248374852300896550738630--MemberReference,116865526568910490008424837485230089655073863054623--i
11686552656891049000842483748523008965507--BinaryOperation,1168655265689104900084248374852300896550750687--Literal
1168655265689104900084248374852300896550750687--Literal,116865526568910490008424837485230089655075068788506--1
1168655265689104900084248374852--MemberReference,116865526568910490008424837485271707--arr
116865526568910490008--IfStatement,11686552656891049000892337--BlockStatement
11686552656891049000892337--BlockStatement,1168655265689104900089233745157--ReturnStatement
1168655265689104900089233745157--ReturnStatement,116865526568910490008923374515712034--MemberReference
116865526568910490008923374515712034--MemberReference,11686552656891049000892337451571203433687--i
116865--MethodDeclaration,11686566141--ReturnStatement
11686566141--ReturnStatement,1168656614124179--Literal
1168656614124179--Literal,116865661412417957728--0
11--ClassDeclaration,1151725--MethodDeclaration
1151725--MethodDeclaration,115172557447--set
115172557447--set,11517255744783247--public
115172557447--set,11517255744743753--static
1151725--MethodDeclaration,115172580907--main
1151725--MethodDeclaration,115172562107--FormalParameter
115172562107--FormalParameter,11517256210727113--ReferenceType
11517256210727113--ReferenceType,1151725621072711338377--String
115172562107--FormalParameter,11517256210742187--args
1151725--MethodDeclaration,11517257097--LocalVariableDeclaration
11517257097--LocalVariableDeclaration,1151725709735589--BasicType
1151725709735589--BasicType,115172570973558949945--int
11517257097--LocalVariableDeclaration,1151725709721868--VariableDeclarator
1151725709721868--VariableDeclarator,11517257097218682193--arr1
1151725709721868--VariableDeclarator,115172570972186847292--ArrayInitializer
115172570972186847292--ArrayInitializer,11517257097218684729240778--Literal
11517257097218684729240778--Literal,1151725709721868472924077889591--4
115172570972186847292--ArrayInitializer,11517257097218684729212247--Literal
11517257097218684729212247--Literal,1151725709721868472921224789439--5
115172570972186847292--ArrayInitializer,11517257097218684729231903--Literal
11517257097218684729231903--Literal,1151725709721868472923190336171--1
115172570972186847292--ArrayInitializer,11517257097218684729298759--Literal
11517257097218684729298759--Literal,1151725709721868472929875960058--2
115172570972186847292--ArrayInitializer,1151725709721868472922035--Literal
1151725709721868472922035--Literal,115172570972186847292203579920--3
1151725--MethodDeclaration,115172567753--StatementExpression
115172567753--StatementExpression,11517256775396745--MethodInvocation
11517256775396745--MethodInvocation,1151725677539674584412--System.out
11517256775396745--MethodInvocation,1151725677539674589033--MethodInvocation
1151725677539674589033--MethodInvocation,115172567753967458903367084--MemberReference
115172567753967458903367084--MemberReference,11517256775396745890336708422058--arr1
1151725677539674589033--MethodInvocation,115172567753967458903342818--MemberReference
115172567753967458903342818--MemberReference,11517256775396745890334281812323--arr1
115172567753967458903342818--MemberReference,11517256775396745890334281825619--length
1151725677539674589033--MethodInvocation,115172567753967458903398171--countRotation
11517256775396745--MethodInvocation,1151725677539674519949--println
