1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1113135--ON_56
11--ClassDeclaration,112627--MethodDeclaration
112627--MethodDeclaration,11262781365--set
11262781365--set,1126278136551342--static
112627--MethodDeclaration,11262750148--BasicType
11262750148--BasicType,112627501487205--int
112627--MethodDeclaration,11262732781--rotateSubArray
112627--MethodDeclaration,11262717713--FormalParameter
11262717713--FormalParameter,1126271771328321--BasicType
1126271771328321--BasicType,112627177132832139137--int
11262717713--FormalParameter,1126271771311238--arr
112627--MethodDeclaration,11262778761--FormalParameter
11262778761--FormalParameter,112627787619002--BasicType
112627787619002--BasicType,11262778761900269245--int
11262778761--FormalParameter,1126277876139351--l
112627--MethodDeclaration,11262740127--FormalParameter
11262740127--FormalParameter,1126274012759282--BasicType
1126274012759282--BasicType,11262740127592824120--int
11262740127--FormalParameter,1126274012787588--r
112627--MethodDeclaration,11262770707--LocalVariableDeclaration
11262770707--LocalVariableDeclaration,1126277070772735--BasicType
1126277070772735--BasicType,112627707077273556273--int
11262770707--LocalVariableDeclaration,1126277070747836--VariableDeclarator
1126277070747836--VariableDeclarator,112627707074783689786--temp
1126277070747836--VariableDeclarator,112627707074783639311--MemberReference
112627707074783639311--MemberReference,11262770707478363931127585--ArraySelector
11262770707478363931127585--ArraySelector,1126277070747836393112758519803--MemberReference
1126277070747836393112758519803--MemberReference,112627707074783639311275851980363183--r
112627707074783639311--MemberReference,11262770707478363931110534--arr
112627--MethodDeclaration,11262713755--ForStatement
11262713755--ForStatement,1126271375578875--ForControl
1126271375578875--ForControl,112627137557887585929--VariableDeclaration
112627137557887585929--VariableDeclaration,11262713755788758592936025--BasicType
11262713755788758592936025--BasicType,1126271375578875859293602516618--int
112627137557887585929--VariableDeclaration,11262713755788758592960983--VariableDeclarator
11262713755788758592960983--VariableDeclarator,1126271375578875859296098327004--j
11262713755788758592960983--VariableDeclarator,1126271375578875859296098381972--MemberReference
1126271375578875859296098381972--MemberReference,112627137557887585929609838197285647--r
1126271375578875--ForControl,112627137557887544651--BinaryOperation
112627137557887544651--BinaryOperation,11262713755788754465143381-->
112627137557887544651--BinaryOperation,11262713755788754465168579--MemberReference
11262713755788754465168579--MemberReference,1126271375578875446516857919012--j
112627137557887544651--BinaryOperation,11262713755788754465114657--BinaryOperation
11262713755788754465114657--BinaryOperation,1126271375578875446511465742288---
