1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1129824--ON_99
11--ClassDeclaration,1191140--MethodDeclaration
1191140--MethodDeclaration,119114091733--set
119114091733--set,11911409173350732--static
1191140--MethodDeclaration,119114045117--BasicType
119114045117--BasicType,11911404511770494--int
1191140--MethodDeclaration,119114066398--smallestSubWithSum
1191140--MethodDeclaration,119114030794--FormalParameter
119114030794--FormalParameter,11911403079414836--BasicType
11911403079414836--BasicType,1191140307941483643501--int
119114030794--FormalParameter,11911403079462760--arr
1191140--MethodDeclaration,119114029500--FormalParameter
119114029500--FormalParameter,11911402950042107--BasicType
11911402950042107--BasicType,1191140295004210717852--int
119114029500--FormalParameter,11911402950084265--n
1191140--MethodDeclaration,119114019473--FormalParameter
119114019473--FormalParameter,11911401947350277--BasicType
11911401947350277--BasicType,1191140194735027741664--int
119114019473--FormalParameter,11911401947349532--x
1191140--MethodDeclaration,119114045392--LocalVariableDeclaration
119114045392--LocalVariableDeclaration,11911404539288680--BasicType
11911404539288680--BasicType,119114045392886808915--int
119114045392--LocalVariableDeclaration,11911404539219326--VariableDeclarator
11911404539219326--VariableDeclarator,1191140453921932699513--curr_sum
11911404539219326--VariableDeclarator,1191140453921932633030--Literal
1191140453921932633030--Literal,119114045392193263303017404--0
119114045392--LocalVariableDeclaration,11911404539220469--VariableDeclarator
11911404539220469--VariableDeclarator,1191140453922046934052--min_len
11911404539220469--VariableDeclarator,1191140453922046926473--BinaryOperation
1191140453922046926473--BinaryOperation,119114045392204692647343983--+
1191140453922046926473--BinaryOperation,119114045392204692647351651--MemberReference
119114045392204692647351651--MemberReference,11911404539220469264735165175973--n
1191140453922046926473--BinaryOperation,119114045392204692647325110--Literal
119114045392204692647325110--Literal,11911404539220469264732511074084--1
1191140--MethodDeclaration,119114013474--LocalVariableDeclaration
119114013474--LocalVariableDeclaration,11911401347434462--BasicType
11911401347434462--BasicType,1191140134743446228725--int
119114013474--LocalVariableDeclaration,11911401347484373--VariableDeclarator
11911401347484373--VariableDeclarator,1191140134748437393642--start
11911401347484373--VariableDeclarator,1191140134748437352072--Literal
1191140134748437352072--Literal,119114013474843735207224464--0
119114013474--LocalVariableDeclaration,11911401347482717--VariableDeclarator
11911401347482717--VariableDeclarator,1191140134748271719492--end
11911401347482717--VariableDeclarator,1191140134748271775367--Literal
1191140134748271775367--Literal,11911401347482717753673237--0
1191140--MethodDeclaration,119114031600--WhileStatement
119114031600--WhileStatement,11911403160083928--BinaryOperation
11911403160083928--BinaryOperation,1191140316008392816116--<
11911403160083928--BinaryOperation,1191140316008392834270--MemberReference
1191140316008392834270--MemberReference,119114031600839283427035390--end
11911403160083928--BinaryOperation,1191140316008392832431--MemberReference
1191140316008392832431--MemberReference,119114031600839283243155232--n
119114031600--WhileStatement,11911403160082956--BlockStatement
11911403160082956--BlockStatement,1191140316008295615007--WhileStatement
1191140316008295615007--WhileStatement,119114031600829561500727782--BinaryOperation
119114031600829561500727782--BinaryOperation,11911403160082956150072778220087--&&
119114031600829561500727782--BinaryOperation,11911403160082956150072778264657--BinaryOperation
11911403160082956150072778264657--BinaryOperation,1191140316008295615007277826465750024--<=
11911403160082956150072778264657--BinaryOperation,1191140316008295615007277826465795760--MemberReference
1191140316008295615007277826465795760--MemberReference,119114031600829561500727782646579576022373--curr_sum
11911403160082956150072778264657--BinaryOperation,1191140316008295615007277826465750447--MemberReference
1191140316008295615007277826465750447--MemberReference,119114031600829561500727782646575044765772--x
119114031600829561500727782--BinaryOperation,11911403160082956150072778237988--BinaryOperation
11911403160082956150072778237988--BinaryOperation,1191140316008295615007277823798888523--<
11911403160082956150072778237988--BinaryOperation,1191140316008295615007277823798876037--MemberReference
1191140316008295615007277823798876037--MemberReference,119114031600829561500727782379887603786653--end
11911403160082956150072778237988--BinaryOperation,119114031600829561500727782379888351--MemberReference
119114031600829561500727782379888351--MemberReference,11911403160082956150072778237988835134717--n
1191140316008295615007--WhileStatement,119114031600829561500718876--StatementExpression
119114031600829561500718876--StatementExpression,11911403160082956150071887651220--Assignment
11911403160082956150071887651220--Assignment,1191140316008295615007188765122089316--MemberReference
1191140316008295615007188765122089316--MemberReference,119114031600829561500718876512208931657440--curr_sum
11911403160082956150071887651220--Assignment,1191140316008295615007188765122085580--MemberReference
1191140316008295615007188765122085580--MemberReference,119114031600829561500718876512208558098014--ArraySelector
119114031600829561500718876512208558098014--ArraySelector,11911403160082956150071887651220855809801476155--MemberReference
11911403160082956150071887651220855809801476155--MemberReference,1191140316008295615007188765122085580980147615537506--++
11911403160082956150071887651220855809801476155--MemberReference,1191140316008295615007188765122085580980147615553852--end
1191140316008295615007188765122085580--MemberReference,119114031600829561500718876512208558046688--arr
11911403160082956150071887651220--Assignment,1191140316008295615007188765122037725--+=
11911403160082956--BlockStatement,1191140316008295683235--WhileStatement
1191140316008295683235--WhileStatement,119114031600829568323586503--BinaryOperation
119114031600829568323586503--BinaryOperation,11911403160082956832358650379904--&&
119114031600829568323586503--BinaryOperation,11911403160082956832358650316487--BinaryOperation
11911403160082956832358650316487--BinaryOperation,1191140316008295683235865031648732333-->
11911403160082956832358650316487--BinaryOperation,1191140316008295683235865031648731197--MemberReference
1191140316008295683235865031648731197--MemberReference,119114031600829568323586503164873119722075--curr_sum
11911403160082956832358650316487--BinaryOperation,1191140316008295683235865031648777883--MemberReference
1191140316008295683235865031648777883--MemberReference,119114031600829568323586503164877788341019--x
119114031600829568323586503--BinaryOperation,11911403160082956832358650389058--BinaryOperation
11911403160082956832358650389058--BinaryOperation,1191140316008295683235865038905854247--<
11911403160082956832358650389058--BinaryOperation,1191140316008295683235865038905892724--MemberReference
1191140316008295683235865038905892724--MemberReference,119114031600829568323586503890589272418181--start
11911403160082956832358650389058--BinaryOperation,1191140316008295683235865038905872145--MemberReference
1191140316008295683235865038905872145--MemberReference,119114031600829568323586503890587214542375--n
1191140316008295683235--WhileStatement,119114031600829568323552947--BlockStatement
119114031600829568323552947--BlockStatement,11911403160082956832355294797745--IfStatement
11911403160082956832355294797745--IfStatement,1191140316008295683235529479774542261--BinaryOperation
1191140316008295683235529479774542261--BinaryOperation,119114031600829568323552947977454226175861--<
1191140316008295683235529479774542261--BinaryOperation,119114031600829568323552947977454226146299--BinaryOperation
119114031600829568323552947977454226146299--BinaryOperation,11911403160082956832355294797745422614629911830---
119114031600829568323552947977454226146299--BinaryOperation,1191140316008295683235529479774542261462992504--MemberReference
1191140316008295683235529479774542261462992504--MemberReference,119114031600829568323552947977454226146299250431098--end
119114031600829568323552947977454226146299--BinaryOperation,11911403160082956832355294797745422614629927977--MemberReference
11911403160082956832355294797745422614629927977--MemberReference,1191140316008295683235529479774542261462992797777364--start
1191140316008295683235529479774542261--BinaryOperation,11911403160082956832355294797745422617388--MemberReference
11911403160082956832355294797745422617388--MemberReference,1191140316008295683235529479774542261738839042--min_len
11911403160082956832355294797745--IfStatement,1191140316008295683235529479774527604--StatementExpression
