1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1152993--set
1152993--set,115299357502--public
11--ClassDeclaration,1115367--ON_81
11--ClassDeclaration,1179168--ClassDeclaration
1179168--ClassDeclaration,117916872847--set
117916872847--set,11791687284789887--static
1179168--ClassDeclaration,117916810474--Pair
1179168--ClassDeclaration,117916863416--FieldDeclaration
117916863416--FieldDeclaration,11791686341658664--BasicType
11791686341658664--BasicType,1179168634165866447258--int
117916863416--FieldDeclaration,11791686341637429--VariableDeclarator
11791686341637429--VariableDeclarator,1179168634163742929473--min
1179168--ClassDeclaration,11791683835--FieldDeclaration
11791683835--FieldDeclaration,1179168383535335--BasicType
1179168383535335--BasicType,117916838353533569860--int
11791683835--FieldDeclaration,1179168383587350--VariableDeclarator
1179168383587350--VariableDeclarator,117916838358735053624--max
11--ClassDeclaration,1161507--MethodDeclaration
1161507--MethodDeclaration,11615076394--set
11615076394--set,116150763941337--static
1161507--MethodDeclaration,116150787623--ReferenceType
116150787623--ReferenceType,11615078762382297--Pair
1161507--MethodDeclaration,116150780114--getMinMax
1161507--MethodDeclaration,116150743509--FormalParameter
116150743509--FormalParameter,11615074350962062--BasicType
11615074350962062--BasicType,1161507435096206279786--int
116150743509--FormalParameter,11615074350959297--arr
1161507--MethodDeclaration,116150789676--FormalParameter
116150789676--FormalParameter,11615078967664028--BasicType
11615078967664028--BasicType,1161507896766402858592--int
116150789676--FormalParameter,11615078967677908--n
1161507--MethodDeclaration,116150780718--LocalVariableDeclaration
116150780718--LocalVariableDeclaration,11615078071868906--ReferenceType
11615078071868906--ReferenceType,1161507807186890666219--Pair
116150780718--LocalVariableDeclaration,11615078071851984--VariableDeclarator
11615078071851984--VariableDeclarator,1161507807185198445888--minmax
11615078071851984--VariableDeclarator,1161507807185198429722--ClassCreator
1161507807185198429722--ClassCreator,1161507807185198429722518--ReferenceType
1161507807185198429722518--ReferenceType,116150780718519842972251868460--Pair
1161507--MethodDeclaration,11615072706--LocalVariableDeclaration
11615072706--LocalVariableDeclaration,1161507270665275--BasicType
1161507270665275--BasicType,116150727066527544349--int
11615072706--LocalVariableDeclaration,1161507270618247--VariableDeclarator
1161507270618247--VariableDeclarator,116150727061824793177--i
1161507--MethodDeclaration,116150775881--IfStatement
116150775881--IfStatement,11615077588115987--BinaryOperation
11615077588115987--BinaryOperation,1161507758811598772914--==
11615077588115987--BinaryOperation,1161507758811598761771--BinaryOperation
1161507758811598761771--BinaryOperation,116150775881159876177174825--%
1161507758811598761771--BinaryOperation,116150775881159876177111266--MemberReference
116150775881159876177111266--MemberReference,11615077588115987617711126648923--n
1161507758811598761771--BinaryOperation,11615077588115987617717747--Literal
11615077588115987617717747--Literal,116150775881159876177177471724--2
11615077588115987--BinaryOperation,1161507758811598767825--Literal
1161507758811598767825--Literal,116150775881159876782516303--0
116150775881--IfStatement,11615077588111807--BlockStatement
11615077588111807--BlockStatement,1161507758811180751--IfStatement
1161507758811180751--IfStatement,116150775881118075190753--BinaryOperation
116150775881118075190753--BinaryOperation,11615077588111807519075362202-->
116150775881118075190753--BinaryOperation,1161507758811180751907535135--MemberReference
1161507758811180751907535135--MemberReference,116150775881118075190753513568449--ArraySelector
116150775881118075190753513568449--ArraySelector,1161507758811180751907535135684491643--Literal
1161507758811180751907535135684491643--Literal,116150775881118075190753513568449164366537--0
1161507758811180751907535135--MemberReference,116150775881118075190753513548734--arr
116150775881118075190753--BinaryOperation,11615077588111807519075353659--MemberReference
11615077588111807519075353659--MemberReference,1161507758811180751907535365973708--ArraySelector
1161507758811180751907535365973708--ArraySelector,116150775881118075190753536597370823152--Literal
116150775881118075190753536597370823152--Literal,11615077588111807519075353659737082315233942--1
11615077588111807519075353659--MemberReference,1161507758811180751907535365915415--arr
1161507758811180751--IfStatement,116150775881118075134522--BlockStatement
116150775881118075134522--BlockStatement,11615077588111807513452257477--StatementExpression
11615077588111807513452257477--StatementExpression,1161507758811180751345225747781395--Assignment
1161507758811180751345225747781395--Assignment,116150775881118075134522574778139589282--MemberReference
116150775881118075134522574778139589282--MemberReference,11615077588111807513452257477813958928268244--minmax
116150775881118075134522574778139589282--MemberReference,116150775881118075134522574778139589282952--max
1161507758811180751345225747781395--Assignment,116150775881118075134522574778139596013--MemberReference
116150775881118075134522574778139596013--MemberReference,11615077588111807513452257477813959601325847--ArraySelector
11615077588111807513452257477813959601325847--ArraySelector,1161507758811180751345225747781395960132584789438--Literal
1161507758811180751345225747781395960132584789438--Literal,116150775881118075134522574778139596013258478943843136--0
116150775881118075134522574778139596013--MemberReference,1161507758811180751345225747781395960132446--arr
1161507758811180751345225747781395--Assignment,116150775881118075134522574778139592131--=
116150775881118075134522--BlockStatement,11615077588111807513452236322--StatementExpression
11615077588111807513452236322--StatementExpression,1161507758811180751345223632233792--Assignment
1161507758811180751345223632233792--Assignment,116150775881118075134522363223379266835--MemberReference
116150775881118075134522363223379266835--MemberReference,11615077588111807513452236322337926683536271--minmax
116150775881118075134522363223379266835--MemberReference,1161507758811180751345223632233792668355902--min
1161507758811180751345223632233792--Assignment,116150775881118075134522363223379227400--MemberReference
116150775881118075134522363223379227400--MemberReference,11615077588111807513452236322337922740058060--ArraySelector
11615077588111807513452236322337922740058060--ArraySelector,1161507758811180751345223632233792274005806094123--Literal
1161507758811180751345223632233792274005806094123--Literal,116150775881118075134522363223379227400580609412391906--1
116150775881118075134522363223379227400--MemberReference,11615077588111807513452236322337922740030259--arr
1161507758811180751345223632233792--Assignment,11615077588111807513452236322337926908--=
1161507758811180751--IfStatement,116150775881118075128756--BlockStatement
116150775881118075128756--BlockStatement,11615077588111807512875631793--StatementExpression
11615077588111807512875631793--StatementExpression,1161507758811180751287563179336258--Assignment
1161507758811180751287563179336258--Assignment,116150775881118075128756317933625871293--MemberReference
116150775881118075128756317933625871293--MemberReference,11615077588111807512875631793362587129351625--minmax
116150775881118075128756317933625871293--MemberReference,11615077588111807512875631793362587129326874--min
1161507758811180751287563179336258--Assignment,116150775881118075128756317933625894484--MemberReference
116150775881118075128756317933625894484--MemberReference,11615077588111807512875631793362589448447778--ArraySelector
11615077588111807512875631793362589448447778--ArraySelector,1161507758811180751287563179336258944844777824357--Literal
1161507758811180751287563179336258944844777824357--Literal,116150775881118075128756317933625894484477782435775934--0
116150775881118075128756317933625894484--MemberReference,11615077588111807512875631793362589448435354--arr
1161507758811180751287563179336258--Assignment,116150775881118075128756317933625812358--=
116150775881118075128756--BlockStatement,11615077588111807512875666819--StatementExpression
11615077588111807512875666819--StatementExpression,1161507758811180751287566681958613--Assignment
1161507758811180751287566681958613--Assignment,116150775881118075128756668195861345282--MemberReference
116150775881118075128756668195861345282--MemberReference,11615077588111807512875666819586134528299567--minmax
116150775881118075128756668195861345282--MemberReference,11615077588111807512875666819586134528251448--max
1161507758811180751287566681958613--Assignment,116150775881118075128756668195861358866--MemberReference
116150775881118075128756668195861358866--MemberReference,11615077588111807512875666819586135886629011--ArraySelector
11615077588111807512875666819586135886629011--ArraySelector,1161507758811180751287566681958613588662901192425--Literal
1161507758811180751287566681958613588662901192425--Literal,116150775881118075128756668195861358866290119242525409--1
116150775881118075128756668195861358866--MemberReference,11615077588111807512875666819586135886631711--arr
1161507758811180751287566681958613--Assignment,11615077588111807512875666819586139195--=
11615077588111807--BlockStatement,1161507758811180791884--StatementExpression
1161507758811180791884--StatementExpression,116150775881118079188461289--Assignment
116150775881118079188461289--Assignment,11615077588111807918846128973905--MemberReference
11615077588111807918846128973905--MemberReference,1161507758811180791884612897390572187--i
116150775881118079188461289--Assignment,11615077588111807918846128921777--Literal
11615077588111807918846128921777--Literal,1161507758811180791884612892177718403--2
116150775881118079188461289--Assignment,11615077588111807918846128961452--=
116150775881--IfStatement,11615077588154520--BlockStatement
11615077588154520--BlockStatement,1161507758815452067776--StatementExpression
1161507758815452067776--StatementExpression,116150775881545206777697769--Assignment
116150775881545206777697769--Assignment,11615077588154520677769776911623--MemberReference
11615077588154520677769776911623--MemberReference,1161507758815452067776977691162359082--minmax
11615077588154520677769776911623--MemberReference,116150775881545206777697769116233268--min
116150775881545206777697769--Assignment,11615077588154520677769776999808--MemberReference
11615077588154520677769776999808--MemberReference,1161507758815452067776977699980830087--ArraySelector
1161507758815452067776977699980830087--ArraySelector,116150775881545206777697769998083008762767--Literal
116150775881545206777697769998083008762767--Literal,11615077588154520677769776999808300876276743958--0
11615077588154520677769776999808--MemberReference,116150775881545206777697769998083760--arr
116150775881545206777697769--Assignment,11615077588154520677769776938946--=
11615077588154520--BlockStatement,1161507758815452047289--StatementExpression
1161507758815452047289--StatementExpression,116150775881545204728927104--Assignment
116150775881545204728927104--Assignment,11615077588154520472892710434202--MemberReference
11615077588154520472892710434202--MemberReference,1161507758815452047289271043420277501--minmax
11615077588154520472892710434202--MemberReference,1161507758815452047289271043420247096--max
116150775881545204728927104--Assignment,11615077588154520472892710434810--MemberReference
11615077588154520472892710434810--MemberReference,1161507758815452047289271043481096589--ArraySelector
1161507758815452047289271043481096589--ArraySelector,116150775881545204728927104348109658950135--Literal
116150775881545204728927104348109658950135--Literal,11615077588154520472892710434810965895013595884--0
11615077588154520472892710434810--MemberReference,1161507758815452047289271043481033491--arr
116150775881545204728927104--Assignment,11615077588154520472892710461684--=
11615077588154520--BlockStatement,1161507758815452077995--StatementExpression
1161507758815452077995--StatementExpression,116150775881545207799566227--Assignment
116150775881545207799566227--Assignment,11615077588154520779956622764641--MemberReference
11615077588154520779956622764641--MemberReference,1161507758815452077995662276464186623--i
116150775881545207799566227--Assignment,11615077588154520779956622769820--Literal
11615077588154520779956622769820--Literal,1161507758815452077995662276982032216--1
116150775881545207799566227--Assignment,11615077588154520779956622799510--=
1161507--MethodDeclaration,116150769837--WhileStatement
116150769837--WhileStatement,11615076983736386--BinaryOperation
11615076983736386--BinaryOperation,1161507698373638651015--<
11615076983736386--BinaryOperation,1161507698373638673034--MemberReference
1161507698373638673034--MemberReference,116150769837363867303438660--i
11615076983736386--BinaryOperation,1161507698373638686589--BinaryOperation
1161507698373638686589--BinaryOperation,116150769837363868658919313---
1161507698373638686589--BinaryOperation,116150769837363868658951360--MemberReference
116150769837363868658951360--MemberReference,1161507698373638686589513609207--n
1161507698373638686589--BinaryOperation,116150769837363868658921581--Literal
116150769837363868658921581--Literal,11615076983736386865892158183854--1
116150769837--WhileStatement,11615076983740290--BlockStatement
11615076983740290--BlockStatement,1161507698374029026750--IfStatement
1161507698374029026750--IfStatement,116150769837402902675095390--BinaryOperation
116150769837402902675095390--BinaryOperation,11615076983740290267509539047299-->
116150769837402902675095390--BinaryOperation,11615076983740290267509539019069--MemberReference
11615076983740290267509539019069--MemberReference,1161507698374029026750953901906946395--ArraySelector
1161507698374029026750953901906946395--ArraySelector,116150769837402902675095390190694639532478--MemberReference
116150769837402902675095390190694639532478--MemberReference,11615076983740290267509539019069463953247853378--i
11615076983740290267509539019069--MemberReference,1161507698374029026750953901906965698--arr
116150769837402902675095390--BinaryOperation,11615076983740290267509539088660--MemberReference
