1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1193734--ON_96
11--ClassDeclaration,1165553--FieldDeclaration
1165553--FieldDeclaration,116555382630--set
116555382630--set,11655538263012936--static
1165553--FieldDeclaration,116555317066--BasicType
116555317066--BasicType,11655531706663519--int
1165553--FieldDeclaration,116555326349--VariableDeclarator
116555326349--VariableDeclarator,1165553263494419--arr
116555326349--VariableDeclarator,11655532634941316--ArrayCreator
11655532634941316--ArrayCreator,1165553263494131632404--BasicType
1165553263494131632404--BasicType,116555326349413163240410244--int
11655532634941316--ArrayCreator,1165553263494131675774--ArrayInitializer
1165553263494131675774--ArrayInitializer,116555326349413167577448743--Literal
116555326349413167577448743--Literal,11655532634941316757744874311965--3
1165553263494131675774--ArrayInitializer,116555326349413167577489843--Literal
116555326349413167577489843--Literal,11655532634941316757748984343059--7
1165553263494131675774--ArrayInitializer,116555326349413167577419433--Literal
116555326349413167577419433--Literal,11655532634941316757741943360248--90
1165553263494131675774--ArrayInitializer,116555326349413167577425603--Literal
116555326349413167577425603--Literal,11655532634941316757742560394022--20
1165553263494131675774--ArrayInitializer,11655532634941316757745449--Literal
11655532634941316757745449--Literal,1165553263494131675774544964382--10
1165553263494131675774--ArrayInitializer,116555326349413167577474283--Literal
116555326349413167577474283--Literal,11655532634941316757747428370481--50
1165553263494131675774--ArrayInitializer,116555326349413167577483288--Literal
116555326349413167577483288--Literal,11655532634941316757748328855119--40
11--ClassDeclaration,1174141--MethodDeclaration
1174141--MethodDeclaration,117414119399--set
117414119399--set,11741411939924164--static
1174141--MethodDeclaration,117414133688--findMinAvgSubarray
1174141--MethodDeclaration,117414198793--FormalParameter
117414198793--FormalParameter,11741419879347222--BasicType
11741419879347222--BasicType,1174141987934722275466--int
117414198793--FormalParameter,11741419879347936--n
1174141--MethodDeclaration,117414172819--FormalParameter
117414172819--FormalParameter,11741417281989566--BasicType
11741417281989566--BasicType,1174141728198956674284--int
117414172819--FormalParameter,11741417281941757--k
1174141--MethodDeclaration,117414125072--IfStatement
117414125072--IfStatement,11741412507236305--BinaryOperation
11741412507236305--BinaryOperation,1174141250723630529651--<
11741412507236305--BinaryOperation,1174141250723630561962--MemberReference
1174141250723630561962--MemberReference,117414125072363056196272770--n
11741412507236305--BinaryOperation,1174141250723630593607--MemberReference
1174141250723630593607--MemberReference,11741412507236305936078518--k
117414125072--IfStatement,11741412507238723--ReturnStatement
1174141--MethodDeclaration,117414116811--LocalVariableDeclaration
117414116811--LocalVariableDeclaration,11741411681146101--BasicType
11741411681146101--BasicType,1174141168114610131849--int
117414116811--LocalVariableDeclaration,11741411681141918--VariableDeclarator
11741411681141918--VariableDeclarator,1174141168114191860688--res_index
11741411681141918--VariableDeclarator,1174141168114191844904--Literal
1174141168114191844904--Literal,117414116811419184490454754--0
1174141--MethodDeclaration,117414169903--LocalVariableDeclaration
117414169903--LocalVariableDeclaration,11741416990355503--BasicType
11741416990355503--BasicType,1174141699035550368364--int
117414169903--LocalVariableDeclaration,11741416990320539--VariableDeclarator
11741416990320539--VariableDeclarator,1174141699032053962146--curr_sum
11741416990320539--VariableDeclarator,117414169903205399365--Literal
117414169903205399365--Literal,11741416990320539936535903--0
1174141--MethodDeclaration,117414130470--ForStatement
117414130470--ForStatement,11741413047028982--ForControl
11741413047028982--ForControl,1174141304702898245601--VariableDeclaration
1174141304702898245601--VariableDeclaration,117414130470289824560112443--BasicType
117414130470289824560112443--BasicType,11741413047028982456011244346939--int
1174141304702898245601--VariableDeclaration,117414130470289824560194077--VariableDeclarator
