1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1182939--ON_70
11--ClassDeclaration,119491--FieldDeclaration
119491--FieldDeclaration,11949166920--set
11949166920--set,1194916692011335--static
119491--FieldDeclaration,11949185480--BasicType
11949185480--BasicType,1194918548078738--int
119491--FieldDeclaration,11949154981--VariableDeclarator
11949154981--VariableDeclarator,1194915498173776--arr
11949154981--VariableDeclarator,1194915498120770--ArrayInitializer
1194915498120770--ArrayInitializer,119491549812077066761--Literal
119491549812077066761--Literal,11949154981207706676127656--10
1194915498120770--ArrayInitializer,11949154981207708588--Literal
11949154981207708588--Literal,1194915498120770858851016--324
1194915498120770--ArrayInitializer,119491549812077098221--Literal
119491549812077098221--Literal,11949154981207709822121798--45
1194915498120770--ArrayInitializer,119491549812077097492--Literal
119491549812077097492--Literal,11949154981207709749258964--90
1194915498120770--ArrayInitializer,119491549812077039861--Literal
119491549812077039861--Literal,1194915498120770398615233--9808
11--ClassDeclaration,1176890--MethodDeclaration
1176890--MethodDeclaration,117689020733--set
117689020733--set,11768902073396689--static
1176890--MethodDeclaration,117689063918--BasicType
117689063918--BasicType,11768906391831739--int
1176890--MethodDeclaration,117689076376--largest
1176890--MethodDeclaration,117689072067--LocalVariableDeclaration
117689072067--LocalVariableDeclaration,1176890720672591--BasicType
1176890720672591--BasicType,117689072067259190237--int
117689072067--LocalVariableDeclaration,11768907206780844--VariableDeclarator
11768907206780844--VariableDeclarator,1176890720678084427027--i
1176890--MethodDeclaration,117689060543--LocalVariableDeclaration
117689060543--LocalVariableDeclaration,11768906054377882--BasicType
11768906054377882--BasicType,1176890605437788210241--int
117689060543--LocalVariableDeclaration,11768906054326134--VariableDeclarator
11768906054326134--VariableDeclarator,1176890605432613437404--max
11768906054326134--VariableDeclarator,1176890605432613459144--MemberReference
1176890605432613459144--MemberReference,117689060543261345914477209--ArraySelector
117689060543261345914477209--ArraySelector,11768906054326134591447720962101--Literal
11768906054326134591447720962101--Literal,1176890605432613459144772096210193694--0
1176890605432613459144--MemberReference,117689060543261345914473468--arr
1176890--MethodDeclaration,117689092801--ForStatement
117689092801--ForStatement,11768909280170452--ForControl
11768909280170452--ForControl,1176890928017045230642--Assignment
1176890928017045230642--Assignment,117689092801704523064261476--MemberReference
117689092801704523064261476--MemberReference,11768909280170452306426147643519--i
1176890928017045230642--Assignment,117689092801704523064232828--Literal
117689092801704523064232828--Literal,11768909280170452306423282844293--1
1176890928017045230642--Assignment,117689092801704523064263923--=
11768909280170452--ForControl,1176890928017045237778--BinaryOperation
1176890928017045237778--BinaryOperation,117689092801704523777867371--<
1176890928017045237778--BinaryOperation,117689092801704523777830104--MemberReference
117689092801704523777830104--MemberReference,11768909280170452377783010440896--i
1176890928017045237778--BinaryOperation,11768909280170452377789339--MemberReference
11768909280170452377789339--MemberReference,1176890928017045237778933964297--arr
11768909280170452377789339--MemberReference,1176890928017045237778933912204--length
11768909280170452--ForControl,117689092801704525942--MemberReference
117689092801704525942--MemberReference,11768909280170452594277453--++
117689092801704525942--MemberReference,11768909280170452594296542--i
117689092801--ForStatement,11768909280144328--IfStatement
11768909280144328--IfStatement,1176890928014432848038--BinaryOperation
1176890928014432848038--BinaryOperation,117689092801443284803863228-->
1176890928014432848038--BinaryOperation,117689092801443284803891261--MemberReference
117689092801443284803891261--MemberReference,11768909280144328480389126177712--ArraySelector
11768909280144328480389126177712--ArraySelector,1176890928014432848038912617771234444--MemberReference
1176890928014432848038912617771234444--MemberReference,117689092801443284803891261777123444422892--i
117689092801443284803891261--MemberReference,11768909280144328480389126142781--arr
1176890928014432848038--BinaryOperation,11768909280144328480387106--MemberReference
11768909280144328480387106--MemberReference,1176890928014432848038710614898--max
11768909280144328--IfStatement,1176890928014432896278--StatementExpression
1176890928014432896278--StatementExpression,117689092801443289627815929--Assignment
117689092801443289627815929--Assignment,11768909280144328962781592925453--MemberReference
11768909280144328962781592925453--MemberReference,1176890928014432896278159292545373233--max
117689092801443289627815929--Assignment,1176890928014432896278159295305--MemberReference
1176890928014432896278159295305--MemberReference,117689092801443289627815929530570165--ArraySelector
117689092801443289627815929530570165--ArraySelector,11768909280144328962781592953057016520762--MemberReference
11768909280144328962781592953057016520762--MemberReference,1176890928014432896278159295305701652076276070--i
1176890928014432896278159295305--MemberReference,117689092801443289627815929530547628--arr
117689092801443289627815929--Assignment,11768909280144328962781592983805--=
1176890--MethodDeclaration,117689068298--ReturnStatement
117689068298--ReturnStatement,11768906829862258--MemberReference
11768906829862258--MemberReference,1176890682986225861122--max
11--ClassDeclaration,1164631--MethodDeclaration
1164631--MethodDeclaration,116463193755--set
116463193755--set,11646319375528044--public
116463193755--set,11646319375563362--static
1164631--MethodDeclaration,11646319106--main
1164631--MethodDeclaration,11646311922--FormalParameter
11646311922--FormalParameter,1164631192249509--ReferenceType
1164631192249509--ReferenceType,116463119224950989493--String
11646311922--FormalParameter,1164631192285105--args
1164631--MethodDeclaration,116463153774--StatementExpression
116463153774--StatementExpression,11646315377472072--MethodInvocation
11646315377472072--MethodInvocation,1164631537747207257623--System.out
11646315377472072--MethodInvocation,1164631537747207255814--BinaryOperation
1164631537747207255814--BinaryOperation,116463153774720725581446500--+
1164631537747207255814--BinaryOperation,116463153774720725581424384--Literal
116463153774720725581424384--Literal,11646315377472072558142438435875--"Largest in given array is "
1164631537747207255814--BinaryOperation,116463153774720725581494928--MethodInvocation
116463153774720725581494928--MethodInvocation,1164631537747207255814949282599--largest
11646315377472072--MethodInvocation,1164631537747207274890--println
