1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1157410--set
1157410--set,115741080442--public
11--ClassDeclaration,1139835--ON_98
11--ClassDeclaration,1132692--MethodDeclaration
1132692--MethodDeclaration,113269229755--set
113269229755--set,11326922975545888--static
1132692--MethodDeclaration,113269286476--BasicType
113269286476--BasicType,11326928647659378--int
1132692--MethodDeclaration,113269299506--minDist
1132692--MethodDeclaration,113269267755--FormalParameter
113269267755--FormalParameter,11326926775541678--BasicType
11326926775541678--BasicType,1132692677554167862730--int
113269267755--FormalParameter,11326926775523180--arr
1132692--MethodDeclaration,113269223679--FormalParameter
113269223679--FormalParameter,11326922367969721--BasicType
11326922367969721--BasicType,1132692236796972181129--int
113269223679--FormalParameter,11326922367958949--n
1132692--MethodDeclaration,11326921489--FormalParameter
11326921489--FormalParameter,1132692148992788--BasicType
1132692148992788--BasicType,113269214899278850135--int
11326921489--FormalParameter,1132692148924642--x
1132692--MethodDeclaration,113269214651--FormalParameter
113269214651--FormalParameter,11326921465126119--BasicType
11326921465126119--BasicType,113269214651261191025--int
113269214651--FormalParameter,11326921465184675--y
1132692--MethodDeclaration,113269218056--LocalVariableDeclaration
113269218056--LocalVariableDeclaration,11326921805625944--BasicType
11326921805625944--BasicType,1132692180562594445951--int
113269218056--LocalVariableDeclaration,11326921805640475--VariableDeclarator
11326921805640475--VariableDeclarator,113269218056404757464--idx1
11326921805640475--VariableDeclarator,1132692180564047592773--Literal
1132692180564047592773--Literal,11326921805640475927732197---
1132692180564047592773--Literal,113269218056404759277361535--1
113269218056--LocalVariableDeclaration,11326921805688169--VariableDeclarator
11326921805688169--VariableDeclarator,1132692180568816937952--idx2
11326921805688169--VariableDeclarator,113269218056881698015--Literal
113269218056881698015--Literal,11326921805688169801591243---
113269218056881698015--Literal,11326921805688169801530885--1
113269218056--LocalVariableDeclaration,11326921805688124--VariableDeclarator
11326921805688124--VariableDeclarator,1132692180568812435756--min_dist
11326921805688124--VariableDeclarator,1132692180568812423632--MemberReference
1132692180568812423632--MemberReference,113269218056881242363279689--Integer
1132692180568812423632--MemberReference,113269218056881242363225107--MAX_VALUE
1132692--MethodDeclaration,113269260884--ForStatement
113269260884--ForStatement,11326926088418165--ForControl
11326926088418165--ForControl,1132692608841816533592--VariableDeclaration
1132692608841816533592--VariableDeclaration,113269260884181653359241955--BasicType
113269260884181653359241955--BasicType,11326926088418165335924195594226--int
1132692608841816533592--VariableDeclaration,113269260884181653359297217--VariableDeclarator
113269260884181653359297217--VariableDeclarator,11326926088418165335929721733726--i
113269260884181653359297217--VariableDeclarator,11326926088418165335929721777863--Literal
11326926088418165335929721777863--Literal,1132692608841816533592972177786347655--0
11326926088418165--ForControl,1132692608841816539945--BinaryOperation
1132692608841816539945--BinaryOperation,113269260884181653994534636--<
1132692608841816539945--BinaryOperation,113269260884181653994574984--MemberReference
113269260884181653994574984--MemberReference,11326926088418165399457498427478--i
1132692608841816539945--BinaryOperation,113269260884181653994545836--MemberReference
113269260884181653994545836--MemberReference,11326926088418165399454583680412--n
11326926088418165--ForControl,1132692608841816539548--MemberReference
1132692608841816539548--MemberReference,113269260884181653954827375--++
1132692608841816539548--MemberReference,113269260884181653954826650--i
113269260884--ForStatement,1132692608842296--BlockStatement
1132692608842296--BlockStatement,113269260884229624994--IfStatement
113269260884229624994--IfStatement,11326926088422962499492600--BinaryOperation
11326926088422962499492600--BinaryOperation,1132692608842296249949260080557--==
11326926088422962499492600--BinaryOperation,1132692608842296249949260093085--MemberReference
1132692608842296249949260093085--MemberReference,113269260884229624994926009308549186--ArraySelector
