1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1119440--ON_136
11--ClassDeclaration,1157715--MethodDeclaration
1157715--MethodDeclaration,115771590198--printLeaders
1157715--MethodDeclaration,115771599023--FormalParameter
115771599023--FormalParameter,11577159902325881--BasicType
11577159902325881--BasicType,1157715990232588158179--int
115771599023--FormalParameter,1157715990238236--arr
1157715--MethodDeclaration,115771545590--FormalParameter
115771545590--FormalParameter,11577154559066515--BasicType
11577154559066515--BasicType,1157715455906651553884--int
115771545590--FormalParameter,11577154559032643--size
1157715--MethodDeclaration,115771580650--LocalVariableDeclaration
115771580650--LocalVariableDeclaration,11577158065091805--BasicType
11577158065091805--BasicType,115771580650918057406--int
115771580650--LocalVariableDeclaration,11577158065046816--VariableDeclarator
11577158065046816--VariableDeclarator,1157715806504681630513--max_from_right
11577158065046816--VariableDeclarator,1157715806504681698918--MemberReference
1157715806504681698918--MemberReference,115771580650468169891883606--ArraySelector
115771580650468169891883606--ArraySelector,11577158065046816989188360657267--BinaryOperation
11577158065046816989188360657267--BinaryOperation,1157715806504681698918836065726738314---
11577158065046816989188360657267--BinaryOperation,1157715806504681698918836065726779162--MemberReference
1157715806504681698918836065726779162--MemberReference,115771580650468169891883606572677916221845--size
11577158065046816989188360657267--BinaryOperation,1157715806504681698918836065726788115--Literal
1157715806504681698918836065726788115--Literal,115771580650468169891883606572678811583134--1
1157715806504681698918--MemberReference,115771580650468169891810617--arr
1157715--MethodDeclaration,115771582200--StatementExpression
115771582200--StatementExpression,11577158220020481--MethodInvocation
11577158220020481--MethodInvocation,1157715822002048179604--System.out
11577158220020481--MethodInvocation,1157715822002048169926--BinaryOperation
1157715822002048169926--BinaryOperation,115771582200204816992647481--+
1157715822002048169926--BinaryOperation,115771582200204816992625538--MemberReference
115771582200204816992625538--MemberReference,1157715822002048169926255383268--max_from_right
1157715822002048169926--BinaryOperation,115771582200204816992659019--Literal
115771582200204816992659019--Literal,11577158220020481699265901985324--" "
11577158220020481--MethodInvocation,1157715822002048158077--print
1157715--MethodDeclaration,115771530053--ForStatement
115771530053--ForStatement,11577153005344416--ForControl
11577153005344416--ForControl,1157715300534441696319--VariableDeclaration
1157715300534441696319--VariableDeclaration,115771530053444169631918543--BasicType
115771530053444169631918543--BasicType,11577153005344416963191854329042--int
1157715300534441696319--VariableDeclaration,11577153005344416963197219--VariableDeclarator
11577153005344416963197219--VariableDeclarator,1157715300534441696319721915151--i
11577153005344416963197219--VariableDeclarator,1157715300534441696319721912875--BinaryOperation
1157715300534441696319721912875--BinaryOperation,115771530053444169631972191287574351---
1157715300534441696319721912875--BinaryOperation,115771530053444169631972191287562589--MemberReference
115771530053444169631972191287562589--MemberReference,11577153005344416963197219128756258997139--size
1157715300534441696319721912875--BinaryOperation,115771530053444169631972191287574183--Literal
115771530053444169631972191287574183--Literal,1157715300534441696319721912875741836982--2
11577153005344416--ForControl,1157715300534441665346--BinaryOperation
1157715300534441665346--BinaryOperation,115771530053444166534632996-->=
1157715300534441665346--BinaryOperation,115771530053444166534689898--MemberReference
115771530053444166534689898--MemberReference,11577153005344416653468989851646--i
1157715300534441665346--BinaryOperation,115771530053444166534678349--Literal
115771530053444166534678349--Literal,11577153005344416653467834962542--0
11577153005344416--ForControl,1157715300534441675072--MemberReference
1157715300534441675072--MemberReference,115771530053444167507252771----
1157715300534441675072--MemberReference,115771530053444167507243809--i
115771530053--ForStatement,11577153005315197--BlockStatement
11577153005315197--BlockStatement,1157715300531519725931--IfStatement
1157715300531519725931--IfStatement,115771530053151972593165842--BinaryOperation
115771530053151972593165842--BinaryOperation,11577153005315197259316584261764--<
115771530053151972593165842--BinaryOperation,11577153005315197259316584273789--MemberReference
11577153005315197259316584273789--MemberReference,1157715300531519725931658427378967815--max_from_right
115771530053151972593165842--BinaryOperation,11577153005315197259316584217490--MemberReference
11577153005315197259316584217490--MemberReference,1157715300531519725931658421749065566--ArraySelector
1157715300531519725931658421749065566--ArraySelector,115771530053151972593165842174906556650581--MemberReference
115771530053151972593165842174906556650581--MemberReference,11577153005315197259316584217490655665058136744--i
11577153005315197259316584217490--MemberReference,1157715300531519725931658421749027271--arr
1157715300531519725931--IfStatement,115771530053151972593141416--BlockStatement
115771530053151972593141416--BlockStatement,11577153005315197259314141615623--StatementExpression
11577153005315197259314141615623--StatementExpression,115771530053151972593141416156236236--Assignment
115771530053151972593141416156236236--Assignment,11577153005315197259314141615623623629711--MemberReference
11577153005315197259314141615623623629711--MemberReference,1157715300531519725931414161562362362971157820--max_from_right
115771530053151972593141416156236236--Assignment,11577153005315197259314141615623623687313--MemberReference
11577153005315197259314141615623623687313--MemberReference,1157715300531519725931414161562362368731385304--ArraySelector
1157715300531519725931414161562362368731385304--ArraySelector,115771530053151972593141416156236236873138530489008--MemberReference
115771530053151972593141416156236236873138530489008--MemberReference,11577153005315197259314141615623623687313853048900835803--i
11577153005315197259314141615623623687313--MemberReference,1157715300531519725931414161562362368731340495--arr
115771530053151972593141416156236236--Assignment,1157715300531519725931414161562362369905--=
115771530053151972593141416--BlockStatement,11577153005315197259314141664965--StatementExpression
11577153005315197259314141664965--StatementExpression,1157715300531519725931414166496549173--MethodInvocation
1157715300531519725931414166496549173--MethodInvocation,115771530053151972593141416649654917354265--System.out
1157715300531519725931414166496549173--MethodInvocation,115771530053151972593141416649654917380209--BinaryOperation
115771530053151972593141416649654917380209--BinaryOperation,11577153005315197259314141664965491738020914242--+
115771530053151972593141416649654917380209--BinaryOperation,11577153005315197259314141664965491738020967860--MemberReference
11577153005315197259314141664965491738020967860--MemberReference,1157715300531519725931414166496549173802096786024291--max_from_right
115771530053151972593141416649654917380209--BinaryOperation,1157715300531519725931414166496549173802093085--Literal
1157715300531519725931414166496549173802093085--Literal,115771530053151972593141416649654917380209308596204--" "
1157715300531519725931414166496549173--MethodInvocation,115771530053151972593141416649654917331802--print
11--ClassDeclaration,1120185--MethodDeclaration
1120185--MethodDeclaration,112018569849--set
112018569849--set,11201856984923674--public
112018569849--set,11201856984935622--static
1120185--MethodDeclaration,112018512837--main
1120185--MethodDeclaration,112018574283--FormalParameter
112018574283--FormalParameter,1120185742833948--ReferenceType
1120185742833948--ReferenceType,112018574283394851186--String
112018574283--FormalParameter,11201857428327197--args
1120185--MethodDeclaration,112018595629--LocalVariableDeclaration
112018595629--LocalVariableDeclaration,11201859562969654--ReferenceType
11201859562969654--ReferenceType,1120185956296965420911--ON_136
112018595629--LocalVariableDeclaration,1120185956291507--VariableDeclarator
1120185956291507--VariableDeclarator,112018595629150798963--lead
1120185956291507--VariableDeclarator,112018595629150740885--ClassCreator
112018595629150740885--ClassCreator,11201859562915074088546353--ReferenceType
11201859562915074088546353--ReferenceType,1120185956291507408854635381488--ON_136
1120185--MethodDeclaration,112018542184--LocalVariableDeclaration
112018542184--LocalVariableDeclaration,11201854218427881--BasicType
11201854218427881--BasicType,1120185421842788170403--int
112018542184--LocalVariableDeclaration,11201854218444710--VariableDeclarator
11201854218444710--VariableDeclarator,1120185421844471069650--arr
11201854218444710--VariableDeclarator,1120185421844471037765--ArrayCreator
1120185421844471037765--ArrayCreator,112018542184447103776596731--BasicType
112018542184447103776596731--BasicType,11201854218444710377659673170706--int
1120185421844471037765--ArrayCreator,112018542184447103776518033--ArrayInitializer
112018542184447103776518033--ArrayInitializer,11201854218444710377651803349716--Literal
11201854218444710377651803349716--Literal,1120185421844471037765180334971617521--16
112018542184447103776518033--ArrayInitializer,11201854218444710377651803333757--Literal
11201854218444710377651803333757--Literal,1120185421844471037765180333375747213--17
112018542184447103776518033--ArrayInitializer,11201854218444710377651803369503--Literal
11201854218444710377651803369503--Literal,1120185421844471037765180336950390002--4
112018542184447103776518033--ArrayInitializer,11201854218444710377651803355313--Literal
11201854218444710377651803355313--Literal,1120185421844471037765180335531327015--3
112018542184447103776518033--ArrayInitializer,11201854218444710377651803373700--Literal
11201854218444710377651803373700--Literal,1120185421844471037765180337370045683--5
