1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1150941--LinkedList
11--ClassDeclaration,1127391--FieldDeclaration
1127391--FieldDeclaration,112739137348--ReferenceType
112739137348--ReferenceType,11273913734878234--Node
1127391--FieldDeclaration,112739185097--VariableDeclarator
112739185097--VariableDeclarator,11273918509741875--head
11--ClassDeclaration,1136631--ClassDeclaration
1136631--ClassDeclaration,11366318481--Node
1136631--ClassDeclaration,113663130818--FieldDeclaration
113663130818--FieldDeclaration,11366313081864805--BasicType
11366313081864805--BasicType,1136631308186480550430--int
113663130818--FieldDeclaration,11366313081892370--VariableDeclarator
11366313081892370--VariableDeclarator,1136631308189237099234--data
1136631--ClassDeclaration,113663166941--FieldDeclaration
113663166941--FieldDeclaration,11366316694115588--ReferenceType
11366316694115588--ReferenceType,1136631669411558879877--Node
113663166941--FieldDeclaration,11366316694147125--VariableDeclarator
11366316694147125--VariableDeclarator,113663166941471251960--next
1136631--ClassDeclaration,113663119870--ConstructorDeclaration
113663119870--ConstructorDeclaration,11366311987027142--Node
113663119870--ConstructorDeclaration,11366311987084864--FormalParameter
11366311987084864--FormalParameter,1136631198708486427265--BasicType
1136631198708486427265--BasicType,113663119870848642726536529--int
11366311987084864--FormalParameter,113663119870848642314--d
113663119870--ConstructorDeclaration,11366311987030657--StatementExpression
11366311987030657--StatementExpression,1136631198703065760076--Assignment
1136631198703065760076--Assignment,113663119870306576007658922--MemberReference
113663119870306576007658922--MemberReference,11366311987030657600765892242550--data
1136631198703065760076--Assignment,113663119870306576007656290--MemberReference
113663119870306576007656290--MemberReference,11366311987030657600765629068367--d
1136631198703065760076--Assignment,113663119870306576007682369--=
113663119870--ConstructorDeclaration,11366311987094814--StatementExpression
11366311987094814--StatementExpression,1136631198709481493672--Assignment
1136631198709481493672--Assignment,11366311987094814936725694--MemberReference
11366311987094814936725694--MemberReference,1136631198709481493672569440105--next
1136631198709481493672--Assignment,113663119870948149367241897--Literal
113663119870948149367241897--Literal,11366311987094814936724189750394--null
1136631198709481493672--Assignment,113663119870948149367221376--=
11--ClassDeclaration,1125379--MethodDeclaration
1125379--MethodDeclaration,112537987828--set
112537987828--set,11253798782830414--public
1125379--MethodDeclaration,112537985310--ON_165
1125379--MethodDeclaration,11253792749--FormalParameter
11253792749--FormalParameter,11253792749691--BasicType
11253792749691--BasicType,1125379274969189648--int
11253792749--FormalParameter,1125379274940070--new_data
1125379--MethodDeclaration,112537941191--LocalVariableDeclaration
112537941191--LocalVariableDeclaration,11253794119195527--ReferenceType
11253794119195527--ReferenceType,1125379411919552793635--Node
112537941191--LocalVariableDeclaration,11253794119188054--VariableDeclarator
11253794119188054--VariableDeclarator,1125379411918805469537--new_node
11253794119188054--VariableDeclarator,1125379411918805460446--ClassCreator
1125379411918805460446--ClassCreator,112537941191880546044612552--ReferenceType
112537941191880546044612552--ReferenceType,11253794119188054604461255231400--Node
1125379411918805460446--ClassCreator,112537941191880546044618160--MemberReference
112537941191880546044618160--MemberReference,11253794119188054604461816095618--new_data
1125379--MethodDeclaration,112537975362--IfStatement
112537975362--IfStatement,11253797536295529--BinaryOperation
11253797536295529--BinaryOperation,1125379753629552979646--==
11253797536295529--BinaryOperation,1125379753629552954013--MemberReference
1125379753629552954013--MemberReference,112537975362955295401312987--head
11253797536295529--BinaryOperation,1125379753629552959479--Literal
1125379753629552959479--Literal,112537975362955295947954769--null
112537975362--IfStatement,11253797536261206--BlockStatement
11253797536261206--BlockStatement,1125379753626120639779--StatementExpression
1125379753626120639779--StatementExpression,112537975362612063977978010--Assignment
112537975362612063977978010--Assignment,11253797536261206397797801018962--MemberReference
11253797536261206397797801018962--MemberReference,1125379753626120639779780101896271314--head
112537975362612063977978010--Assignment,11253797536261206397797801069187--ClassCreator
11253797536261206397797801069187--ClassCreator,1125379753626120639779780106918742532--ReferenceType
1125379753626120639779780106918742532--ReferenceType,112537975362612063977978010691874253252489--Node
11253797536261206397797801069187--ClassCreator,1125379753626120639779780106918751175--MemberReference
1125379753626120639779780106918751175--MemberReference,112537975362612063977978010691875117529023--new_data
112537975362612063977978010--Assignment,11253797536261206397797801034940--=
11253797536261206--BlockStatement,1125379753626120616082--ReturnStatement
1125379--MethodDeclaration,112537980699--StatementExpression
112537980699--StatementExpression,11253798069930551--Assignment
11253798069930551--Assignment,1125379806993055125555--MemberReference
1125379806993055125555--MemberReference,112537980699305512555597014--new_node
1125379806993055125555--MemberReference,112537980699305512555528316--next
11253798069930551--Assignment,1125379806993055150833--Literal
1125379806993055150833--Literal,112537980699305515083339606--null
11253798069930551--Assignment,1125379806993055144442--=
1125379--MethodDeclaration,112537941616--LocalVariableDeclaration
112537941616--LocalVariableDeclaration,11253794161667630--ReferenceType
11253794161667630--ReferenceType,1125379416166763025024--Node
112537941616--LocalVariableDeclaration,11253794161641840--VariableDeclarator
11253794161641840--VariableDeclarator,1125379416164184038962--last
11253794161641840--VariableDeclarator,1125379416164184034829--MemberReference
1125379416164184034829--MemberReference,112537941616418403482960415--head
1125379--MethodDeclaration,112537980862--WhileStatement
112537980862--WhileStatement,11253798086241831--BinaryOperation
11253798086241831--BinaryOperation,1125379808624183142031--!=
11253798086241831--BinaryOperation,1125379808624183110876--MemberReference
1125379808624183110876--MemberReference,112537980862418311087646523--last
1125379808624183110876--MemberReference,112537980862418311087633736--next
11253798086241831--BinaryOperation,1125379808624183193962--Literal
1125379808624183193962--Literal,112537980862418319396214869--null
112537980862--WhileStatement,11253798086258179--StatementExpression
11253798086258179--StatementExpression,1125379808625817942395--Assignment
1125379808625817942395--Assignment,112537980862581794239540743--MemberReference
112537980862581794239540743--MemberReference,11253798086258179423954074317094--last
1125379808625817942395--Assignment,112537980862581794239572680--MemberReference
112537980862581794239572680--MemberReference,11253798086258179423957268033761--last
112537980862581794239572680--MemberReference,11253798086258179423957268061590--next
1125379808625817942395--Assignment,112537980862581794239547990--=
1125379--MethodDeclaration,112537933894--StatementExpression
112537933894--StatementExpression,11253793389425990--Assignment
11253793389425990--Assignment,1125379338942599095973--MemberReference
1125379338942599095973--MemberReference,112537933894259909597373375--last
1125379338942599095973--MemberReference,112537933894259909597316903--next
11253793389425990--Assignment,1125379338942599034967--MemberReference
1125379338942599034967--MemberReference,112537933894259903496748460--new_node
11253793389425990--Assignment,1125379338942599086564--=
1125379--MethodDeclaration,112537983785--ReturnStatement
