1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1147293--ON_76
11--ClassDeclaration,1175072--MethodDeclaration
1175072--MethodDeclaration,117507294170--set
117507294170--set,11750729417055374--public
117507294170--set,11750729417052460--static
1175072--MethodDeclaration,117507262828--print2largest
1175072--MethodDeclaration,1175072160--FormalParameter
1175072160--FormalParameter,117507216028930--BasicType
117507216028930--BasicType,11750721602893038681--int
1175072160--FormalParameter,11750721602465--arr
1175072--MethodDeclaration,117507224497--FormalParameter
117507224497--FormalParameter,11750722449774896--BasicType
11750722449774896--BasicType,1175072244977489682700--int
117507224497--FormalParameter,11750722449764099--arr_size
1175072--MethodDeclaration,117507257476--LocalVariableDeclaration
117507257476--LocalVariableDeclaration,11750725747640029--BasicType
11750725747640029--BasicType,1175072574764002980834--int
117507257476--LocalVariableDeclaration,11750725747614434--VariableDeclarator
11750725747614434--VariableDeclarator,1175072574761443438180--i
117507257476--LocalVariableDeclaration,117507257476602--VariableDeclarator
117507257476602--VariableDeclarator,11750725747660239377--first
117507257476--LocalVariableDeclaration,11750725747647859--VariableDeclarator
11750725747647859--VariableDeclarator,117507257476478593850--second
1175072--MethodDeclaration,117507245763--IfStatement
117507245763--IfStatement,11750724576344512--BinaryOperation
11750724576344512--BinaryOperation,1175072457634451223029--<
11750724576344512--BinaryOperation,1175072457634451294160--MemberReference
1175072457634451294160--MemberReference,11750724576344512941601532--arr_size
11750724576344512--BinaryOperation,1175072457634451242252--Literal
1175072457634451242252--Literal,117507245763445124225278463--2
117507245763--IfStatement,11750724576336814--BlockStatement
11750724576336814--BlockStatement,117507245763368145528--StatementExpression
117507245763368145528--StatementExpression,1175072457633681455285560--MethodInvocation
1175072457633681455285560--MethodInvocation,117507245763368145528556064340--System.out
1175072457633681455285560--MethodInvocation,117507245763368145528556049857--Literal
117507245763368145528556049857--Literal,1175072457633681455285560498571632--" Invalid Input "
1175072457633681455285560--MethodInvocation,117507245763368145528556086838--print
11750724576336814--BlockStatement,1175072457633681450262--ReturnStatement
1175072--MethodDeclaration,117507249878--StatementExpression
117507249878--StatementExpression,11750724987890108--Assignment
11750724987890108--Assignment,1175072498789010824095--MemberReference
1175072498789010824095--MemberReference,117507249878901082409533486--first
11750724987890108--Assignment,1175072498789010839712--Assignment
1175072498789010839712--Assignment,117507249878901083971258310--MemberReference
117507249878901083971258310--MemberReference,11750724987890108397125831069751--second
1175072498789010839712--Assignment,117507249878901083971289744--MemberReference
117507249878901083971289744--MemberReference,11750724987890108397128974496085--Integer
117507249878901083971289744--MemberReference,11750724987890108397128974457706--MIN_VALUE
1175072498789010839712--Assignment,117507249878901083971281706--=
11750724987890108--Assignment,1175072498789010821889--=
1175072--MethodDeclaration,117507239101--ForStatement
117507239101--ForStatement,11750723910134111--ForControl
11750723910134111--ForControl,1175072391013411188253--Assignment
1175072391013411188253--Assignment,117507239101341118825374091--MemberReference
117507239101341118825374091--MemberReference,11750723910134111882537409133404--i
1175072391013411188253--Assignment,117507239101341118825388189--Literal
117507239101341118825388189--Literal,11750723910134111882538818983643--0
1175072391013411188253--Assignment,117507239101341118825347180--=
11750723910134111--ForControl,117507239101341115728--BinaryOperation
117507239101341115728--BinaryOperation,11750723910134111572894034--<
117507239101341115728--BinaryOperation,11750723910134111572886349--MemberReference
11750723910134111572886349--MemberReference,1175072391013411157288634964766--i
117507239101341115728--BinaryOperation,11750723910134111572821704--MemberReference
11750723910134111572821704--MemberReference,1175072391013411157282170441067--arr_size
11750723910134111--ForControl,1175072391013411150473--MemberReference
1175072391013411150473--MemberReference,117507239101341115047368748--++
1175072391013411150473--MemberReference,117507239101341115047338247--i
117507239101--ForStatement,11750723910170225--BlockStatement
11750723910170225--BlockStatement,1175072391017022513390--IfStatement
1175072391017022513390--IfStatement,117507239101702251339026617--BinaryOperation
117507239101702251339026617--BinaryOperation,11750723910170225133902661766318-->
117507239101702251339026617--BinaryOperation,11750723910170225133902661786583--MemberReference
11750723910170225133902661786583--MemberReference,1175072391017022513390266178658353935--ArraySelector
1175072391017022513390266178658353935--ArraySelector,117507239101702251339026617865835393524889--MemberReference
117507239101702251339026617865835393524889--MemberReference,1175072391017022513390266178658353935248897829--i
11750723910170225133902661786583--MemberReference,1175072391017022513390266178658366707--arr
117507239101702251339026617--BinaryOperation,11750723910170225133902661745620--MemberReference
11750723910170225133902661745620--MemberReference,1175072391017022513390266174562036779--first
1175072391017022513390--IfStatement,117507239101702251339036287--BlockStatement
117507239101702251339036287--BlockStatement,11750723910170225133903628782207--StatementExpression
11750723910170225133903628782207--StatementExpression,1175072391017022513390362878220764330--Assignment
1175072391017022513390362878220764330--Assignment,117507239101702251339036287822076433043120--MemberReference
117507239101702251339036287822076433043120--MemberReference,11750723910170225133903628782207643304312038896--second
1175072391017022513390362878220764330--Assignment,11750723910170225133903628782207643304661--MemberReference
11750723910170225133903628782207643304661--MemberReference,1175072391017022513390362878220764330466162185--first
1175072391017022513390362878220764330--Assignment,117507239101702251339036287822076433066844--=
117507239101702251339036287--BlockStatement,11750723910170225133903628728380--StatementExpression
11750723910170225133903628728380--StatementExpression,1175072391017022513390362872838065164--Assignment
1175072391017022513390362872838065164--Assignment,117507239101702251339036287283806516419245--MemberReference
117507239101702251339036287283806516419245--MemberReference,11750723910170225133903628728380651641924578481--first
1175072391017022513390362872838065164--Assignment,117507239101702251339036287283806516434470--MemberReference
117507239101702251339036287283806516434470--MemberReference,1175072391017022513390362872838065164344709566--ArraySelector
1175072391017022513390362872838065164344709566--ArraySelector,117507239101702251339036287283806516434470956621129--MemberReference
117507239101702251339036287283806516434470956621129--MemberReference,11750723910170225133903628728380651643447095662112955068--i
117507239101702251339036287283806516434470--MemberReference,11750723910170225133903628728380651643447018141--arr
1175072391017022513390362872838065164--Assignment,117507239101702251339036287283806516466880--=
1175072391017022513390--IfStatement,117507239101702251339040368--IfStatement
117507239101702251339040368--IfStatement,11750723910170225133904036811374--BinaryOperation
11750723910170225133904036811374--BinaryOperation,1175072391017022513390403681137419321--&&
11750723910170225133904036811374--BinaryOperation,1175072391017022513390403681137432289--BinaryOperation
1175072391017022513390403681137432289--BinaryOperation,117507239101702251339040368113743228952367-->
1175072391017022513390403681137432289--BinaryOperation,117507239101702251339040368113743228985753--MemberReference
117507239101702251339040368113743228985753--MemberReference,11750723910170225133904036811374322898575369913--ArraySelector
11750723910170225133904036811374322898575369913--ArraySelector,1175072391017022513390403681137432289857536991359036--MemberReference
1175072391017022513390403681137432289857536991359036--MemberReference,117507239101702251339040368113743228985753699135903655308--i
117507239101702251339040368113743228985753--MemberReference,11750723910170225133904036811374322898575354152--arr
1175072391017022513390403681137432289--BinaryOperation,117507239101702251339040368113743228915589--MemberReference
117507239101702251339040368113743228915589--MemberReference,11750723910170225133904036811374322891558968891--second
11750723910170225133904036811374--BinaryOperation,1175072391017022513390403681137471164--BinaryOperation
1175072391017022513390403681137471164--BinaryOperation,117507239101702251339040368113747116492879--!=
1175072391017022513390403681137471164--BinaryOperation,117507239101702251339040368113747116431111--MemberReference
117507239101702251339040368113747116431111--MemberReference,11750723910170225133904036811374711643111117680--ArraySelector
11750723910170225133904036811374711643111117680--ArraySelector,1175072391017022513390403681137471164311111768031765--MemberReference
1175072391017022513390403681137471164311111768031765--MemberReference,117507239101702251339040368113747116431111176803176581259--i
117507239101702251339040368113747116431111--MemberReference,11750723910170225133904036811374711643111183494--arr
1175072391017022513390403681137471164--BinaryOperation,117507239101702251339040368113747116474600--MemberReference
117507239101702251339040368113747116474600--MemberReference,11750723910170225133904036811374711647460027933--first
117507239101702251339040368--IfStatement,11750723910170225133904036884516--StatementExpression
11750723910170225133904036884516--StatementExpression,1175072391017022513390403688451656089--Assignment
1175072391017022513390403688451656089--Assignment,117507239101702251339040368845165608921643--MemberReference
117507239101702251339040368845165608921643--MemberReference,11750723910170225133904036884516560892164383124--second
1175072391017022513390403688451656089--Assignment,117507239101702251339040368845165608912008--MemberReference
117507239101702251339040368845165608912008--MemberReference,11750723910170225133904036884516560891200885887--ArraySelector
11750723910170225133904036884516560891200885887--ArraySelector,1175072391017022513390403688451656089120088588742383--MemberReference
1175072391017022513390403688451656089120088588742383--MemberReference,1175072391017022513390403688451656089120088588742383911--i
117507239101702251339040368845165608912008--MemberReference,11750723910170225133904036884516560891200842642--arr
1175072391017022513390403688451656089--Assignment,117507239101702251339040368845165608978134--=
1175072--MethodDeclaration,117507253278--IfStatement
117507253278--IfStatement,11750725327874657--BinaryOperation
11750725327874657--BinaryOperation,1175072532787465722327--==
11750725327874657--BinaryOperation,1175072532787465782322--MemberReference
1175072532787465782322--MemberReference,117507253278746578232287928--second
11750725327874657--BinaryOperation,1175072532787465728344--MemberReference
1175072532787465728344--MemberReference,117507253278746572834455930--Integer
1175072532787465728344--MemberReference,117507253278746572834456540--MIN_VALUE
117507253278--IfStatement,11750725327851010--StatementExpression
11750725327851010--StatementExpression,1175072532785101027483--MethodInvocation
1175072532785101027483--MethodInvocation,117507253278510102748371019--System.out
1175072532785101027483--MethodInvocation,11750725327851010274837899--BinaryOperation
11750725327851010274837899--BinaryOperation,1175072532785101027483789974624--+
11750725327851010274837899--BinaryOperation,1175072532785101027483789912801--Literal
1175072532785101027483789912801--Literal,117507253278510102748378991280178734--"There is no second largest"
11750725327851010274837899--BinaryOperation,1175072532785101027483789973945--Literal
1175072532785101027483789973945--Literal,117507253278510102748378997394518316--" element\n"
1175072532785101027483--MethodInvocation,117507253278510102748393983--print
117507253278--IfStatement,11750725327881429--StatementExpression
11750725327881429--StatementExpression,1175072532788142918023--MethodInvocation
1175072532788142918023--MethodInvocation,117507253278814291802318539--System.out
1175072532788142918023--MethodInvocation,117507253278814291802388231--BinaryOperation
117507253278814291802388231--BinaryOperation,11750725327881429180238823179000--+
117507253278814291802388231--BinaryOperation,11750725327881429180238823127547--BinaryOperation
11750725327881429180238823127547--BinaryOperation,1175072532788142918023882312754753011--+
11750725327881429180238823127547--BinaryOperation,1175072532788142918023882312754780056--Literal
1175072532788142918023882312754780056--Literal,117507253278814291802388231275478005651477--"The second largest element"
11750725327881429180238823127547--BinaryOperation,117507253278814291802388231275477118--Literal
117507253278814291802388231275477118--Literal,11750725327881429180238823127547711820728--" is "
117507253278814291802388231--BinaryOperation,11750725327881429180238823194835--MemberReference
11750725327881429180238823194835--MemberReference,1175072532788142918023882319483561830--second
1175072532788142918023--MethodInvocation,117507253278814291802359034--print
11--ClassDeclaration,1134224--MethodDeclaration
1134224--MethodDeclaration,113422422124--set
113422422124--set,11342242212418631--public
113422422124--set,11342242212440935--static
1134224--MethodDeclaration,113422423464--main
1134224--MethodDeclaration,113422422690--FormalParameter
113422422690--FormalParameter,11342242269096290--ReferenceType
11342242269096290--ReferenceType,1134224226909629061012--String
113422422690--FormalParameter,11342242269063201--args
1134224--MethodDeclaration,113422497716--LocalVariableDeclaration
113422497716--LocalVariableDeclaration,11342249771691845--BasicType
11342249771691845--BasicType,1134224977169184582707--int
113422497716--LocalVariableDeclaration,11342249771693488--VariableDeclarator
11342249771693488--VariableDeclarator,1134224977169348830532--arr
11342249771693488--VariableDeclarator,1134224977169348836843--ArrayInitializer
1134224977169348836843--ArrayInitializer,113422497716934883684399237--Literal
113422497716934883684399237--Literal,11342249771693488368439923752541--12
1134224977169348836843--ArrayInitializer,113422497716934883684396746--Literal
113422497716934883684396746--Literal,1134224977169348836843967462024--35
1134224977169348836843--ArrayInitializer,113422497716934883684363973--Literal
113422497716934883684363973--Literal,11342249771693488368436397313765--1
1134224977169348836843--ArrayInitializer,11342249771693488368431596--Literal
11342249771693488368431596--Literal,1134224977169348836843159627301--10
1134224977169348836843--ArrayInitializer,113422497716934883684394105--Literal
113422497716934883684394105--Literal,11342249771693488368439410524477--34
1134224977169348836843--ArrayInitializer,113422497716934883684339537--Literal
113422497716934883684339537--Literal,11342249771693488368433953758176--1
1134224--MethodDeclaration,113422413322--LocalVariableDeclaration
113422413322--LocalVariableDeclaration,11342241332218231--BasicType
11342241332218231--BasicType,1134224133221823171782--int
113422413322--LocalVariableDeclaration,11342241332215550--VariableDeclarator
11342241332215550--VariableDeclarator,1134224133221555088338--n
11342241332215550--VariableDeclarator,1134224133221555033697--MemberReference
1134224133221555033697--MemberReference,113422413322155503369722905--arr
1134224133221555033697--MemberReference,113422413322155503369791585--length
1134224--MethodDeclaration,113422439973--StatementExpression
113422439973--StatementExpression,11342243997334090--MethodInvocation
11342243997334090--MethodInvocation,113422439973340906694--MemberReference
113422439973340906694--MemberReference,11342243997334090669498047--arr
11342243997334090--MethodInvocation,1134224399733409029926--MemberReference
1134224399733409029926--MemberReference,11342243997334090299263990--n
11342243997334090--MethodInvocation,1134224399733409071420--print2largest
