1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1186853--ON_14
11--ClassDeclaration,1136223--MethodDeclaration
1136223--MethodDeclaration,11362238985--set
11362238985--set,1136223898598236--static
1136223--MethodDeclaration,113622363934--BasicType
113622363934--BasicType,11362236393427487--boolean
1136223--MethodDeclaration,113622363984--pairInSortedRotated
1136223--MethodDeclaration,113622334575--FormalParameter
113622334575--FormalParameter,11362233457544487--BasicType
11362233457544487--BasicType,1136223345754448741657--int
113622334575--FormalParameter,11362233457534800--arr
1136223--MethodDeclaration,113622390108--FormalParameter
113622390108--FormalParameter,11362239010880381--BasicType
11362239010880381--BasicType,1136223901088038184355--int
113622390108--FormalParameter,11362239010848439--n
1136223--MethodDeclaration,113622388647--FormalParameter
113622388647--FormalParameter,11362238864761233--BasicType
11362238864761233--BasicType,1136223886476123327432--int
113622388647--FormalParameter,11362238864799927--x
1136223--MethodDeclaration,113622377431--LocalVariableDeclaration
113622377431--LocalVariableDeclaration,11362237743175508--BasicType
11362237743175508--BasicType,1136223774317550818621--int
113622377431--LocalVariableDeclaration,11362237743170379--VariableDeclarator
11362237743170379--VariableDeclarator,1136223774317037975387--i
1136223--MethodDeclaration,113622320362--ForStatement
113622320362--ForStatement,1136223203629490--ForControl
1136223203629490--ForControl,113622320362949063057--Assignment
113622320362949063057--Assignment,11362232036294906305766079--MemberReference
11362232036294906305766079--MemberReference,1136223203629490630576607959152--i
113622320362949063057--Assignment,1136223203629490630576972--Literal
1136223203629490630576972--Literal,113622320362949063057697256126--0
113622320362949063057--Assignment,11362232036294906305786127--=
1136223203629490--ForControl,113622320362949055381--BinaryOperation
113622320362949055381--BinaryOperation,1136223203629490553816144--<
113622320362949055381--BinaryOperation,11362232036294905538180576--MemberReference
11362232036294905538180576--MemberReference,1136223203629490553818057624391--i
113622320362949055381--BinaryOperation,1136223203629490553814966--BinaryOperation
1136223203629490553814966--BinaryOperation,113622320362949055381496651610---
1136223203629490553814966--BinaryOperation,113622320362949055381496665088--MemberReference
113622320362949055381496665088--MemberReference,11362232036294905538149666508889678--n
1136223203629490553814966--BinaryOperation,113622320362949055381496619318--Literal
113622320362949055381496619318--Literal,1136223203629490553814966193181739--1
1136223203629490--ForControl,113622320362949039923--MemberReference
113622320362949039923--MemberReference,11362232036294903992357641--++
113622320362949039923--MemberReference,11362232036294903992340488--i
113622320362--ForStatement,11362232036224525--IfStatement
