1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1198794--ON_24
11--ClassDeclaration,1194763--MethodDeclaration
1194763--MethodDeclaration,119476387085--set
119476387085--set,11947638708574609--static
1194763--MethodDeclaration,119476344079--BasicType
119476344079--BasicType,11947634407938448--int
1194763--MethodDeclaration,11947631853--querytype1
1194763--MethodDeclaration,119476315521--FormalParameter
119476315521--FormalParameter,11947631552131785--BasicType
11947631552131785--BasicType,1194763155213178561142--int
119476315521--FormalParameter,11947631552139088--toRotate
1194763--MethodDeclaration,119476394214--FormalParameter
119476394214--FormalParameter,11947639421481944--BasicType
11947639421481944--BasicType,1194763942148194465985--int
119476394214--FormalParameter,1194763942142546--times
1194763--MethodDeclaration,119476348859--FormalParameter
119476348859--FormalParameter,11947634885931885--BasicType
11947634885931885--BasicType,1194763488593188544777--int
119476348859--FormalParameter,11947634885913236--n
1194763--MethodDeclaration,119476350418--StatementExpression
119476350418--StatementExpression,11947635041837865--Assignment
11947635041837865--Assignment,1194763504183786597963--MemberReference
1194763504183786597963--MemberReference,119476350418378659796356380--toRotate
11947635041837865--Assignment,1194763504183786559561--BinaryOperation
1194763504183786559561--BinaryOperation,119476350418378655956192699--%
1194763504183786559561--BinaryOperation,119476350418378655956118571--BinaryOperation
119476350418378655956118571--BinaryOperation,11947635041837865595611857191156---
119476350418378655956118571--BinaryOperation,11947635041837865595611857150643--MemberReference
11947635041837865595611857150643--MemberReference,1194763504183786559561185715064367812--toRotate
119476350418378655956118571--BinaryOperation,11947635041837865595611857179945--MemberReference
11947635041837865595611857179945--MemberReference,1194763504183786559561185717994525118--times
1194763504183786559561--BinaryOperation,119476350418378655956140295--MemberReference
119476350418378655956140295--MemberReference,11947635041837865595614029531191--n
11947635041837865--Assignment,1194763504183786522401--=
1194763--MethodDeclaration,119476325419--ReturnStatement
119476325419--ReturnStatement,11947632541980392--MemberReference
11947632541980392--MemberReference,119476325419803923441--toRotate
11--ClassDeclaration,1161966--MethodDeclaration
1161966--MethodDeclaration,116196693708--set
116196693708--set,11619669370826927--static
1161966--MethodDeclaration,116196620529--BasicType
116196620529--BasicType,11619662052975051--int
1161966--MethodDeclaration,116196698414--querytype2
1161966--MethodDeclaration,116196681504--FormalParameter
116196681504--FormalParameter,11619668150490349--BasicType
11619668150490349--BasicType,1161966815049034991922--int
116196681504--FormalParameter,11619668150467317--toRotate
1161966--MethodDeclaration,116196619167--FormalParameter
116196619167--FormalParameter,11619661916740015--BasicType
11619661916740015--BasicType,116196619167400152849--int
116196619167--FormalParameter,11619661916753793--times
1161966--MethodDeclaration,11619668960--FormalParameter
11619668960--FormalParameter,1161966896029804--BasicType
1161966896029804--BasicType,116196689602980465447--int
11619668960--FormalParameter,1161966896013129--n
1161966--MethodDeclaration,116196673642--StatementExpression
116196673642--StatementExpression,11619667364243477--Assignment
11619667364243477--Assignment,116196673642434773265--MemberReference
116196673642434773265--MemberReference,11619667364243477326594450--toRotate
11619667364243477--Assignment,1161966736424347748445--BinaryOperation
1161966736424347748445--BinaryOperation,116196673642434774844555493--%
1161966736424347748445--BinaryOperation,116196673642434774844529820--BinaryOperation
116196673642434774844529820--BinaryOperation,11619667364243477484452982035401--+
116196673642434774844529820--BinaryOperation,11619667364243477484452982026249--MemberReference
11619667364243477484452982026249--MemberReference,1161966736424347748445298202624922463--toRotate
116196673642434774844529820--BinaryOperation,11619667364243477484452982039059--MemberReference
11619667364243477484452982039059--MemberReference,1161966736424347748445298203905992440--times
1161966736424347748445--BinaryOperation,11619667364243477484455505--MemberReference
11619667364243477484455505--MemberReference,1161966736424347748445550549858--n
11619667364243477--Assignment,1161966736424347786113--=
1161966--MethodDeclaration,116196641031--ReturnStatement
116196641031--ReturnStatement,11619664103139826--MemberReference
11619664103139826--MemberReference,1161966410313982694268--toRotate
11--ClassDeclaration,112370--MethodDeclaration
112370--MethodDeclaration,11237012590--set
11237012590--set,1123701259090331--static
112370--MethodDeclaration,11237034162--querytype3
112370--MethodDeclaration,11237061359--FormalParameter
11237061359--FormalParameter,1123706135972074--BasicType
1123706135972074--BasicType,112370613597207423318--int
