1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1166493--ON_89
11--ClassDeclaration,1133695--FieldDeclaration
1133695--FieldDeclaration,113369570875--set
113369570875--set,11336957087570042--public
113369570875--set,11336957087564565--static
1133695--FieldDeclaration,113369579203--BasicType
113369579203--BasicType,11336957920342194--int
1133695--FieldDeclaration,113369563976--VariableDeclarator
113369563976--VariableDeclarator,1133695639768331--N
113369563976--VariableDeclarator,1133695639761750--Literal
1133695639761750--Literal,113369563976175022630--1000
11--ClassDeclaration,1179511--FieldDeclaration
1179511--FieldDeclaration,117951143473--set
117951143473--set,11795114347395310--static
1179511--FieldDeclaration,117951116849--BasicType
117951116849--BasicType,11795111684930008--int
1179511--FieldDeclaration,11795114998--VariableDeclarator
11795114998--VariableDeclarator,1179511499813920--prefixans
11795114998--VariableDeclarator,1179511499896441--ArrayCreator
1179511499896441--ArrayCreator,117951149989644184529--BasicType
117951149989644184529--BasicType,11795114998964418452986604--int
1179511499896441--ArrayCreator,117951149989644122507--Literal
117951149989644122507--Literal,11795114998964412250732987--1000
11--ClassDeclaration,11380--MethodDeclaration
11380--MethodDeclaration,1138064038--set
1138064038--set,113806403825333--public
1138064038--set,113806403892838--static
11380--MethodDeclaration,1138091602--countIndex
11380--MethodDeclaration,1138054236--FormalParameter
1138054236--FormalParameter,113805423696719--BasicType
113805423696719--BasicType,1138054236967191357--int
1138054236--FormalParameter,113805423632701--a
11380--MethodDeclaration,113803304--FormalParameter
113803304--FormalParameter,11380330439316--BasicType
11380330439316--BasicType,1138033043931650695--int
113803304--FormalParameter,11380330429418--n
11380--MethodDeclaration,1138082401--ForStatement
1138082401--ForStatement,113808240149648--ForControl
113808240149648--ForControl,11380824014964858853--VariableDeclaration
11380824014964858853--VariableDeclaration,1138082401496485885336426--BasicType
1138082401496485885336426--BasicType,113808240149648588533642614049--int
11380824014964858853--VariableDeclaration,1138082401496485885313147--VariableDeclarator
1138082401496485885313147--VariableDeclarator,113808240149648588531314738573--i
1138082401496485885313147--VariableDeclarator,113808240149648588531314720445--Literal
113808240149648588531314720445--Literal,1138082401496485885313147204455302--0
113808240149648--ForControl,1138082401496481689--BinaryOperation
1138082401496481689--BinaryOperation,11380824014964816892010--<
1138082401496481689--BinaryOperation,113808240149648168948477--MemberReference
113808240149648168948477--MemberReference,11380824014964816894847726086--i
1138082401496481689--BinaryOperation,113808240149648168931495--MemberReference
113808240149648168931495--MemberReference,11380824014964816893149561517--n
113808240149648--ForControl,11380824014964819967--MemberReference
11380824014964819967--MemberReference,1138082401496481996772813--++
11380824014964819967--MemberReference,1138082401496481996731834--i
1138082401--ForStatement,113808240142077--BlockStatement
113808240142077--BlockStatement,11380824014207712124--IfStatement
11380824014207712124--IfStatement,1138082401420771212481493--BinaryOperation
1138082401420771212481493--BinaryOperation,113808240142077121248149367553--&&
1138082401420771212481493--BinaryOperation,113808240142077121248149340795--BinaryOperation
113808240142077121248149340795--BinaryOperation,11380824014207712124814934079522967--<
113808240142077121248149340795--BinaryOperation,11380824014207712124814934079585588--BinaryOperation
11380824014207712124814934079585588--BinaryOperation,1138082401420771212481493407958558821337--+
11380824014207712124814934079585588--BinaryOperation,1138082401420771212481493407958558864227--MemberReference
1138082401420771212481493407958558864227--MemberReference,11380824014207712124814934079585588642275920--i
