1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1119782--ON_97
11--ClassDeclaration,1193466--MethodDeclaration
1193466--MethodDeclaration,119346632547--BasicType
119346632547--BasicType,11934663254727006--int
1193466--MethodDeclaration,119346649052--minDist
1193466--MethodDeclaration,119346631499--FormalParameter
119346631499--FormalParameter,11934663149997953--BasicType
11934663149997953--BasicType,1193466314999795385574--int
119346631499--FormalParameter,119346631499699--arr
1193466--MethodDeclaration,119346679636--FormalParameter
119346679636--FormalParameter,11934667963626031--BasicType
11934667963626031--BasicType,1193466796362603113390--int
119346679636--FormalParameter,11934667963667660--n
1193466--MethodDeclaration,119346663990--FormalParameter
119346663990--FormalParameter,11934666399030483--BasicType
11934666399030483--BasicType,1193466639903048328839--int
119346663990--FormalParameter,11934666399041466--x
1193466--MethodDeclaration,119346684330--FormalParameter
119346684330--FormalParameter,11934668433095239--BasicType
11934668433095239--BasicType,1193466843309523954099--int
119346684330--FormalParameter,11934668433082029--y
1193466--MethodDeclaration,119346610463--LocalVariableDeclaration
119346610463--LocalVariableDeclaration,11934661046352500--BasicType
11934661046352500--BasicType,1193466104635250031278--int
119346610463--LocalVariableDeclaration,11934661046378387--VariableDeclarator
11934661046378387--VariableDeclarator,1193466104637838780752--i
11934661046378387--VariableDeclarator,1193466104637838755238--Literal
1193466104637838755238--Literal,11934661046378387552387530--0
119346610463--LocalVariableDeclaration,11934661046360046--VariableDeclarator
11934661046360046--VariableDeclarator,1193466104636004654116--p
11934661046360046--VariableDeclarator,119346610463600464226--Literal
119346610463600464226--Literal,11934661046360046422613170---
119346610463600464226--Literal,11934661046360046422690296--1
119346610463--LocalVariableDeclaration,11934661046312574--VariableDeclarator
11934661046312574--VariableDeclarator,1193466104631257469464--min_dist
11934661046312574--VariableDeclarator,1193466104631257429741--MemberReference
1193466104631257429741--MemberReference,119346610463125742974162626--Integer
1193466104631257429741--MemberReference,119346610463125742974156979--MAX_VALUE
1193466--MethodDeclaration,11934666734--ForStatement
11934666734--ForStatement,1193466673423693--ForControl
1193466673423693--ForControl,119346667342369374365--Assignment
119346667342369374365--Assignment,11934666734236937436546588--MemberReference
11934666734236937436546588--MemberReference,1193466673423693743654658883384--i
119346667342369374365--Assignment,11934666734236937436565819--Literal
11934666734236937436565819--Literal,1193466673423693743656581916174--0
119346667342369374365--Assignment,11934666734236937436549083--=
1193466673423693--ForControl,119346667342369311390--BinaryOperation
119346667342369311390--BinaryOperation,11934666734236931139040813--<
119346667342369311390--BinaryOperation,1193466673423693113906844--MemberReference
1193466673423693113906844--MemberReference,119346667342369311390684465561--i
119346667342369311390--BinaryOperation,11934666734236931139057263--MemberReference
11934666734236931139057263--MemberReference,119346667342369311390572636759--n
