1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1176474--ON_5
11--ClassDeclaration,1115427--MethodDeclaration
1115427--MethodDeclaration,111542739378--set
111542739378--set,111542739378999--public
111542739378--set,11154273937866856--static
1115427--MethodDeclaration,111542781740--main
1115427--MethodDeclaration,111542779408--FormalParameter
111542779408--FormalParameter,11154277940832912--ReferenceType
11154277940832912--ReferenceType,111542779408329125985--String
111542779408--FormalParameter,11154277940825690--args
1115427--MethodDeclaration,111542765566--LocalVariableDeclaration
111542765566--LocalVariableDeclaration,11154276556673864--BasicType
11154276556673864--BasicType,111542765566738645978--int
111542765566--LocalVariableDeclaration,11154276556620653--VariableDeclarator
11154276556620653--VariableDeclarator,1115427655662065339809--arr
1115427--MethodDeclaration,111542780999--StatementExpression
111542780999--StatementExpression,11154278099959976--Assignment
11154278099959976--Assignment,1115427809995997697702--MemberReference
1115427809995997697702--MemberReference,111542780999599769770267729--arr
11154278099959976--Assignment,1115427809995997663758--ArrayCreator
1115427809995997663758--ArrayCreator,111542780999599766375829224--BasicType
111542780999599766375829224--BasicType,11154278099959976637582922476606--int
1115427809995997663758--ArrayCreator,11154278099959976637589581--Literal
11154278099959976637589581--Literal,1115427809995997663758958131968--5
11154278099959976--Assignment,1115427809995997661856--=
1115427--MethodDeclaration,111542748062--StatementExpression
111542748062--StatementExpression,11154274806251099--Assignment
11154274806251099--Assignment,1115427480625109999504--MemberReference
1115427480625109999504--MemberReference,111542748062510999950484583--ArraySelector
111542748062510999950484583--ArraySelector,11154274806251099995048458337861--Literal
11154274806251099995048458337861--Literal,1115427480625109999504845833786176541--0
1115427480625109999504--MemberReference,11154274806251099995046882--arr
11154274806251099--Assignment,1115427480625109962590--Literal
1115427480625109962590--Literal,111542748062510996259092002--10
11154274806251099--Assignment,1115427480625109937933--=
1115427--MethodDeclaration,111542760971--StatementExpression
111542760971--StatementExpression,1115427609711766--Assignment
1115427609711766--Assignment,111542760971176674493--MemberReference
111542760971176674493--MemberReference,11154276097117667449363038--ArraySelector
11154276097117667449363038--ArraySelector,1115427609711766744936303841277--Literal
1115427609711766744936303841277--Literal,111542760971176674493630384127747341--1
111542760971176674493--MemberReference,11154276097117667449394137--arr
1115427609711766--Assignment,111542760971176679657--Literal
111542760971176679657--Literal,11154276097117667965785066--20
1115427609711766--Assignment,111542760971176642992--=
