1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1128214--set
1128214--set,112821484558--public
11--ClassDeclaration,1198566--ON_60
11--ClassDeclaration,1120829--MethodDeclaration
1120829--MethodDeclaration,112082991961--set
112082991961--set,11208299196159036--public
112082991961--set,11208299196138727--static
1120829--MethodDeclaration,112082951550--rearrange
1120829--MethodDeclaration,112082921624--FormalParameter
112082921624--FormalParameter,11208292162471389--BasicType
11208292162471389--BasicType,1120829216247138912724--int
112082921624--FormalParameter,11208292162489709--arr
1120829--MethodDeclaration,112082940750--FormalParameter
112082940750--FormalParameter,1120829407506047--BasicType
1120829407506047--BasicType,112082940750604734346--int
112082940750--FormalParameter,11208294075058059--n
1120829--MethodDeclaration,112082940552--LocalVariableDeclaration
112082940552--LocalVariableDeclaration,1120829405526404--BasicType
1120829405526404--BasicType,112082940552640413454--int
112082940552--LocalVariableDeclaration,11208294055247855--VariableDeclarator
11208294055247855--VariableDeclarator,1120829405524785577513--max_idx
11208294055247855--VariableDeclarator,1120829405524785579270--BinaryOperation
1120829405524785579270--BinaryOperation,112082940552478557927080151---
1120829405524785579270--BinaryOperation,112082940552478557927031512--MemberReference
112082940552478557927031512--MemberReference,11208294055247855792703151249194--n
1120829405524785579270--BinaryOperation,112082940552478557927031540--Literal
112082940552478557927031540--Literal,11208294055247855792703154048587--1
112082940552--LocalVariableDeclaration,11208294055236390--VariableDeclarator
11208294055236390--VariableDeclarator,112082940552363903618--min_idx
11208294055236390--VariableDeclarator,1120829405523639053791--Literal
1120829405523639053791--Literal,112082940552363905379164022--0
1120829--MethodDeclaration,112082932935--LocalVariableDeclaration
112082932935--LocalVariableDeclaration,11208293293582601--BasicType
11208293293582601--BasicType,1120829329358260130872--int
112082932935--LocalVariableDeclaration,1120829329353820--VariableDeclarator
1120829329353820--VariableDeclarator,11208293293538206247--max_elem
1120829329353820--VariableDeclarator,112082932935382041588--BinaryOperation
112082932935382041588--BinaryOperation,11208293293538204158812751--+
112082932935382041588--BinaryOperation,11208293293538204158831684--MemberReference
11208293293538204158831684--MemberReference,1120829329353820415883168416264--ArraySelector
1120829329353820415883168416264--ArraySelector,11208293293538204158831684162646355--BinaryOperation
11208293293538204158831684162646355--BinaryOperation,1120829329353820415883168416264635514566---
11208293293538204158831684162646355--BinaryOperation,112082932935382041588316841626463558710--MemberReference
112082932935382041588316841626463558710--MemberReference,11208293293538204158831684162646355871061629--n
11208293293538204158831684162646355--BinaryOperation,1120829329353820415883168416264635544450--Literal
1120829329353820415883168416264635544450--Literal,112082932935382041588316841626463554445061213--1
11208293293538204158831684--MemberReference,1120829329353820415883168412696--arr
112082932935382041588--BinaryOperation,11208293293538204158819064--Literal
11208293293538204158819064--Literal,1120829329353820415881906472458--1
1120829--MethodDeclaration,112082910771--ForStatement
112082910771--ForStatement,11208291077149247--ForControl
11208291077149247--ForControl,1120829107714924718117--VariableDeclaration
1120829107714924718117--VariableDeclaration,112082910771492471811761653--BasicType
112082910771492471811761653--BasicType,11208291077149247181176165319052--int
1120829107714924718117--VariableDeclaration,112082910771492471811749763--VariableDeclarator
112082910771492471811749763--VariableDeclarator,11208291077149247181174976349484--i
112082910771492471811749763--VariableDeclarator,11208291077149247181174976332678--Literal
11208291077149247181174976332678--Literal,1120829107714924718117497633267840892--0
11208291077149247--ForControl,1120829107714924716379--BinaryOperation
1120829107714924716379--BinaryOperation,112082910771492471637982976--<
1120829107714924716379--BinaryOperation,112082910771492471637990469--MemberReference
112082910771492471637990469--MemberReference,11208291077149247163799046968479--i
1120829107714924716379--BinaryOperation,112082910771492471637938847--MemberReference
112082910771492471637938847--MemberReference,11208291077149247163793884789613--n
11208291077149247--ForControl,1120829107714924715513--MemberReference
1120829107714924715513--MemberReference,112082910771492471551384567--++
1120829107714924715513--MemberReference,112082910771492471551333318--i
112082910771--ForStatement,11208291077187071--BlockStatement
11208291077187071--BlockStatement,1120829107718707154822--IfStatement
1120829107718707154822--IfStatement,112082910771870715482225303--BinaryOperation
112082910771870715482225303--BinaryOperation,11208291077187071548222530393867--==
112082910771870715482225303--BinaryOperation,1120829107718707154822253037597--BinaryOperation
1120829107718707154822253037597--BinaryOperation,112082910771870715482225303759758756--%
1120829107718707154822253037597--BinaryOperation,112082910771870715482225303759763345--MemberReference
112082910771870715482225303759763345--MemberReference,11208291077187071548222530375976334514030--i
1120829107718707154822253037597--BinaryOperation,112082910771870715482225303759714349--Literal
112082910771870715482225303759714349--Literal,11208291077187071548222530375971434957121--2
112082910771870715482225303--BinaryOperation,11208291077187071548222530394631--Literal
11208291077187071548222530394631--Literal,1120829107718707154822253039463134231--0
1120829107718707154822--IfStatement,112082910771870715482266747--BlockStatement
112082910771870715482266747--BlockStatement,11208291077187071548226674762966--StatementExpression
11208291077187071548226674762966--StatementExpression,1120829107718707154822667476296645541--Assignment
1120829107718707154822667476296645541--Assignment,112082910771870715482266747629664554131027--MemberReference
112082910771870715482266747629664554131027--MemberReference,11208291077187071548226674762966455413102714128--ArraySelector
11208291077187071548226674762966455413102714128--ArraySelector,112082910771870715482266747629664554131027141285613--MemberReference
112082910771870715482266747629664554131027141285613--MemberReference,11208291077187071548226674762966455413102714128561314494--i
112082910771870715482266747629664554131027--MemberReference,11208291077187071548226674762966455413102734311--arr
1120829107718707154822667476296645541--Assignment,112082910771870715482266747629664554120610--BinaryOperation
112082910771870715482266747629664554120610--BinaryOperation,1120829107718707154822667476296645541206104085--*
112082910771870715482266747629664554120610--BinaryOperation,11208291077187071548226674762966455412061049077--BinaryOperation
11208291077187071548226674762966455412061049077--BinaryOperation,112082910771870715482266747629664554120610490777060--%
11208291077187071548226674762966455412061049077--BinaryOperation,1120829107718707154822667476296645541206104907753630--MemberReference
1120829107718707154822667476296645541206104907753630--MemberReference,112082910771870715482266747629664554120610490775363087864--ArraySelector
112082910771870715482266747629664554120610490775363087864--ArraySelector,11208291077187071548226674762966455412061049077536308786461999--MemberReference
11208291077187071548226674762966455412061049077536308786461999--MemberReference,1120829107718707154822667476296645541206104907753630878646199928981--max_idx
1120829107718707154822667476296645541206104907753630--MemberReference,112082910771870715482266747629664554120610490775363018140--arr
11208291077187071548226674762966455412061049077--BinaryOperation,1120829107718707154822667476296645541206104907714933--MemberReference
1120829107718707154822667476296645541206104907714933--MemberReference,112082910771870715482266747629664554120610490771493337267--max_elem
112082910771870715482266747629664554120610--BinaryOperation,11208291077187071548226674762966455412061050553--MemberReference
11208291077187071548226674762966455412061050553--MemberReference,1120829107718707154822667476296645541206105055333371--max_elem
1120829107718707154822667476296645541--Assignment,11208291077187071548226674762966455415145--+=
112082910771870715482266747--BlockStatement,11208291077187071548226674753280--StatementExpression
11208291077187071548226674753280--StatementExpression,1120829107718707154822667475328054497--MemberReference
1120829107718707154822667475328054497--MemberReference,112082910771870715482266747532805449727523----
1120829107718707154822667475328054497--MemberReference,112082910771870715482266747532805449739821--max_idx
1120829107718707154822--IfStatement,112082910771870715482225251--BlockStatement
112082910771870715482225251--BlockStatement,11208291077187071548222525170225--StatementExpression
11208291077187071548222525170225--StatementExpression,1120829107718707154822252517022559413--Assignment
1120829107718707154822252517022559413--Assignment,112082910771870715482225251702255941368994--MemberReference
112082910771870715482225251702255941368994--MemberReference,11208291077187071548222525170225594136899454275--ArraySelector
11208291077187071548222525170225594136899454275--ArraySelector,1120829107718707154822252517022559413689945427518878--MemberReference
1120829107718707154822252517022559413689945427518878--MemberReference,112082910771870715482225251702255941368994542751887884853--i
112082910771870715482225251702255941368994--MemberReference,11208291077187071548222525170225594136899419832--arr
1120829107718707154822252517022559413--Assignment,112082910771870715482225251702255941350874--BinaryOperation
112082910771870715482225251702255941350874--BinaryOperation,11208291077187071548222525170225594135087493858--*
112082910771870715482225251702255941350874--BinaryOperation,11208291077187071548222525170225594135087444954--BinaryOperation
11208291077187071548222525170225594135087444954--BinaryOperation,1120829107718707154822252517022559413508744495446903--%
11208291077187071548222525170225594135087444954--BinaryOperation,1120829107718707154822252517022559413508744495476206--MemberReference
1120829107718707154822252517022559413508744495476206--MemberReference,112082910771870715482225251702255941350874449547620647513--ArraySelector
112082910771870715482225251702255941350874449547620647513--ArraySelector,11208291077187071548222525170225594135087444954762064751398772--MemberReference
11208291077187071548222525170225594135087444954762064751398772--MemberReference,1120829107718707154822252517022559413508744495476206475139877252835--min_idx
1120829107718707154822252517022559413508744495476206--MemberReference,112082910771870715482225251702255941350874449547620637574--arr
11208291077187071548222525170225594135087444954--BinaryOperation,1120829107718707154822252517022559413508744495496481--MemberReference
1120829107718707154822252517022559413508744495496481--MemberReference,112082910771870715482225251702255941350874449549648148168--max_elem
112082910771870715482225251702255941350874--BinaryOperation,11208291077187071548222525170225594135087420267--MemberReference
11208291077187071548222525170225594135087420267--MemberReference,1120829107718707154822252517022559413508742026736327--max_elem
1120829107718707154822252517022559413--Assignment,112082910771870715482225251702255941333377--+=
112082910771870715482225251--BlockStatement,11208291077187071548222525174115--StatementExpression
11208291077187071548222525174115--StatementExpression,1120829107718707154822252517411524054--MemberReference
1120829107718707154822252517411524054--MemberReference,1120829107718707154822252517411524054418--++
1120829107718707154822252517411524054--MemberReference,112082910771870715482225251741152405483485--min_idx
1120829--MethodDeclaration,112082939777--ForStatement
112082939777--ForStatement,11208293977721481--ForControl
11208293977721481--ForControl,1120829397772148172749--VariableDeclaration
1120829397772148172749--VariableDeclaration,112082939777214817274953805--BasicType
112082939777214817274953805--BasicType,11208293977721481727495380535666--int
1120829397772148172749--VariableDeclaration,112082939777214817274955271--VariableDeclarator
112082939777214817274955271--VariableDeclarator,11208293977721481727495527132165--i
112082939777214817274955271--VariableDeclarator,11208293977721481727495527181170--Literal
11208293977721481727495527181170--Literal,112082939777214817274955271811702536--0
11208293977721481--ForControl,1120829397772148183903--BinaryOperation
1120829397772148183903--BinaryOperation,112082939777214818390358469--<
1120829397772148183903--BinaryOperation,112082939777214818390394959--MemberReference
112082939777214818390394959--MemberReference,11208293977721481839039495982604--i
1120829397772148183903--BinaryOperation,112082939777214818390361729--MemberReference
112082939777214818390361729--MemberReference,11208293977721481839036172988186--n
11208293977721481--ForControl,1120829397772148115138--MemberReference
1120829397772148115138--MemberReference,112082939777214811513866664--++
1120829397772148115138--MemberReference,112082939777214811513887943--i
112082939777--ForStatement,11208293977799501--StatementExpression
11208293977799501--StatementExpression,1120829397779950144680--Assignment
1120829397779950144680--Assignment,112082939777995014468064840--MemberReference
112082939777995014468064840--MemberReference,11208293977799501446806484014423--ArraySelector
11208293977799501446806484014423--ArraySelector,1120829397779950144680648401442358814--MemberReference
1120829397779950144680648401442358814--MemberReference,112082939777995014468064840144235881446879--i
112082939777995014468064840--MemberReference,11208293977799501446806484070326--arr
1120829397779950144680--Assignment,112082939777995014468088665--BinaryOperation
112082939777995014468088665--BinaryOperation,11208293977799501446808866522203--/
112082939777995014468088665--BinaryOperation,11208293977799501446808866566095--MemberReference
11208293977799501446808866566095--MemberReference,1120829397779950144680886656609578918--ArraySelector
1120829397779950144680886656609578918--ArraySelector,112082939777995014468088665660957891832855--MemberReference
112082939777995014468088665660957891832855--MemberReference,11208293977799501446808866566095789183285589786--i
11208293977799501446808866566095--MemberReference,1120829397779950144680886656609552177--arr
112082939777995014468088665--BinaryOperation,11208293977799501446808866522526--MemberReference
11208293977799501446808866522526--MemberReference,1120829397779950144680886652252683250--max_elem
1120829397779950144680--Assignment,11208293977799501446809256--=
11--ClassDeclaration,1188730--MethodDeclaration
1188730--MethodDeclaration,118873089988--set
118873089988--set,11887308998858340--public
118873089988--set,11887308998878884--static
1188730--MethodDeclaration,118873093276--main
1188730--MethodDeclaration,118873039527--FormalParameter
118873039527--FormalParameter,11887303952717339--ReferenceType
11887303952717339--ReferenceType,1188730395271733929862--String
118873039527--FormalParameter,11887303952798853--args
1188730--MethodDeclaration,118873023807--LocalVariableDeclaration
118873023807--LocalVariableDeclaration,11887302380744971--BasicType
11887302380744971--BasicType,1188730238074497129793--int
118873023807--LocalVariableDeclaration,11887302380767134--VariableDeclarator
11887302380767134--VariableDeclarator,1188730238076713493058--arr
11887302380767134--VariableDeclarator,1188730238076713476634--ArrayInitializer
1188730238076713476634--ArrayInitializer,118873023807671347663483033--Literal
118873023807671347663483033--Literal,11887302380767134766348303337419--1
1188730238076713476634--ArrayInitializer,118873023807671347663441633--Literal
118873023807671347663441633--Literal,11887302380767134766344163389916--2
1188730238076713476634--ArrayInitializer,118873023807671347663497827--Literal
118873023807671347663497827--Literal,11887302380767134766349782758559--3
1188730238076713476634--ArrayInitializer,118873023807671347663415720--Literal
118873023807671347663415720--Literal,1188730238076713476634157207301--4
1188730238076713476634--ArrayInitializer,118873023807671347663416290--Literal
118873023807671347663416290--Literal,11887302380767134766341629090329--5
1188730238076713476634--ArrayInitializer,118873023807671347663477074--Literal
118873023807671347663477074--Literal,11887302380767134766347707464251--6
1188730238076713476634--ArrayInitializer,118873023807671347663427072--Literal
118873023807671347663427072--Literal,11887302380767134766342707230404--7
1188730238076713476634--ArrayInitializer,118873023807671347663464666--Literal
118873023807671347663464666--Literal,11887302380767134766346466668691--8
1188730238076713476634--ArrayInitializer,118873023807671347663435913--Literal
118873023807671347663435913--Literal,118873023807671347663435913172--9
1188730--MethodDeclaration,118873046442--LocalVariableDeclaration
118873046442--LocalVariableDeclaration,11887304644233019--BasicType
11887304644233019--BasicType,1188730464423301911504--int
118873046442--LocalVariableDeclaration,11887304644227962--VariableDeclarator
11887304644227962--VariableDeclarator,1188730464422796294099--n
11887304644227962--VariableDeclarator,1188730464422796220558--MemberReference
1188730464422796220558--MemberReference,118873046442279622055851163--arr
1188730464422796220558--MemberReference,118873046442279622055868359--length
1188730--MethodDeclaration,118873026674--StatementExpression
118873026674--StatementExpression,1188730266744542--MethodInvocation
1188730266744542--MethodInvocation,118873026674454239097--System.out
1188730266744542--MethodInvocation,118873026674454221825--Literal
118873026674454221825--Literal,11887302667445422182565191--"Original Array"
1188730266744542--MethodInvocation,11887302667445426695--println
1188730--MethodDeclaration,11887309295--ForStatement
11887309295--ForStatement,1188730929559320--ForControl
1188730929559320--ForControl,118873092955932030897--VariableDeclaration
118873092955932030897--VariableDeclaration,11887309295593203089761857--BasicType
11887309295593203089761857--BasicType,1188730929559320308976185717835--int
118873092955932030897--VariableDeclaration,1188730929559320308971801--VariableDeclarator
1188730929559320308971801--VariableDeclarator,118873092955932030897180168508--i
1188730929559320308971801--VariableDeclarator,11887309295593203089718016375--Literal
11887309295593203089718016375--Literal,1188730929559320308971801637588893--0
1188730929559320--ForControl,11887309295593208833--BinaryOperation
11887309295593208833--BinaryOperation,1188730929559320883319962--<
11887309295593208833--BinaryOperation,1188730929559320883387565--MemberReference
1188730929559320883387565--MemberReference,118873092955932088338756516961--i
11887309295593208833--BinaryOperation,1188730929559320883375607--MemberReference
1188730929559320883375607--MemberReference,118873092955932088337560721134--n
1188730929559320--ForControl,118873092955932068963--MemberReference
118873092955932068963--MemberReference,11887309295593206896348631--++
118873092955932068963--MemberReference,11887309295593206896318674--i
11887309295--ForStatement,1188730929564777--StatementExpression
1188730929564777--StatementExpression,118873092956477742128--MethodInvocation
118873092956477742128--MethodInvocation,11887309295647774212877074--System.out
118873092956477742128--MethodInvocation,11887309295647774212838676--BinaryOperation
11887309295647774212838676--BinaryOperation,1188730929564777421283867622274--+
11887309295647774212838676--BinaryOperation,1188730929564777421283867635234--MemberReference
1188730929564777421283867635234--MemberReference,118873092956477742128386763523442843--ArraySelector
118873092956477742128386763523442843--ArraySelector,118873092956477742128386763523442843681--MemberReference
118873092956477742128386763523442843681--MemberReference,11887309295647774212838676352344284368192517--i
1188730929564777421283867635234--MemberReference,118873092956477742128386763523415300--arr
11887309295647774212838676--BinaryOperation,1188730929564777421283867636076--Literal
1188730929564777421283867636076--Literal,118873092956477742128386763607687032--" "
118873092956477742128--MethodInvocation,1188730929564777421282353--print
1188730--MethodDeclaration,118873032791--StatementExpression
118873032791--StatementExpression,11887303279170246--MethodInvocation
11887303279170246--MethodInvocation,1188730327917024684110--MemberReference
1188730327917024684110--MemberReference,11887303279170246841102877--arr
11887303279170246--MethodInvocation,1188730327917024648240--MemberReference
1188730327917024648240--MemberReference,11887303279170246482403388--n
11887303279170246--MethodInvocation,1188730327917024624260--rearrange
1188730--MethodDeclaration,118873059071--StatementExpression
118873059071--StatementExpression,11887305907124797--MethodInvocation
11887305907124797--MethodInvocation,1188730590712479756425--System.out
11887305907124797--MethodInvocation,1188730590712479725583--Literal
