1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1159440--ON_53
11--ClassDeclaration,1116898--MethodDeclaration
1116898--MethodDeclaration,111689845815--set
111689845815--set,11168984581577965--static
1116898--MethodDeclaration,111689887733--pushZerosToEnd
1116898--MethodDeclaration,111689820767--FormalParameter
111689820767--FormalParameter,11168982076744004--BasicType
11168982076744004--BasicType,1116898207674400486493--int
111689820767--FormalParameter,11168982076751441--arr
1116898--MethodDeclaration,111689833080--FormalParameter
111689833080--FormalParameter,11168983308095336--BasicType
11168983308095336--BasicType,11168983308095336727--int
111689833080--FormalParameter,11168983308014283--n
1116898--MethodDeclaration,111689895025--LocalVariableDeclaration
111689895025--LocalVariableDeclaration,11168989502563524--BasicType
11168989502563524--BasicType,1116898950256352426877--int
111689895025--LocalVariableDeclaration,11168989502522385--VariableDeclarator
11168989502522385--VariableDeclarator,1116898950252238522650--count
11168989502522385--VariableDeclarator,1116898950252238542654--Literal
1116898950252238542654--Literal,111689895025223854265429956--0
1116898--MethodDeclaration,111689851937--ForStatement
111689851937--ForStatement,11168985193745149--ForControl
11168985193745149--ForControl,1116898519374514920022--VariableDeclaration
1116898519374514920022--VariableDeclaration,111689851937451492002212930--BasicType
111689851937451492002212930--BasicType,11168985193745149200221293085848--int
1116898519374514920022--VariableDeclaration,111689851937451492002268036--VariableDeclarator
111689851937451492002268036--VariableDeclarator,11168985193745149200226803653931--i
111689851937451492002268036--VariableDeclarator,11168985193745149200226803653415--Literal
11168985193745149200226803653415--Literal,1116898519374514920022680365341573351--0
11168985193745149--ForControl,1116898519374514917553--BinaryOperation
1116898519374514917553--BinaryOperation,111689851937451491755323092--<
1116898519374514917553--BinaryOperation,111689851937451491755310057--MemberReference
111689851937451491755310057--MemberReference,1116898519374514917553100576893--i
1116898519374514917553--BinaryOperation,111689851937451491755326663--MemberReference
111689851937451491755326663--MemberReference,11168985193745149175532666375386--n
11168985193745149--ForControl,1116898519374514928264--MemberReference
