1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1117918--ON_120
11--ClassDeclaration,1137286--MethodDeclaration
1137286--MethodDeclaration,113728689450--set
113728689450--set,11372868945058474--static
1137286--MethodDeclaration,113728679006--BasicType
113728679006--BasicType,113728679006742--int
1137286--MethodDeclaration,11372861019--findElement
1137286--MethodDeclaration,113728693050--FormalParameter
113728693050--FormalParameter,1137286930504995--BasicType
1137286930504995--BasicType,113728693050499568317--int
113728693050--FormalParameter,11372869305045686--arr
1137286--MethodDeclaration,113728631613--FormalParameter
113728631613--FormalParameter,11372863161378180--BasicType
11372863161378180--BasicType,1137286316137818084965--int
113728631613--FormalParameter,11372863161349314--n
1137286--MethodDeclaration,113728678499--FormalParameter
113728678499--FormalParameter,11372867849981980--BasicType
11372867849981980--BasicType,113728678499819806545--int
113728678499--FormalParameter,11372867849978270--key
1137286--MethodDeclaration,113728615991--LocalVariableDeclaration
113728615991--LocalVariableDeclaration,11372861599150691--BasicType
11372861599150691--BasicType,1137286159915069197347--int
113728615991--LocalVariableDeclaration,11372861599182254--VariableDeclarator
11372861599182254--VariableDeclarator,1137286159918225421848--i
1137286--MethodDeclaration,113728618246--ForStatement
113728618246--ForStatement,11372861824697804--ForControl
11372861824697804--ForControl,1137286182469780498000--Assignment
1137286182469780498000--Assignment,113728618246978049800099624--MemberReference
113728618246978049800099624--MemberReference,1137286182469780498000996246301--i
1137286182469780498000--Assignment,113728618246978049800096927--Literal
113728618246978049800096927--Literal,11372861824697804980009692729918--0
1137286182469780498000--Assignment,113728618246978049800020790--=
11372861824697804--ForControl,1137286182469780428642--BinaryOperation
1137286182469780428642--BinaryOperation,113728618246978042864279278--<
1137286182469780428642--BinaryOperation,113728618246978042864260993--MemberReference
113728618246978042864260993--MemberReference,11372861824697804286426099328671--i
1137286182469780428642--BinaryOperation,11372861824697804286421700--MemberReference
11372861824697804286421700--MemberReference,1137286182469780428642170059377--n
11372861824697804--ForControl,1137286182469780470619--MemberReference
1137286182469780470619--MemberReference,11372861824697804706196745--++
1137286182469780470619--MemberReference,113728618246978047061980434--i
113728618246--ForStatement,11372861824663222--IfStatement
11372861824663222--IfStatement,1137286182466322260905--BinaryOperation
1137286182466322260905--BinaryOperation,11372861824663222609057752--==
1137286182466322260905--BinaryOperation,113728618246632226090562936--MemberReference
113728618246632226090562936--MemberReference,11372861824663222609056293648616--ArraySelector
11372861824663222609056293648616--ArraySelector,1137286182466322260905629364861662305--MemberReference
1137286182466322260905629364861662305--MemberReference,113728618246632226090562936486166230557492--i
