1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,115434--ON_167
11--ClassDeclaration,1185648--FieldDeclaration
1185648--FieldDeclaration,11856483997--ReferenceType
11856483997--ReferenceType,118564839974760--Node
1185648--FieldDeclaration,118564857018--VariableDeclarator
118564857018--VariableDeclarator,11856485701869096--head
11--ClassDeclaration,1153411--ClassDeclaration
1153411--ClassDeclaration,115341157694--Node
1153411--ClassDeclaration,115341116803--FieldDeclaration
115341116803--FieldDeclaration,11534111680323383--BasicType
11534111680323383--BasicType,1153411168032338329754--int
115341116803--FieldDeclaration,11534111680360120--VariableDeclarator
11534111680360120--VariableDeclarator,1153411168036012029657--data
1153411--ClassDeclaration,115341178654--FieldDeclaration
115341178654--FieldDeclaration,11534117865414733--ReferenceType
11534117865414733--ReferenceType,1153411786541473365546--Node
115341178654--FieldDeclaration,11534117865453026--VariableDeclarator
11534117865453026--VariableDeclarator,1153411786545302645169--next
1153411--ClassDeclaration,115341147285--ConstructorDeclaration
115341147285--ConstructorDeclaration,11534114728511798--Node
115341147285--ConstructorDeclaration,11534114728530781--FormalParameter
11534114728530781--FormalParameter,1153411472853078141509--BasicType
1153411472853078141509--BasicType,115341147285307814150987987--int
11534114728530781--FormalParameter,1153411472853078147892--d
115341147285--ConstructorDeclaration,11534114728577939--StatementExpression
11534114728577939--StatementExpression,1153411472857793945780--Assignment
1153411472857793945780--Assignment,115341147285779394578077155--MemberReference
115341147285779394578077155--MemberReference,1153411472857793945780771551060--data
1153411472857793945780--Assignment,115341147285779394578043554--MemberReference
115341147285779394578043554--MemberReference,11534114728577939457804355422477--d
1153411472857793945780--Assignment,115341147285779394578044289--=
115341147285--ConstructorDeclaration,11534114728525506--StatementExpression
11534114728525506--StatementExpression,1153411472852550614291--Assignment
1153411472852550614291--Assignment,115341147285255061429128730--MemberReference
115341147285255061429128730--MemberReference,11534114728525506142912873034076--next
1153411472852550614291--Assignment,115341147285255061429193275--Literal
115341147285255061429193275--Literal,11534114728525506142919327568500--null
