1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1199713--ON_128
11--ClassDeclaration,1156780--MethodDeclaration
1156780--MethodDeclaration,11567806099--set
11567806099--set,1156780609978767--static
1156780--MethodDeclaration,115678033821--BasicType
115678033821--BasicType,11567803382121332--int
1156780--MethodDeclaration,115678020090--findRepeating
1156780--MethodDeclaration,115678035765--FormalParameter
115678035765--FormalParameter,11567803576572558--BasicType
11567803576572558--BasicType,1156780357657255866329--int
115678035765--FormalParameter,11567803576597367--arr
1156780--MethodDeclaration,11567801114--FormalParameter
11567801114--FormalParameter,1156780111433013--BasicType
1156780111433013--BasicType,115678011143301396814--int
11567801114--FormalParameter,1156780111424091--N
1156780--MethodDeclaration,115678094137--LocalVariableDeclaration
115678094137--LocalVariableDeclaration,11567809413725286--BasicType
11567809413725286--BasicType,11567809413725286313--int
115678094137--LocalVariableDeclaration,11567809413765592--VariableDeclarator
11567809413765592--VariableDeclarator,1156780941376559282816--res
11567809413765592--VariableDeclarator,115678094137655927647--Literal
115678094137655927647--Literal,11567809413765592764742975--0
1156780--MethodDeclaration,115678067928--ForStatement
115678067928--ForStatement,11567806792830706--ForControl
11567806792830706--ForControl,1156780679283070614739--VariableDeclaration
1156780679283070614739--VariableDeclaration,115678067928307061473917411--BasicType
115678067928307061473917411--BasicType,11567806792830706147391741187623--int
1156780679283070614739--VariableDeclaration,115678067928307061473964445--VariableDeclarator
115678067928307061473964445--VariableDeclarator,1156780679283070614739644452137--i
115678067928307061473964445--VariableDeclarator,11567806792830706147396444597840--Literal
11567806792830706147396444597840--Literal,1156780679283070614739644459784079476--0
11567806792830706--ForControl,1156780679283070684179--BinaryOperation
1156780679283070684179--BinaryOperation,115678067928307068417965179--<
1156780679283070684179--BinaryOperation,115678067928307068417984026--MemberReference
115678067928307068417984026--MemberReference,11567806792830706841798402687126--i
1156780679283070684179--BinaryOperation,115678067928307068417934--BinaryOperation
115678067928307068417934--BinaryOperation,11567806792830706841793451241---
115678067928307068417934--BinaryOperation,1156780679283070684179342171--MemberReference
1156780679283070684179342171--MemberReference,115678067928307068417934217135010--N
115678067928307068417934--BinaryOperation,1156780679283070684179346696--Literal
1156780679283070684179346696--Literal,115678067928307068417934669643162--1
11567806792830706--ForControl,115678067928307061768--MemberReference
115678067928307061768--MemberReference,11567806792830706176814936--++
115678067928307061768--MemberReference,11567806792830706176843829--i
115678067928--ForStatement,11567806792866586--StatementExpression
11567806792866586--StatementExpression,1156780679286658688057--Assignment
1156780679286658688057--Assignment,115678067928665868805773106--MemberReference
115678067928665868805773106--MemberReference,11567806792866586880577310655375--res
1156780679286658688057--Assignment,115678067928665868805728115--BinaryOperation
115678067928665868805728115--BinaryOperation,11567806792866586880572811515295--^
115678067928665868805728115--BinaryOperation,115678067928665868805728115385--BinaryOperation
115678067928665868805728115385--BinaryOperation,11567806792866586880572811538545092--^
115678067928665868805728115385--BinaryOperation,11567806792866586880572811538559667--MemberReference
11567806792866586880572811538559667--MemberReference,115678067928665868805728115385596672095--res
115678067928665868805728115385--BinaryOperation,11567806792866586880572811538555815--BinaryOperation
11567806792866586880572811538555815--BinaryOperation,1156780679286658688057281153855581525197--+
11567806792866586880572811538555815--BinaryOperation,1156780679286658688057281153855581588735--MemberReference
1156780679286658688057281153855581588735--MemberReference,115678067928665868805728115385558158873539913--i
11567806792866586880572811538555815--BinaryOperation,1156780679286658688057281153855581513990--Literal
1156780679286658688057281153855581513990--Literal,115678067928665868805728115385558151399047792--1
115678067928665868805728115--BinaryOperation,11567806792866586880572811597319--MemberReference
11567806792866586880572811597319--MemberReference,1156780679286658688057281159731913836--ArraySelector
1156780679286658688057281159731913836--ArraySelector,115678067928665868805728115973191383614605--MemberReference
115678067928665868805728115973191383614605--MemberReference,11567806792866586880572811597319138361460532131--i
11567806792866586880572811597319--MemberReference,1156780679286658688057281159731923032--arr
1156780679286658688057--Assignment,115678067928665868805784144--=
1156780--MethodDeclaration,115678077503--StatementExpression
115678077503--StatementExpression,11567807750347198--Assignment
11567807750347198--Assignment,1156780775034719869101--MemberReference
1156780775034719869101--MemberReference,115678077503471986910185482--res
11567807750347198--Assignment,1156780775034719814680--BinaryOperation
1156780775034719814680--BinaryOperation,115678077503471981468051689--^
1156780775034719814680--BinaryOperation,115678077503471981468013280--MemberReference
115678077503471981468013280--MemberReference,11567807750347198146801328041379--res
1156780775034719814680--BinaryOperation,115678077503471981468033684--MemberReference
