1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1161374--Student
11--ClassDeclaration,1137145--FieldDeclaration
1137145--FieldDeclaration,113714598895--set
113714598895--set,11371459889514431--public
1137145--FieldDeclaration,113714544217--BasicType
113714544217--BasicType,11371454421712524--int
1137145--FieldDeclaration,113714520100--VariableDeclarator
113714520100--VariableDeclarator,11371452010077054--roll_no
11--ClassDeclaration,1149555--FieldDeclaration
1149555--FieldDeclaration,114955546169--set
114955546169--set,11495554616918621--public
1149555--FieldDeclaration,114955588016--ReferenceType
114955588016--ReferenceType,11495558801670892--String
1149555--FieldDeclaration,114955577427--VariableDeclarator
114955577427--VariableDeclarator,11495557742714026--name
11--ClassDeclaration,1165973--ConstructorDeclaration
1165973--ConstructorDeclaration,116597396471--Student
1165973--ConstructorDeclaration,116597366557--FormalParameter
116597366557--FormalParameter,11659736655728326--BasicType
11659736655728326--BasicType,1165973665572832677476--int
116597366557--FormalParameter,11659736655738669--roll_no
1165973--ConstructorDeclaration,116597312909--FormalParameter
116597312909--FormalParameter,11659731290941893--ReferenceType
11659731290941893--ReferenceType,1165973129094189397858--String
116597312909--FormalParameter,11659731290995065--name
1165973--ConstructorDeclaration,116597375842--StatementExpression
116597375842--StatementExpression,11659737584271667--Assignment
11659737584271667--Assignment,116597375842716673239--This
116597375842716673239--This,11659737584271667323928212--MemberReference
11659737584271667323928212--MemberReference,1165973758427166732392821262562--roll_no
11659737584271667--Assignment,1165973758427166781177--MemberReference
1165973758427166781177--MemberReference,116597375842716678117712376--roll_no
11659737584271667--Assignment,1165973758427166765729--=
1165973--ConstructorDeclaration,116597383944--StatementExpression
116597383944--StatementExpression,11659738394410088--Assignment
11659738394410088--Assignment,1165973839441008863630--This
1165973839441008863630--This,116597383944100886363025355--MemberReference
116597383944100886363025355--MemberReference,11659738394410088636302535520781--name
11659738394410088--Assignment,1165973839441008872850--MemberReference
1165973839441008872850--MemberReference,116597383944100887285075697--name
11659738394410088--Assignment,1165973839441008820145--=
1--CompilationUnit,12--ClassDeclaration
12--ClassDeclaration,1240288--set
1240288--set,124028810814--public
12--ClassDeclaration,128528--ON_6
12--ClassDeclaration,1279098--MethodDeclaration
1279098--MethodDeclaration,127909841616--set
127909841616--set,12790984161679299--public
127909841616--set,12790984161610296--static
1279098--MethodDeclaration,127909897580--main
1279098--MethodDeclaration,127909813171--FormalParameter
127909813171--FormalParameter,12790981317118979--ReferenceType
12790981317118979--ReferenceType,1279098131711897954165--String
127909813171--FormalParameter,12790981317124500--args
1279098--MethodDeclaration,127909887445--LocalVariableDeclaration
127909887445--LocalVariableDeclaration,12790988744587380--ReferenceType
12790988744587380--ReferenceType,1279098874458738083038--Student
127909887445--LocalVariableDeclaration,12790988744548320--VariableDeclarator
12790988744548320--VariableDeclarator,1279098874454832054095--arr
1279098--MethodDeclaration,127909890951--StatementExpression
127909890951--StatementExpression,12790989095134122--Assignment
12790989095134122--Assignment,1279098909513412263252--MemberReference
1279098909513412263252--MemberReference,12790989095134122632523030--arr
12790989095134122--Assignment,1279098909513412259870--ArrayCreator
1279098909513412259870--ArrayCreator,127909890951341225987021071--ReferenceType
127909890951341225987021071--ReferenceType,12790989095134122598702107112168--Student
1279098909513412259870--ArrayCreator,127909890951341225987024488--Literal
127909890951341225987024488--Literal,12790989095134122598702448855381--5
12790989095134122--Assignment,1279098909513412245357--=
1279098--MethodDeclaration,127909868536--StatementExpression
127909868536--StatementExpression,12790986853656041--Assignment
12790986853656041--Assignment,1279098685365604163249--MemberReference
