1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1143557--ON_159
11--ClassDeclaration,1183876--MethodDeclaration
1183876--MethodDeclaration,118387651985--BasicType
118387651985--BasicType,11838765198526334--boolean
1183876--MethodDeclaration,118387652853--areConsecutive
1183876--MethodDeclaration,118387624778--FormalParameter
118387624778--FormalParameter,1183876247789255--BasicType
1183876247789255--BasicType,118387624778925533728--int
118387624778--FormalParameter,11838762477835595--arr
1183876--MethodDeclaration,118387671772--FormalParameter
118387671772--FormalParameter,1183876717724102--BasicType
1183876717724102--BasicType,118387671772410213534--int
118387671772--FormalParameter,11838767177270714--n
1183876--MethodDeclaration,118387695415--IfStatement
118387695415--IfStatement,11838769541572565--BinaryOperation
11838769541572565--BinaryOperation,1183876954157256577507--<
11838769541572565--BinaryOperation,1183876954157256522461--MemberReference
1183876954157256522461--MemberReference,11838769541572565224615510--n
11838769541572565--BinaryOperation,1183876954157256512416--Literal
1183876954157256512416--Literal,118387695415725651241631960--1
118387695415--IfStatement,11838769541535346--ReturnStatement
11838769541535346--ReturnStatement,1183876954153534640150--Literal
1183876954153534640150--Literal,118387695415353464015063712--false
1183876--MethodDeclaration,118387651689--LocalVariableDeclaration
118387651689--LocalVariableDeclaration,11838765168971682--BasicType
11838765168971682--BasicType,1183876516897168259320--int
118387651689--LocalVariableDeclaration,11838765168988661--VariableDeclarator
11838765168988661--VariableDeclarator,1183876516898866183534--min
11838765168988661--VariableDeclarator,1183876516898866125289--MethodInvocation
1183876516898866125289--MethodInvocation,118387651689886612528965831--MemberReference
118387651689886612528965831--MemberReference,1183876516898866125289658311475--arr
1183876516898866125289--MethodInvocation,118387651689886612528986114--MemberReference
118387651689886612528986114--MemberReference,11838765168988661252898611496856--n
1183876516898866125289--MethodInvocation,118387651689886612528951195--getMin
1183876--MethodDeclaration,118387640106--LocalVariableDeclaration
118387640106--LocalVariableDeclaration,11838764010673392--BasicType
11838764010673392--BasicType,1183876401067339256878--int
118387640106--LocalVariableDeclaration,11838764010627710--VariableDeclarator
11838764010627710--VariableDeclarator,1183876401062771080740--max
11838764010627710--VariableDeclarator,1183876401062771028214--MethodInvocation
1183876401062771028214--MethodInvocation,118387640106277102821466241--MemberReference
118387640106277102821466241--MemberReference,11838764010627710282146624181335--arr
1183876401062771028214--MethodInvocation,118387640106277102821477836--MemberReference
118387640106277102821477836--MemberReference,11838764010627710282147783635644--n
1183876401062771028214--MethodInvocation,118387640106277102821439952--getMax
1183876--MethodDeclaration,118387673822--IfStatement
118387673822--IfStatement,11838767382269773--BinaryOperation
11838767382269773--BinaryOperation,118387673822697731403--==
11838767382269773--BinaryOperation,1183876738226977315736--BinaryOperation
1183876738226977315736--BinaryOperation,11838767382269773157365588--+
1183876738226977315736--BinaryOperation,118387673822697731573646972--BinaryOperation
118387673822697731573646972--BinaryOperation,11838767382269773157364697236584---
118387673822697731573646972--BinaryOperation,11838767382269773157364697240752--MemberReference
11838767382269773157364697240752--MemberReference,1183876738226977315736469724075235700--max
118387673822697731573646972--BinaryOperation,11838767382269773157364697215922--MemberReference
11838767382269773157364697215922--MemberReference,1183876738226977315736469721592254969--min
1183876738226977315736--BinaryOperation,118387673822697731573660031--Literal
118387673822697731573660031--Literal,11838767382269773157366003193145--1
11838767382269773--BinaryOperation,1183876738226977361578--MemberReference
1183876738226977361578--MemberReference,118387673822697736157881018--n
118387673822--IfStatement,11838767382225598--BlockStatement
11838767382225598--BlockStatement,1183876738222559842916--LocalVariableDeclaration
1183876738222559842916--LocalVariableDeclaration,118387673822255984291669688--BasicType
118387673822255984291669688--BasicType,11838767382225598429166968821976--int
1183876738222559842916--LocalVariableDeclaration,118387673822255984291693924--VariableDeclarator
118387673822255984291693924--VariableDeclarator,11838767382225598429169392465512--i
11838767382225598--BlockStatement,1183876738222559815136--ForStatement
1183876738222559815136--ForStatement,118387673822255981513646830--ForControl
118387673822255981513646830--ForControl,11838767382225598151364683040679--Assignment
11838767382225598151364683040679--Assignment,1183876738222559815136468304067999555--MemberReference
1183876738222559815136468304067999555--MemberReference,118387673822255981513646830406799955581795--i
11838767382225598151364683040679--Assignment,1183876738222559815136468304067974052--Literal
1183876738222559815136468304067974052--Literal,118387673822255981513646830406797405270097--0
11838767382225598151364683040679--Assignment,1183876738222559815136468304067962374--=
118387673822255981513646830--ForControl,11838767382225598151364683083470--BinaryOperation
11838767382225598151364683083470--BinaryOperation,1183876738222559815136468308347049994--<
11838767382225598151364683083470--BinaryOperation,1183876738222559815136468308347098665--MemberReference
1183876738222559815136468308347098665--MemberReference,118387673822255981513646830834709866563123--i
11838767382225598151364683083470--BinaryOperation,118387673822255981513646830834709862--MemberReference
118387673822255981513646830834709862--MemberReference,11838767382225598151364683083470986263732--n
118387673822255981513646830--ForControl,11838767382225598151364683018916--MemberReference
11838767382225598151364683018916--MemberReference,1183876738222559815136468301891611216--++
11838767382225598151364683018916--MemberReference,1183876738222559815136468301891630784--i
1183876738222559815136--ForStatement,118387673822255981513637478--BlockStatement
118387673822255981513637478--BlockStatement,11838767382225598151363747811331--LocalVariableDeclaration
11838767382225598151363747811331--LocalVariableDeclaration,1183876738222559815136374781133114952--BasicType
1183876738222559815136374781133114952--BasicType,118387673822255981513637478113311495254784--int
11838767382225598151363747811331--LocalVariableDeclaration,1183876738222559815136374781133123813--VariableDeclarator
1183876738222559815136374781133123813--VariableDeclarator,118387673822255981513637478113312381320983--j
118387673822255981513637478--BlockStatement,11838767382225598151363747873880--IfStatement
11838767382225598151363747873880--IfStatement,1183876738222559815136374787388099658--BinaryOperation
1183876738222559815136374787388099658--BinaryOperation,118387673822255981513637478738809965827132--<
1183876738222559815136374787388099658--BinaryOperation,118387673822255981513637478738809965871513--MemberReference
118387673822255981513637478738809965871513--MemberReference,11838767382225598151363747873880996587151338851--ArraySelector
11838767382225598151363747873880996587151338851--ArraySelector,1183876738222559815136374787388099658715133885139302--MemberReference
1183876738222559815136374787388099658715133885139302--MemberReference,118387673822255981513637478738809965871513388513930296408--i
118387673822255981513637478738809965871513--MemberReference,11838767382225598151363747873880996587151361966--arr
1183876738222559815136374787388099658--BinaryOperation,118387673822255981513637478738809965851084--Literal
118387673822255981513637478738809965851084--Literal,11838767382225598151363747873880996585108449228--0
11838767382225598151363747873880--IfStatement,1183876738222559815136374787388055212--StatementExpression
1183876738222559815136374787388055212--StatementExpression,118387673822255981513637478738805521292556--Assignment
118387673822255981513637478738805521292556--Assignment,1183876738222559815136374787388055212925566013--MemberReference
1183876738222559815136374787388055212925566013--MemberReference,118387673822255981513637478738805521292556601336801--j
118387673822255981513637478738805521292556--Assignment,11838767382225598151363747873880552129255681876--BinaryOperation
11838767382225598151363747873880552129255681876--BinaryOperation,1183876738222559815136374787388055212925568187669789---
11838767382225598151363747873880552129255681876--BinaryOperation,1183876738222559815136374787388055212925568187689325--MemberReference
1183876738222559815136374787388055212925568187689325--MemberReference,118387673822255981513637478738805521292556818768932593272---
1183876738222559815136374787388055212925568187689325--MemberReference,118387673822255981513637478738805521292556818768932581825--ArraySelector
118387673822255981513637478738805521292556818768932581825--ArraySelector,11838767382225598151363747873880552129255681876893258182528368--MemberReference
11838767382225598151363747873880552129255681876893258182528368--MemberReference,1183876738222559815136374787388055212925568187689325818252836863725--i
1183876738222559815136374787388055212925568187689325--MemberReference,118387673822255981513637478738805521292556818768932583065--arr
11838767382225598151363747873880552129255681876--BinaryOperation,1183876738222559815136374787388055212925568187668303--MemberReference
1183876738222559815136374787388055212925568187668303--MemberReference,118387673822255981513637478738805521292556818766830394106--min
118387673822255981513637478738805521292556--Assignment,11838767382225598151363747873880552129255691387--=
11838767382225598151363747873880--IfStatement,1183876738222559815136374787388037201--StatementExpression
1183876738222559815136374787388037201--StatementExpression,118387673822255981513637478738803720132468--Assignment
118387673822255981513637478738803720132468--Assignment,11838767382225598151363747873880372013246845257--MemberReference
11838767382225598151363747873880372013246845257--MemberReference,1183876738222559815136374787388037201324684525732462--j
118387673822255981513637478738803720132468--Assignment,11838767382225598151363747873880372013246823907--BinaryOperation
11838767382225598151363747873880372013246823907--BinaryOperation,1183876738222559815136374787388037201324682390776908---
11838767382225598151363747873880372013246823907--BinaryOperation,118387673822255981513637478738803720132468239074909--MemberReference
118387673822255981513637478738803720132468239074909--MemberReference,11838767382225598151363747873880372013246823907490955180--ArraySelector
11838767382225598151363747873880372013246823907490955180--ArraySelector,1183876738222559815136374787388037201324682390749095518029736--MemberReference
1183876738222559815136374787388037201324682390749095518029736--MemberReference,118387673822255981513637478738803720132468239074909551802973660173--i
118387673822255981513637478738803720132468239074909--MemberReference,11838767382225598151363747873880372013246823907490947530--arr
11838767382225598151363747873880372013246823907--BinaryOperation,1183876738222559815136374787388037201324682390752726--MemberReference
1183876738222559815136374787388037201324682390752726--MemberReference,118387673822255981513637478738803720132468239075272625986--min
118387673822255981513637478738803720132468--Assignment,11838767382225598151363747873880372013246837368--=
118387673822255981513637478--BlockStatement,11838767382225598151363747827088--IfStatement
11838767382225598151363747827088--IfStatement,1183876738222559815136374782708855748--BinaryOperation
1183876738222559815136374782708855748--BinaryOperation,118387673822255981513637478270885574869231-->
1183876738222559815136374782708855748--BinaryOperation,118387673822255981513637478270885574831886--MemberReference
118387673822255981513637478270885574831886--MemberReference,1183876738222559815136374782708855748318861590--ArraySelector
1183876738222559815136374782708855748318861590--ArraySelector,118387673822255981513637478270885574831886159067803--MemberReference
118387673822255981513637478270885574831886159067803--MemberReference,11838767382225598151363747827088557483188615906780336594--j
118387673822255981513637478270885574831886--MemberReference,11838767382225598151363747827088557483188638001--arr
1183876738222559815136374782708855748--BinaryOperation,118387673822255981513637478270885574870383--Literal
118387673822255981513637478270885574870383--Literal,11838767382225598151363747827088557487038354990--0
11838767382225598151363747827088--IfStatement,1183876738222559815136374782708868536--StatementExpression
1183876738222559815136374782708868536--StatementExpression,118387673822255981513637478270886853697578--Assignment
118387673822255981513637478270886853697578--Assignment,11838767382225598151363747827088685369757859911--MemberReference
11838767382225598151363747827088685369757859911--MemberReference,1183876738222559815136374782708868536975785991175037--ArraySelector
1183876738222559815136374782708868536975785991175037--ArraySelector,118387673822255981513637478270886853697578599117503756230--MemberReference
118387673822255981513637478270886853697578599117503756230--MemberReference,11838767382225598151363747827088685369757859911750375623040042--j
11838767382225598151363747827088685369757859911--MemberReference,1183876738222559815136374782708868536975785991158521--arr
118387673822255981513637478270886853697578--Assignment,11838767382225598151363747827088685369757817989--MemberReference
11838767382225598151363747827088685369757817989--MemberReference,1183876738222559815136374782708868536975781798958468---
11838767382225598151363747827088685369757817989--MemberReference,1183876738222559815136374782708868536975781798954195--ArraySelector
1183876738222559815136374782708868536975781798954195--ArraySelector,118387673822255981513637478270886853697578179895419523881--MemberReference
118387673822255981513637478270886853697578179895419523881--MemberReference,1183876738222559815136374782708868536975781798954195238815770--j
11838767382225598151363747827088685369757817989--MemberReference,1183876738222559815136374782708868536975781798941598--arr
118387673822255981513637478270886853697578--Assignment,11838767382225598151363747827088685369757818192--=
11838767382225598151363747827088--IfStatement,1183876738222559815136374782708865521--ReturnStatement
1183876738222559815136374782708865521--ReturnStatement,118387673822255981513637478270886552175310--Literal
118387673822255981513637478270886552175310--Literal,11838767382225598151363747827088655217531027589--false
11838767382225598--BlockStatement,1183876738222559812063--ReturnStatement
1183876738222559812063--ReturnStatement,118387673822255981206332965--Literal
118387673822255981206332965--Literal,11838767382225598120633296592578--true
1183876--MethodDeclaration,118387620056--ReturnStatement
118387620056--ReturnStatement,1183876200569154--Literal
1183876200569154--Literal,118387620056915454418--false
11--ClassDeclaration,1118667--MethodDeclaration
1118667--MethodDeclaration,111866713865--BasicType
111866713865--BasicType,11186671386550826--int
1118667--MethodDeclaration,11186677943--getMin
1118667--MethodDeclaration,111866754558--FormalParameter
111866754558--FormalParameter,11186675455816735--BasicType
11186675455816735--BasicType,1118667545581673534072--int
111866754558--FormalParameter,11186675455887947--arr
1118667--MethodDeclaration,111866797060--FormalParameter
111866797060--FormalParameter,11186679706010350--BasicType
11186679706010350--BasicType,1118667970601035057322--int
111866797060--FormalParameter,1118667970607966--n
1118667--MethodDeclaration,111866727786--LocalVariableDeclaration
111866727786--LocalVariableDeclaration,11186672778649376--BasicType
11186672778649376--BasicType,1118667277864937616668--int
111866727786--LocalVariableDeclaration,11186672778631505--VariableDeclarator
11186672778631505--VariableDeclarator,1118667277863150522015--min
11186672778631505--VariableDeclarator,1118667277863150556919--MemberReference
1118667277863150556919--MemberReference,111866727786315055691993200--ArraySelector
111866727786315055691993200--ArraySelector,11186672778631505569199320017436--Literal
11186672778631505569199320017436--Literal,1118667277863150556919932001743637656--0
1118667277863150556919--MemberReference,111866727786315055691989753--arr
1118667--MethodDeclaration,111866735431--ForStatement
111866735431--ForStatement,11186673543174407--ForControl
11186673543174407--ForControl,1118667354317440753388--VariableDeclaration
1118667354317440753388--VariableDeclaration,111866735431744075338863398--BasicType
111866735431744075338863398--BasicType,11186673543174407533886339828041--int
1118667354317440753388--VariableDeclaration,111866735431744075338889085--VariableDeclarator
111866735431744075338889085--VariableDeclarator,11186673543174407533888908542751--i
111866735431744075338889085--VariableDeclarator,11186673543174407533888908566692--Literal
11186673543174407533888908566692--Literal,1118667354317440753388890856669264995--1
11186673543174407--ForControl,1118667354317440760546--BinaryOperation
1118667354317440760546--BinaryOperation,111866735431744076054666171--<
1118667354317440760546--BinaryOperation,111866735431744076054628262--MemberReference
111866735431744076054628262--MemberReference,11186673543174407605462826298452--i
1118667354317440760546--BinaryOperation,111866735431744076054628436--MemberReference
111866735431744076054628436--MemberReference,11186673543174407605462843615337--n
11186673543174407--ForControl,111866735431744073430--MemberReference
111866735431744073430--MemberReference,11186673543174407343024015--++
111866735431744073430--MemberReference,11186673543174407343070658--i
111866735431--ForStatement,11186673543173882--BlockStatement
11186673543173882--BlockStatement,1118667354317388293374--IfStatement
1118667354317388293374--IfStatement,111866735431738829337445977--BinaryOperation
111866735431738829337445977--BinaryOperation,11186673543173882933744597729115--<
111866735431738829337445977--BinaryOperation,11186673543173882933744597731835--MemberReference
11186673543173882933744597731835--MemberReference,1118667354317388293374459773183577937--ArraySelector
