1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1121406--ON_78
11--ClassDeclaration,1162809--MethodDeclaration
1162809--MethodDeclaration,116280988866--set
116280988866--set,1162809888668285--public
116280988866--set,1162809888665273--static
1162809--MethodDeclaration,116280918819--main
1162809--MethodDeclaration,116280969956--FormalParameter
116280969956--FormalParameter,11628096995686374--ReferenceType
11628096995686374--ReferenceType,1162809699568637499369--String
116280969956--FormalParameter,11628096995628768--args
1162809--MethodDeclaration,116280995137--LocalVariableDeclaration
116280995137--LocalVariableDeclaration,11628099513743153--BasicType
11628099513743153--BasicType,1162809951374315318310--int
116280995137--LocalVariableDeclaration,11628099513722333--VariableDeclarator
11628099513722333--VariableDeclarator,1162809951372233366843--arr
11628099513722333--VariableDeclarator,1162809951372233359451--ArrayInitializer
1162809951372233359451--ArrayInitializer,116280995137223335945188411--Literal
116280995137223335945188411--Literal,11628099513722333594518841139148--12
1162809951372233359451--ArrayInitializer,116280995137223335945182496--Literal
116280995137223335945182496--Literal,11628099513722333594518249662372--13
1162809951372233359451--ArrayInitializer,11628099513722333594512261--Literal
11628099513722333594512261--Literal,1162809951372233359451226126618--1
1162809951372233359451--ArrayInitializer,1162809951372233359451153--Literal
1162809951372233359451153--Literal,11628099513722333594511537884--10
1162809951372233359451--ArrayInitializer,116280995137223335945181688--Literal
116280995137223335945181688--Literal,11628099513722333594518168878153--34
1162809951372233359451--ArrayInitializer,11628099513722333594518212--Literal
11628099513722333594518212--Literal,1162809951372233359451821265677--1
1162809--MethodDeclaration,116280978430--LocalVariableDeclaration
116280978430--LocalVariableDeclaration,11628097843088788--BasicType
11628097843088788--BasicType,1162809784308878839297--int
116280978430--LocalVariableDeclaration,1162809784308570--VariableDeclarator
1162809784308570--VariableDeclarator,116280978430857034145--n
1162809784308570--VariableDeclarator,116280978430857027267--MemberReference
116280978430857027267--MemberReference,11628097843085702726748030--arr
116280978430857027267--MemberReference,11628097843085702726751276--length
1162809--MethodDeclaration,116280938916--LocalVariableDeclaration
116280938916--LocalVariableDeclaration,11628093891666357--BasicType
11628093891666357--BasicType,1162809389166635724740--int
116280938916--LocalVariableDeclaration,11628093891674976--VariableDeclarator
11628093891674976--VariableDeclarator,116280938916749764398--smallest
11628093891674976--VariableDeclarator,1162809389167497663932--MemberReference
1162809389167497663932--MemberReference,116280938916749766393239210--Integer
1162809389167497663932--MemberReference,11628093891674976639325161--MAX_VALUE
1162809--MethodDeclaration,116280997962--ForStatement
116280997962--ForStatement,11628099796258007--ForControl
11628099796258007--ForControl,1162809979625800781318--VariableDeclaration
1162809979625800781318--VariableDeclaration,116280997962580078131888664--BasicType
116280997962580078131888664--BasicType,11628099796258007813188866417688--int
1162809979625800781318--VariableDeclaration,116280997962580078131895396--VariableDeclarator
116280997962580078131895396--VariableDeclarator,11628099796258007813189539672314--i
116280997962580078131895396--VariableDeclarator,11628099796258007813189539627976--Literal
11628099796258007813189539627976--Literal,1162809979625800781318953962797680854--0
11628099796258007--ForControl,1162809979625800720129--BinaryOperation
1162809979625800720129--BinaryOperation,116280997962580072012946133--<
1162809979625800720129--BinaryOperation,116280997962580072012972603--MemberReference
116280997962580072012972603--MemberReference,11628099796258007201297260352988--i
1162809979625800720129--BinaryOperation,116280997962580072012929927--MemberReference
116280997962580072012929927--MemberReference,11628099796258007201292992775635--n
11628099796258007--ForControl,116280997962580071221--MemberReference
116280997962580071221--MemberReference,11628099796258007122179388--++
116280997962580071221--MemberReference,11628099796258007122123958--i
116280997962--ForStatement,11628099796225628--BlockStatement
