1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,114734--ON_119
11--ClassDeclaration,1129537--MethodDeclaration
1129537--MethodDeclaration,112953736326--set
112953736326--set,11295373632628466--static
1129537--MethodDeclaration,112953724563--BasicType
112953724563--BasicType,1129537245637940--int
1129537--MethodDeclaration,112953712970--findElement
1129537--MethodDeclaration,112953752395--FormalParameter
112953752395--FormalParameter,11295375239590168--BasicType
11295375239590168--BasicType,1129537523959016850329--int
112953752395--FormalParameter,1129537523952667--arr
1129537--MethodDeclaration,112953742319--FormalParameter
112953742319--FormalParameter,11295374231997601--BasicType
11295374231997601--BasicType,1129537423199760194123--int
112953742319--FormalParameter,11295374231934212--n
1129537--MethodDeclaration,112953726190--FormalParameter
112953726190--FormalParameter,11295372619067213--BasicType
11295372619067213--BasicType,1129537261906721394298--int
112953726190--FormalParameter,1129537261903806--key
1129537--MethodDeclaration,11295372376--ForStatement
11295372376--ForStatement,1129537237618669--ForControl
1129537237618669--ForControl,112953723761866969167--VariableDeclaration
112953723761866969167--VariableDeclaration,11295372376186696916785675--BasicType
11295372376186696916785675--BasicType,1129537237618669691678567592919--int
112953723761866969167--VariableDeclaration,11295372376186696916777517--VariableDeclarator
11295372376186696916777517--VariableDeclarator,112953723761866969167775179462--i
11295372376186696916777517--VariableDeclarator,1129537237618669691677751761889--Literal
1129537237618669691677751761889--Literal,112953723761866969167775176188924670--0
1129537237618669--ForControl,112953723761866985652--BinaryOperation
112953723761866985652--BinaryOperation,11295372376186698565211355--<
112953723761866985652--BinaryOperation,11295372376186698565277378--MemberReference
11295372376186698565277378--MemberReference,1129537237618669856527737836371--i
112953723761866985652--BinaryOperation,11295372376186698565210476--MemberReference
11295372376186698565210476--MemberReference,1129537237618669856521047616753--n
1129537237618669--ForControl,112953723761866986311--MemberReference
112953723761866986311--MemberReference,11295372376186698631169055--++
112953723761866986311--MemberReference,1129537237618669863115614--i
11295372376--ForStatement,1129537237669522--IfStatement
1129537237669522--IfStatement,11295372376695227210--BinaryOperation
11295372376695227210--BinaryOperation,1129537237669522721045356--==
11295372376695227210--BinaryOperation,112953723766952272101820--MemberReference
112953723766952272101820--MemberReference,11295372376695227210182026436--ArraySelector
11295372376695227210182026436--ArraySelector,1129537237669522721018202643674974--MemberReference
1129537237669522721018202643674974--MemberReference,112953723766952272101820264367497493343--i
112953723766952272101820--MemberReference,11295372376695227210182098712--arr
11295372376695227210--BinaryOperation,1129537237669522721016142--MemberReference
1129537237669522721016142--MemberReference,112953723766952272101614218769--key
1129537237669522--IfStatement,112953723766952274538--ReturnStatement
112953723766952274538--ReturnStatement,11295372376695227453877015--MemberReference
11295372376695227453877015--MemberReference,1129537237669522745387701541243--i
1129537--MethodDeclaration,112953794077--ReturnStatement
112953794077--ReturnStatement,11295379407726025--Literal
11295379407726025--Literal,1129537940772602596094---
11295379407726025--Literal,1129537940772602525605--1
11--ClassDeclaration,1125013--MethodDeclaration
1125013--MethodDeclaration,112501319327--set
112501319327--set,11250131932783008--public
112501319327--set,11250131932736870--static
1125013--MethodDeclaration,112501369137--main
1125013--MethodDeclaration,1125013826--FormalParameter
1125013826--FormalParameter,112501382657536--ReferenceType
112501382657536--ReferenceType,11250138265753693482--String
1125013826--FormalParameter,112501382699582--args
1125013--MethodDeclaration,112501347810--LocalVariableDeclaration
112501347810--LocalVariableDeclaration,11250134781013412--BasicType
11250134781013412--BasicType,1125013478101341269013--int
112501347810--LocalVariableDeclaration,11250134781063632--VariableDeclarator
11250134781063632--VariableDeclarator,1125013478106363228944--arr
11250134781063632--VariableDeclarator,1125013478106363210955--ArrayInitializer
1125013478106363210955--ArrayInitializer,112501347810636321095595880--Literal
112501347810636321095595880--Literal,1125013478106363210955958804675--12
1125013478106363210955--ArrayInitializer,112501347810636321095557707--Literal
112501347810636321095557707--Literal,11250134781063632109555770749985--34
1125013478106363210955--ArrayInitializer,112501347810636321095520694--Literal
112501347810636321095520694--Literal,11250134781063632109552069440001--10
1125013478106363210955--ArrayInitializer,112501347810636321095573462--Literal
112501347810636321095573462--Literal,11250134781063632109557346234754--6
1125013478106363210955--ArrayInitializer,112501347810636321095580366--Literal
112501347810636321095580366--Literal,11250134781063632109558036671916--40
1125013--MethodDeclaration,112501354218--LocalVariableDeclaration
112501354218--LocalVariableDeclaration,11250135421869141--BasicType
11250135421869141--BasicType,11250135421869141202--int
112501354218--LocalVariableDeclaration,11250135421885892--VariableDeclarator
11250135421885892--VariableDeclarator,1125013542188589226543--n
11250135421885892--VariableDeclarator,112501354218858929853--MemberReference
112501354218858929853--MemberReference,1125013542188589298533543--arr
112501354218858929853--MemberReference,1125013542188589298534533--length
1125013--MethodDeclaration,112501347880--LocalVariableDeclaration
112501347880--LocalVariableDeclaration,11250134788084285--BasicType
11250134788084285--BasicType,112501347880842855700--int
112501347880--LocalVariableDeclaration,11250134788047304--VariableDeclarator
11250134788047304--VariableDeclarator,1125013478804730490021--key
11250134788047304--VariableDeclarator,1125013478804730477595--Literal
1125013478804730477595--Literal,112501347880473047759590440--40
1125013--MethodDeclaration,112501330725--LocalVariableDeclaration
112501330725--LocalVariableDeclaration,11250133072555270--BasicType
11250133072555270--BasicType,1125013307255527020096--int
112501330725--LocalVariableDeclaration,11250133072554691--VariableDeclarator
11250133072554691--VariableDeclarator,1125013307255469111992--position
11250133072554691--VariableDeclarator,1125013307255469140227--MethodInvocation
1125013307255469140227--MethodInvocation,112501330725546914022721033--MemberReference
112501330725546914022721033--MemberReference,11250133072554691402272103328449--arr
1125013307255469140227--MethodInvocation,112501330725546914022796540--MemberReference
112501330725546914022796540--MemberReference,1125013307255469140227965409097--n
1125013307255469140227--MethodInvocation,112501330725546914022719006--MemberReference
112501330725546914022719006--MemberReference,11250133072554691402271900640259--key
1125013307255469140227--MethodInvocation,112501330725546914022717225--findElement
1125013--MethodDeclaration,112501384821--IfStatement
112501384821--IfStatement,11250138482142661--BinaryOperation
11250138482142661--BinaryOperation,1125013848214266123655--==
11250138482142661--BinaryOperation,1125013848214266159162--MemberReference
1125013848214266159162--MemberReference,112501384821426615916262465--position
11250138482142661--BinaryOperation,112501384821426611813--Literal
112501384821426611813--Literal,11250138482142661181396521---
112501384821426611813--Literal,11250138482142661181316442--1
112501384821--IfStatement,11250138482136097--StatementExpression
11250138482136097--StatementExpression,1125013848213609737787--MethodInvocation
1125013848213609737787--MethodInvocation,112501384821360973778765955--System.out
1125013848213609737787--MethodInvocation,112501384821360973778769428--Literal
112501384821360973778769428--Literal,11250138482136097377876942879923--"Element not found"
1125013848213609737787--MethodInvocation,112501384821360973778770759--println
112501384821--IfStatement,1125013848211043--StatementExpression
1125013848211043--StatementExpression,112501384821104316875--MethodInvocation
112501384821104316875--MethodInvocation,11250138482110431687522718--System.out
112501384821104316875--MethodInvocation,11250138482110431687569907--BinaryOperation
11250138482110431687569907--BinaryOperation,1125013848211043168756990747418--+
11250138482110431687569907--BinaryOperation,112501384821104316875699075898--Literal
112501384821104316875699075898--Literal,11250138482110431687569907589853436--"Element Found at Position: "
11250138482110431687569907--BinaryOperation,1125013848211043168756990760947--BinaryOperation
1125013848211043168756990760947--BinaryOperation,112501384821104316875699076094792922--+
1125013848211043168756990760947--BinaryOperation,112501384821104316875699076094714972--MemberReference
