1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1183923--set
1183923--set,118392362253--public
11--ClassDeclaration,1136543--ON_7
11--ClassDeclaration,116885--MethodDeclaration
116885--MethodDeclaration,11688568368--set
11688568368--set,1168856836880116--public
11688568368--set,1168856836857347--static
116885--MethodDeclaration,11688587420--main
116885--MethodDeclaration,11688530926--FormalParameter
11688530926--FormalParameter,1168853092622482--ReferenceType
1168853092622482--ReferenceType,116885309262248290261--String
11688530926--FormalParameter,116885309263743--args
116885--MethodDeclaration,11688564708--LocalVariableDeclaration
11688564708--LocalVariableDeclaration,1168856470821340--BasicType
1168856470821340--BasicType,116885647082134052717--int
11688564708--LocalVariableDeclaration,1168856470876127--VariableDeclarator
1168856470876127--VariableDeclarator,116885647087612718876--arr
1168856470876127--VariableDeclarator,116885647087612745710--ArrayInitializer
116885647087612745710--ArrayInitializer,11688564708761274571026398--Literal
11688564708761274571026398--Literal,1168856470876127457102639855191--3
116885647087612745710--ArrayInitializer,11688564708761274571077110--Literal
11688564708761274571077110--Literal,1168856470876127457107711083948--1
116885647087612745710--ArrayInitializer,11688564708761274571043112--Literal
11688564708761274571043112--Literal,1168856470876127457104311215429--2
116885647087612745710--ArrayInitializer,11688564708761274571026669--Literal
11688564708761274571026669--Literal,1168856470876127457102666995483--5
116885647087612745710--ArrayInitializer,11688564708761274571051821--Literal
11688564708761274571051821--Literal,1168856470876127457105182182887--4
116885--MethodDeclaration,11688515167--StatementExpression
11688515167--StatementExpression,1168851516718003--MethodInvocation
1168851516718003--MethodInvocation,116885151671800397175--MemberReference
116885151671800397175--MemberReference,11688515167180039717538161--arr
1168851516718003--MethodInvocation,116885151671800354451--sum
11--ClassDeclaration,1156901--MethodDeclaration
1156901--MethodDeclaration,115690165289--set
115690165289--set,11569016528952222--public
115690165289--set,11569016528961796--static
1156901--MethodDeclaration,11569015177--sum
1156901--MethodDeclaration,115690138806--FormalParameter
115690138806--FormalParameter,11569013880631139--BasicType
11569013880631139--BasicType,1156901388063113957735--int
115690138806--FormalParameter,1156901388067572--arr
1156901--MethodDeclaration,115690140599--LocalVariableDeclaration
115690140599--LocalVariableDeclaration,11569014059918773--BasicType
11569014059918773--BasicType,1156901405991877361025--int
115690140599--LocalVariableDeclaration,11569014059968837--VariableDeclarator
11569014059968837--VariableDeclarator,1156901405996883734308--sum
11569014059968837--VariableDeclarator,1156901405996883770867--Literal
1156901405996883770867--Literal,115690140599688377086775317--0
1156901--MethodDeclaration,115690184243--ForStatement
115690184243--ForStatement,11569018424317337--ForControl
11569018424317337--ForControl,1156901842431733782240--VariableDeclaration
1156901842431733782240--VariableDeclaration,115690184243173378224036173--BasicType
115690184243173378224036173--BasicType,11569018424317337822403617383560--int
1156901842431733782240--VariableDeclaration,115690184243173378224025701--VariableDeclarator
115690184243173378224025701--VariableDeclarator,11569018424317337822402570168265--i
115690184243173378224025701--VariableDeclarator,11569018424317337822402570110743--Literal
11569018424317337822402570110743--Literal,1156901842431733782240257011074338492--0
11569018424317337--ForControl,1156901842431733774755--BinaryOperation
1156901842431733774755--BinaryOperation,115690184243173377475537787--<
1156901842431733774755--BinaryOperation,115690184243173377475562200--MemberReference
115690184243173377475562200--MemberReference,1156901842431733774755622008769--i
1156901842431733774755--BinaryOperation,115690184243173377475533731--MemberReference
115690184243173377475533731--MemberReference,11569018424317337747553373127128--arr
115690184243173377475533731--MemberReference,11569018424317337747553373151600--length
11569018424317337--ForControl,1156901842431733766917--MemberReference
1156901842431733766917--MemberReference,115690184243173376691748079--++
1156901842431733766917--MemberReference,115690184243173376691750075--i
115690184243--ForStatement,11569018424316517--StatementExpression
11569018424316517--StatementExpression,1156901842431651748638--Assignment
1156901842431651748638--Assignment,115690184243165174863842738--MemberReference
115690184243165174863842738--MemberReference,11569018424316517486384273826101--sum
1156901842431651748638--Assignment,11569018424316517486382569--MemberReference
11569018424316517486382569--MemberReference,1156901842431651748638256979--ArraySelector
1156901842431651748638256979--ArraySelector,115690184243165174863825697963732--MemberReference
115690184243165174863825697963732--MemberReference,1156901842431651748638256979637326980--i
11569018424316517486382569--MemberReference,1156901842431651748638256913830--arr
1156901842431651748638--Assignment,115690184243165174863861050--+=
1156901--MethodDeclaration,1156901317--StatementExpression
1156901317--StatementExpression,115690131755752--MethodInvocation
115690131755752--MethodInvocation,11569013175575257992--System.out
115690131755752--MethodInvocation,11569013175575266432--BinaryOperation
11569013175575266432--BinaryOperation,1156901317557526643218967--+
11569013175575266432--BinaryOperation,115690131755752664329769--Literal
115690131755752664329769--Literal,11569013175575266432976990664--"sum of array values : "
11569013175575266432--BinaryOperation,1156901317557526643287729--MemberReference
1156901317557526643287729--MemberReference,115690131755752664328772958275--sum
115690131755752--MethodInvocation,11569013175575210133--println
