1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1181810--LinkedList
11--ClassDeclaration,1164720--FieldDeclaration
1164720--FieldDeclaration,116472021740--ReferenceType
116472021740--ReferenceType,1164720217407273--Node
1164720--FieldDeclaration,116472091894--VariableDeclarator
116472091894--VariableDeclarator,11647209189473613--head
11--ClassDeclaration,1191506--ClassDeclaration
1191506--ClassDeclaration,11915062018--Node
1191506--ClassDeclaration,119150686282--FieldDeclaration
119150686282--FieldDeclaration,11915068628273026--BasicType
11915068628273026--BasicType,1191506862827302667349--int
119150686282--FieldDeclaration,11915068628264069--VariableDeclarator
11915068628264069--VariableDeclarator,1191506862826406914909--data
1191506--ClassDeclaration,119150687605--FieldDeclaration
119150687605--FieldDeclaration,1191506876058838--ReferenceType
1191506876058838--ReferenceType,119150687605883870472--Node
119150687605--FieldDeclaration,11915068760526196--VariableDeclarator
11915068760526196--VariableDeclarator,1191506876052619658772--next
1191506--ClassDeclaration,119150661746--ConstructorDeclaration
119150661746--ConstructorDeclaration,11915066174673726--Node
119150661746--ConstructorDeclaration,11915066174674209--FormalParameter
11915066174674209--FormalParameter,119150661746742095294--BasicType
119150661746742095294--BasicType,11915066174674209529458192--int
11915066174674209--FormalParameter,1191506617467420992392--d
119150661746--ConstructorDeclaration,1191506617461439--StatementExpression
1191506617461439--StatementExpression,119150661746143915153--Assignment
119150661746143915153--Assignment,1191506617461439151539409--MemberReference
1191506617461439151539409--MemberReference,119150661746143915153940937483--data
119150661746143915153--Assignment,11915066174614391515343992--MemberReference
11915066174614391515343992--MemberReference,1191506617461439151534399238586--d
119150661746143915153--Assignment,11915066174614391515349550--=
119150661746--ConstructorDeclaration,11915066174683669--StatementExpression
11915066174683669--StatementExpression,1191506617468366959665--Assignment
1191506617468366959665--Assignment,119150661746836695966563080--MemberReference
119150661746836695966563080--MemberReference,11915066174683669596656308034471--next
1191506617468366959665--Assignment,119150661746836695966561989--Literal
119150661746836695966561989--Literal,11915066174683669596656198926103--null
1191506617468366959665--Assignment,119150661746836695966564861--=
11--ClassDeclaration,1189797--MethodDeclaration
1189797--MethodDeclaration,118979717770--set
118979717770--set,11897971777025724--public
1189797--MethodDeclaration,118979772412--ON_164
1189797--MethodDeclaration,118979722200--FormalParameter
118979722200--FormalParameter,11897972220010953--ReferenceType
11897972220010953--ReferenceType,1189797222001095345173--Node
118979722200--FormalParameter,1189797222009440--prev_node
1189797--MethodDeclaration,118979729288--FormalParameter
118979729288--FormalParameter,11897972928872930--BasicType
11897972928872930--BasicType,1189797292887293026583--int
118979729288--FormalParameter,11897972928853269--new_data
1189797--MethodDeclaration,118979778589--IfStatement
118979778589--IfStatement,11897977858980216--BinaryOperation
11897977858980216--BinaryOperation,1189797785898021686482--==
11897977858980216--BinaryOperation,1189797785898021644062--MemberReference
1189797785898021644062--MemberReference,118979778589802164406244800--prev_node
11897977858980216--BinaryOperation,1189797785898021686910--Literal
1189797785898021686910--Literal,118979778589802168691046476--null
118979778589--IfStatement,11897977858962060--BlockStatement
11897977858962060--BlockStatement,1189797785896206025876--StatementExpression
1189797785896206025876--StatementExpression,118979778589620602587654059--MethodInvocation
118979778589620602587654059--MethodInvocation,11897977858962060258765405975589--System.out
118979778589620602587654059--MethodInvocation,11897977858962060258765405957448--Literal
11897977858962060258765405957448--Literal,1189797785896206025876540595744885439--"The given previous node cannot be null"
118979778589620602587654059--MethodInvocation,1189797785896206025876540597357--println
11897977858962060--BlockStatement,1189797785896206066505--ReturnStatement
1189797--MethodDeclaration,118979751129--LocalVariableDeclaration
118979751129--LocalVariableDeclaration,11897975112925195--ReferenceType
11897975112925195--ReferenceType,1189797511292519574496--Node
118979751129--LocalVariableDeclaration,11897975112996565--VariableDeclarator
11897975112996565--VariableDeclarator,1189797511299656575734--new_node
11897975112996565--VariableDeclarator,1189797511299656522171--ClassCreator
1189797511299656522171--ClassCreator,118979751129965652217185800--ReferenceType
118979751129965652217185800--ReferenceType,11897975112996565221718580042670--Node
1189797511299656522171--ClassCreator,118979751129965652217131162--MemberReference
118979751129965652217131162--MemberReference,11897975112996565221713116281135--new_data
1189797--MethodDeclaration,118979740738--StatementExpression
118979740738--StatementExpression,11897974073876319--Assignment
11897974073876319--Assignment,1189797407387631944003--MemberReference
1189797407387631944003--MemberReference,118979740738763194400372779--new_node
1189797407387631944003--MemberReference,118979740738763194400342425--next
11897974073876319--Assignment,118979740738763199371--MemberReference
118979740738763199371--MemberReference,11897974073876319937145306--prev_node
118979740738763199371--MemberReference,11897974073876319937114107--next
11897974073876319--Assignment,1189797407387631980082--=
1189797--MethodDeclaration,118979719102--StatementExpression
118979719102--StatementExpression,11897971910231955--Assignment
11897971910231955--Assignment,1189797191023195522638--MemberReference
1189797191023195522638--MemberReference,118979719102319552263831136--prev_node
1189797191023195522638--MemberReference,118979719102319552263855241--next
11897971910231955--Assignment,1189797191023195571681--MemberReference
1189797191023195571681--MemberReference,118979719102319557168194653--new_node
11897971910231955--Assignment,1189797191023195575024--=
