1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1197439--set
1197439--set,119743947731--public
11--ClassDeclaration,1196544--ON_33
11--ClassDeclaration,1132155--MethodDeclaration
1132155--MethodDeclaration,113215596788--set
113215596788--set,11321559678895509--public
113215596788--set,11321559678887777--static
1132155--MethodDeclaration,11321557597--BasicType
11321557597--BasicType,1132155759723798--int
1132155--MethodDeclaration,11321555810--countRotation
1132155--MethodDeclaration,113215597400--FormalParameter
113215597400--FormalParameter,11321559740043833--BasicType
11321559740043833--BasicType,1132155974004383357615--int
113215597400--FormalParameter,11321559740034153--arr
1132155--MethodDeclaration,113215585101--FormalParameter
113215585101--FormalParameter,11321558510182304--BasicType
11321558510182304--BasicType,1132155851018230485992--int
113215585101--FormalParameter,11321558510119779--low
1132155--MethodDeclaration,113215529722--FormalParameter
113215529722--FormalParameter,11321552972249358--BasicType
11321552972249358--BasicType,1132155297224935845641--int
113215529722--FormalParameter,11321552972243839--high
1132155--MethodDeclaration,113215541096--IfStatement
113215541096--IfStatement,11321554109672361--BinaryOperation
11321554109672361--BinaryOperation,1132155410967236112297-->
11321554109672361--BinaryOperation,113215541096723617476--MemberReference
113215541096723617476--MemberReference,11321554109672361747644397--low
11321554109672361--BinaryOperation,113215541096723616744--MemberReference
113215541096723616744--MemberReference,11321554109672361674429396--high
113215541096--IfStatement,11321554109653085--BlockStatement
11321554109653085--BlockStatement,1132155410965308557272--ReturnStatement
1132155410965308557272--ReturnStatement,113215541096530855727233468--Literal
113215541096530855727233468--Literal,11321554109653085572723346817229--0
1132155--MethodDeclaration,113215585973--LocalVariableDeclaration
113215585973--LocalVariableDeclaration,11321558597393056--BasicType
11321558597393056--BasicType,1132155859739305698984--int
113215585973--LocalVariableDeclaration,11321558597392553--VariableDeclarator
11321558597392553--VariableDeclarator,1132155859739255351324--mid
11321558597392553--VariableDeclarator,1132155859739255313061--BinaryOperation
1132155859739255313061--BinaryOperation,113215585973925531306130661--+
1132155859739255313061--BinaryOperation,11321558597392553130617254--MemberReference
11321558597392553130617254--MemberReference,1132155859739255313061725452075--low
1132155859739255313061--BinaryOperation,113215585973925531306197176--BinaryOperation
113215585973925531306197176--BinaryOperation,1132155859739255313061971768415--/
113215585973925531306197176--BinaryOperation,11321558597392553130619717650963--BinaryOperation
11321558597392553130619717650963--BinaryOperation,1132155859739255313061971765096330927---
11321558597392553130619717650963--BinaryOperation,1132155859739255313061971765096361172--MemberReference
1132155859739255313061971765096361172--MemberReference,113215585973925531306197176509636117274187--high
11321558597392553130619717650963--BinaryOperation,1132155859739255313061971765096331588--MemberReference
1132155859739255313061971765096331588--MemberReference,113215585973925531306197176509633158899541--low
113215585973925531306197176--BinaryOperation,11321558597392553130619717643988--Literal
11321558597392553130619717643988--Literal,1132155859739255313061971764398810511--2
1132155--MethodDeclaration,113215590270--IfStatement
