1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1158716--ON_154
11--ClassDeclaration,1145425--MethodDeclaration
1145425--MethodDeclaration,114542540312--productArray
1145425--MethodDeclaration,114542563950--FormalParameter
114542563950--FormalParameter,11454256395012803--BasicType
11454256395012803--BasicType,1145425639501280321621--int
114542563950--FormalParameter,11454256395082674--arr
1145425--MethodDeclaration,114542593887--FormalParameter
114542593887--FormalParameter,11454259388769804--BasicType
11454259388769804--BasicType,1145425938876980447499--int
114542593887--FormalParameter,11454259388720915--n
1145425--MethodDeclaration,114542548105--IfStatement
114542548105--IfStatement,11454254810582602--BinaryOperation
11454254810582602--BinaryOperation,1145425481058260258599--==
11454254810582602--BinaryOperation,1145425481058260261575--MemberReference
1145425481058260261575--MemberReference,114542548105826026157539558--n
11454254810582602--BinaryOperation,1145425481058260271838--Literal
1145425481058260271838--Literal,114542548105826027183825884--1
114542548105--IfStatement,11454254810565144--BlockStatement
11454254810565144--BlockStatement,1145425481056514410559--StatementExpression
1145425481056514410559--StatementExpression,114542548105651441055960104--MethodInvocation
114542548105651441055960104--MethodInvocation,11454254810565144105596010484785--System.out
114542548105651441055960104--MethodInvocation,11454254810565144105596010482000--Literal
11454254810565144105596010482000--Literal,114542548105651441055960104820009848--0
114542548105651441055960104--MethodInvocation,11454254810565144105596010420248--print
11454254810565144--BlockStatement,114542548105651444020--ReturnStatement
1145425--MethodDeclaration,114542521848--LocalVariableDeclaration
114542521848--LocalVariableDeclaration,11454252184877017--BasicType
11454252184877017--BasicType,1145425218487701784055--int
114542521848--LocalVariableDeclaration,11454252184864445--VariableDeclarator
11454252184864445--VariableDeclarator,1145425218486444537288--left
11454252184864445--VariableDeclarator,1145425218486444537737--ArrayCreator
1145425218486444537737--ArrayCreator,114542521848644453773772042--BasicType
114542521848644453773772042--BasicType,11454252184864445377377204227594--int
1145425218486444537737--ArrayCreator,114542521848644453773750479--MemberReference
114542521848644453773750479--MemberReference,11454252184864445377375047979542--n
1145425--MethodDeclaration,114542512737--LocalVariableDeclaration
114542512737--LocalVariableDeclaration,11454251273716110--BasicType
11454251273716110--BasicType,1145425127371611039049--int
114542512737--LocalVariableDeclaration,11454251273735977--VariableDeclarator
11454251273735977--VariableDeclarator,1145425127373597795730--right
11454251273735977--VariableDeclarator,1145425127373597716121--ArrayCreator
1145425127373597716121--ArrayCreator,114542512737359771612187738--BasicType
114542512737359771612187738--BasicType,11454251273735977161218773881446--int
1145425127373597716121--ArrayCreator,114542512737359771612188541--MemberReference
114542512737359771612188541--MemberReference,11454251273735977161218854197791--n
1145425--MethodDeclaration,114542520210--LocalVariableDeclaration
114542520210--LocalVariableDeclaration,1145425202108501--BasicType
1145425202108501--BasicType,114542520210850162354--int
114542520210--LocalVariableDeclaration,11454252021019245--VariableDeclarator
11454252021019245--VariableDeclarator,114542520210192451401--prod
11454252021019245--VariableDeclarator,1145425202101924572846--ArrayCreator
1145425202101924572846--ArrayCreator,114542520210192457284624156--BasicType
114542520210192457284624156--BasicType,11454252021019245728462415651733--int
1145425202101924572846--ArrayCreator,114542520210192457284686340--MemberReference
114542520210192457284686340--MemberReference,11454252021019245728468634018066--n
1145425--MethodDeclaration,114542586799--LocalVariableDeclaration
114542586799--LocalVariableDeclaration,11454258679966750--BasicType
11454258679966750--BasicType,1145425867996675015971--int
114542586799--LocalVariableDeclaration,11454258679984610--VariableDeclarator
11454258679984610--VariableDeclarator,1145425867998461050687--i
114542586799--LocalVariableDeclaration,11454258679998560--VariableDeclarator
11454258679998560--VariableDeclarator,1145425867999856069994--j
1145425--MethodDeclaration,114542595669--StatementExpression
114542595669--StatementExpression,1145425956692529--Assignment
1145425956692529--Assignment,114542595669252989823--MemberReference
114542595669252989823--MemberReference,11454259566925298982392303--ArraySelector
11454259566925298982392303--ArraySelector,1145425956692529898239230361562--Literal
1145425956692529898239230361562--Literal,11454259566925298982392303615628684--0
114542595669252989823--MemberReference,11454259566925298982374898--left
1145425956692529--Assignment,11454259566925291805--Literal
11454259566925291805--Literal,1145425956692529180592130--1
1145425956692529--Assignment,114542595669252928994--=
1145425--MethodDeclaration,114542577635--StatementExpression
114542577635--StatementExpression,11454257763545712--Assignment
11454257763545712--Assignment,11454257763545712420--MemberReference
