1--CompilationUnit,11--ClassDeclaration
11--ClassDeclaration,1122467--ON_102
11--ClassDeclaration,118246--FieldDeclaration
118246--FieldDeclaration,11824619739--set
11824619739--set,1182461973911947--static
118246--FieldDeclaration,11824671409--BasicType
11824671409--BasicType,1182467140957386--int
118246--FieldDeclaration,11824635553--VariableDeclarator
11824635553--VariableDeclarator,1182463555312474--arr
11824635553--VariableDeclarator,1182463555320340--ArrayCreator
1182463555320340--ArrayCreator,118246355532034049031--BasicType
118246355532034049031--BasicType,11824635553203404903126093--int
1182463555320340--ArrayCreator,118246355532034082931--ArrayInitializer
118246355532034082931--ArrayInitializer,11824635553203408293136764--Literal
11824635553203408293136764--Literal,1182463555320340829313676441772--16
118246355532034082931--ArrayInitializer,11824635553203408293142832--Literal
11824635553203408293142832--Literal,1182463555320340829314283212714--16
118246355532034082931--ArrayInitializer,11824635553203408293180426--Literal
11824635553203408293180426--Literal,1182463555320340829318042657782--16
11--ClassDeclaration,1179633--MethodDeclaration
1179633--MethodDeclaration,117963385357--set
117963385357--set,11796338535743688--static
1179633--MethodDeclaration,117963394351--BasicType
117963394351--BasicType,11796339435121980--int
1179633--MethodDeclaration,117963332945--countMinOperations
1179633--MethodDeclaration,117963335624--FormalParameter
117963335624--FormalParameter,11796333562457532--BasicType
11796333562457532--BasicType,1179633356245753295463--int
117963335624--FormalParameter,11796333562422246--n
1179633--MethodDeclaration,117963397210--LocalVariableDeclaration
117963397210--LocalVariableDeclaration,11796339721047155--BasicType
11796339721047155--BasicType,1179633972104715587189--int
117963397210--LocalVariableDeclaration,11796339721045153--VariableDeclarator
11796339721045153--VariableDeclarator,1179633972104515312501--result
11796339721045153--VariableDeclarator,1179633972104515319661--Literal
1179633972104515319661--Literal,117963397210451531966181838--0
1179633--MethodDeclaration,117963382508--WhileStatement
117963382508--WhileStatement,1179633825082172--Literal
1179633825082172--Literal,117963382508217277861--true
117963382508--WhileStatement,11796338250841576--BlockStatement
